ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
20299973	0.06728831894016021	0.06728831894016782	0.06728831894017118	0.06730583046373506	0.06730583046373506	0.06730583046373695	0.06728831894016475	0.06730583046373582	0.06712596775973802	0.06730583046373909	0.06728831894016689	0.06712596775974487	0.0673058304637372	0.06728831894015862	0.06728831894016389	0.06730583046374021	0.06730583046373481	0.06712596775973702	0.06712596775973753	0.06730583046373506	0.06712596775974373	0.06728831894017281	0.06730583046374133	0.06728831894016551	0.06712596775973867	0.0672883189401601	0.06728831894015934	0.06728831894017205	0.06728831894016185
20358955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20376029	0.17753989955259103	0.17753989955258412	0.17753989955255414	0.1775393286791465	0.17753932867914396	0.17753932867914202	0.17753989955257443	0.17753932867914116	0.1776463452351799	0.17753932867913602	0.17753989955256944	0.17764634523517955	0.17753932867913336	0.1775398995526197	0.17753989955258706	0.1775393286791206	0.17753932867914243	0.17764634523520745	0.17764634523520365	0.1775393286791409	0.17764634523518097	0.17753989955254662	0.17753932867911204	0.17753989955257496	0.17764634523519787	0.17753989955259675	0.17753989955259447	0.1775398995525451	0.1775398995525807
20380417	0.06692852904694165	0.06692852904694448	0.06692852904694972	0.06695660709083591	0.06695660709083794	0.06695660709083628	0.06692852904694549	0.06695660709083744	0.06699024117585836	0.06695660709083923	0.06692852904694689	0.06699024117586244	0.06695660709083909	0.06692852904693539	0.06692852904694255	0.0669566070908419	0.06695660709083717	0.06699024117585377	0.0669902411758525	0.06695660709083769	0.0669902411758595	0.06692852904695164	0.0669566070908433	0.06692852904694652	0.06699024117585849	0.0669285290469405	0.06692852904693973	0.06692852904695215	0.06692852904694434
20390027	0.11961069976470669	0.1196106997647079	0.11961069976469735	0.11964513990131008	0.11964513990130957	0.11964513990130951	0.1196106997647028	0.11964513990130346	0.11987821373204327	0.11964513990130847	0.11961069976470047	0.1198782137320429	0.11964513990129985	0.11961069976472155	0.11961069976470742	0.11964513990129595	0.11964513990130346	0.11987821373205358	0.11987821373205129	0.11964513990130346	0.11987821373204295	0.11961069976469324	0.11964513990129134	0.11961069976470459	0.11987821373205124	0.11961069976471181	0.11961069976471156	0.11961069976469375	0.1196106997647041
20447343	0.19719583872226468	0.19719583872224525	0.19719583872221838	0.19718104334292127	0.19718104334292028	0.1971810433429141	0.19719583872224475	0.19718104334291645	0.1972213257437255	0.1971810433429082	0.19719583872223703	0.19722132574371523	0.1971810433429067	0.1971958387222956	0.19719583872225546	0.19718104334289163	0.19718104334291822	0.19722132574375056	0.19722132574374676	0.1971810433429167	0.19722132574371756	0.19719583872220764	0.1971810433428804	0.19719583872224475	0.19722132574374035	0.19719583872227184	0.19719583872226829	0.19719583872220764	0.1971958387222529
20501668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20532115	0.10700492353760105	0.107004923537595	0.10700492353759124	0.10701780915174797	0.107017809151749	0.10701780915174493	0.10700492353759677	0.10701780915175077	0.10689708310293003	0.10701780915174368	0.10700492353759526	0.10689708310292449	0.10701780915175128	0.10700492353760377	0.10700492353759854	0.10701780915174676	0.10701780915175255	0.1068970831029282	0.10689708310293176	0.10701780915175102	0.10689708310292344	0.10700492353758999	0.10701780915174627	0.10700492353759576	0.10689708310292619	0.10700492353760178	0.10700492353760153	0.10700492353758873	0.1070049235375993
20559562	0.07085725438530704	0.07085725438530181	0.07085725438531013	0.07083659919332852	0.07083659919333081	0.07083659919332705	0.07085725438531021	0.07083659919333336	0.07106088019157773	0.07083659919332685	0.07085725438530874	0.07106088019157195	0.07083659919333646	0.07085725438529847	0.07085725438530353	0.07083659919333557	0.07083659919333209	0.0710608801915695	0.07106088019157002	0.0708365991933326	0.07106088019157343	0.0708572543853112	0.07083659919333715	0.07085725438530868	0.07106088019157006	0.07085725438530419	0.07085725438530749	0.07085725438531146	0.07085725438530914
20630946	0.055948314116933476	0.05594831411693512	0.05594831411694598	0.05592146607510422	0.05592146607510473	0.05592146607510325	0.05594831411693869	0.05592146607510651	0.05606714193962964	0.05592146607510637	0.055948314116940775	0.05606714193963253	0.055921466075109616	0.05594831411692363	0.055948314116934045	0.05592146607511534	0.055921466075106	0.056067141939623186	0.05606714193962293	0.05592146607510626	0.05606714193963121	0.055948314116949095	0.055921466075117436	0.05594831411693843	0.05606714193962578	0.05594831411693062	0.05594831411693164	0.05594831411694833	0.05594831411693685
20706215	0.2258725223673611	0.22587252236734545	0.22587252236730435	0.22586802932740221	0.22586802932740094	0.2258680293273923	0.22587252236733782	0.22586802932739813	0.22560804035911117	0.22586802932738498	0.2258725223673287	0.2256080403590991	0.22586802932738748	0.225872522367407	0.22587252236735406	0.22586802932736672	0.22586802932740016	0.22560804035914236	0.22560804035913828	0.22586802932739788	0.2256080403591036	0.22587252236729322	0.22586802932735303	0.2258725223673368	0.22560804035913073	0.2258725223673705	0.22587252236737074	0.2258725223672917	0.2258725223673487
20819999	0.20677115695446882	0.2067711569544526	0.20677115695441897	0.2067535037387337	0.20675350373873166	0.20675350373872722	0.20677115695445059	0.20675350373872808	0.20678283776641207	0.20675350373871845	0.2067711569544408	0.20678283776640297	0.20675350373871856	0.20677115695450474	0.2067711569544606	0.2067535037387008	0.20675350373873064	0.20678283776643877	0.20678283776643344	0.20675350373872833	0.20678283776640433	0.20677115695440867	0.20675350373868953	0.20677115695444906	0.20678283776642953	0.20677115695447937	0.20677115695447656	0.2067711569544074	0.20677115695445755
20865035	0.02114336680333554	0.021143366803338802	0.02114336680336036	0.021147195123571185	0.02114719512357144	0.021147195123573957	0.02114336680334669	0.021147195123576275	0.021139471516379772	0.02114719512357826	0.02114336680334921	0.021139471516378704	0.02114719512358261	0.021143366803311688	0.02114336680333679	0.02114719512359096	0.021147195123575	0.021139471516359202	0.0211394715163648	0.02114719512357551	0.021139471516379238	0.021143366803365427	0.021147195123597806	0.021143366803345928	0.021139471516365034	0.02114336680332971	0.021143366803330982	0.02114336680336619	0.021143366803343153
20892128	0.06861245875790443	0.0686124587579118	0.06861245875791559	0.06862113735799863	0.0686211373579971	0.06862113735799912	0.06861245875790976	0.06862113735799812	0.06831874848476528	0.06862113735799988	0.06861245875791078	0.06831874848476939	0.06862113735799963	0.06861245875790369	0.06861245875790824	0.06862113735800471	0.06862113735799989	0.06831874848476398	0.06831874848476371	0.06862113735799913	0.06831874848476784	0.06861245875791559	0.06862113735800673	0.06861245875791001	0.06831874848476628	0.06861245875790495	0.06861245875790697	0.06861245875791712	0.06861245875790671
20898476	0.0915857370592531	0.09158573705925376	0.09158573705925395	0.09159425462354605	0.09159425462354681	0.09159425462354788	0.09158573705925604	0.09159425462354401	0.09154301421069201	0.09159425462354719	0.09158573705925255	0.0915430142106975	0.09159425462354279	0.09158573705925774	0.09158573705925369	0.09159425462354191	0.09159425462354452	0.09154301421069622	0.09154301421069545	0.09159425462354376	0.09154301421069437	0.091585737059253	0.09159425462354223	0.0915857370592558	0.09154301421069654	0.09158573705925584	0.09158573705925685	0.09158573705925326	0.09158573705925394
20906079	0.057031321679497274	0.05703132167950077	0.057031321679510076	0.05704215268354242	0.05704215268354497	0.057042152683544164	0.057031321679502804	0.05704215268354573	0.05667920872915633	0.0570421526835454	0.057031321679504546	0.05667920872915504	0.05704215268354926	0.05703132167948822	0.05703132167949928	0.057042152683551985	0.05704215268354548	0.05667920872914616	0.05667920872914743	0.057042152683546496	0.05667920872915454	0.05703132167951208	0.057042152683555	0.05703132167950357	0.056679208729148445	0.05703132167949578	0.05703132167949578	0.05703132167951335	0.05703132167950131
20914669	0.02045600534114567	0.020456005341149813	0.02045600534117282	0.020419950170179287	0.020419950170181066	0.020419950170183138	0.02045600534115592	0.02041995017018463	0.020013054379016425	0.02041995017018725	0.020456005341161296	0.020013054379020387	0.020419950170191027	0.020456005341123677	0.020456005341148505	0.02041995017019874	0.02041995017018285	0.020013054378996933	0.02001305437900279	0.020419950170183866	0.020013054379014968	0.02045600534117769	0.02041995017020641	0.02045600534115592	0.020013054379003116	0.020456005341139526	0.020456005341140546	0.020456005341178963	0.02045600534115283
