gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
FKBP7	0.021263659229969315	0.02126365922996887	0.021263659229969225	0.021247147197133553	0.021247147197133918	0.021247147197133633	0.02126365922996943	0.02124714719713393	0.021250489979727637	0.02124714719713343	0.021263659229969326	0.021250489979726492	0.021247147197134067	0.021263659229969114	0.021263659229969117	0.021247147197133505	0.021247147197133765	0.021250489979726905	0.021250489979726974	0.02124714719713384	0.021250489979726624	0.02126365922996916	0.021247147197133717	0.021263659229969343	0.021250489979726627	0.021263659229969374	0.02126365922996975	0.02126365922996924	0.02126365922996941
PLCL1	0.02323776031616578	0.02323776031616566	0.023237760316165777	0.023225253230726706	0.023225253230727036	0.023225253230726706	0.023237760316165878	0.023225253230727074	0.023226690941202083	0.023225253230726484	0.023237760316165767	0.023226690941201274	0.02322525323072707	0.02323776031616549	0.023237760316165784	0.02322525323072671	0.023225253230726838	0.02322669094120144	0.023226690941201764	0.02322525323072691	0.02322669094120172	0.02323776031616562	0.023225253230726738	0.023237760316165944	0.023226690941201462	0.023237760316165854	0.023237760316166062	0.02323776031616582	0.02323776031616595
ABI2	0.025160647166988334	0.025160647166988223	0.025160647166988438	0.025161275289181526	0.02516127528918176	0.025161275289181696	0.025160647166988584	0.025161275289181606	0.02516547594615238	0.025161275289181564	0.025160647166988365	0.025165475946151757	0.025161275289181616	0.025160647166988476	0.025160647166988282	0.025161275289181325	0.025161275289181505	0.02516547594615206	0.025165475946151983	0.02516127528918158	0.025165475946151865	0.025160647166988317	0.025161275289181457	0.025160647166988473	0.025165475946151806	0.025160647166988456	0.025160647166988875	0.02516064716698844	0.025160647166988324
PECR	0.021168226575804146	0.02116822657580376	0.02116822657580407	0.02117447819171109	0.021174478191711348	0.021174478191711026	0.021168226575804274	0.02117447819171158	0.02117571071237583	0.021174478191710845	0.021168226575804177	0.02117571071237487	0.021174478191711674	0.02116822657580395	0.02116822657580397	0.021174478191711237	0.02117447819171143	0.021175710712375062	0.02117571071237543	0.021174478191711473	0.02117571071237521	0.021168226575803983	0.02117447819171134	0.021168226575804253	0.02117571071237504	0.02116822657580422	0.02116822657580464	0.021168226575804125	0.021168226575804215
FARSB	0.024857411547212216	0.024857411547212126	0.02485741154721242	0.02485731415682236	0.02485731415682273	0.0248573141568227	0.02485741154721261	0.02485731415682238	0.0248573072288165	0.02485731415682249	0.024857411547212386	0.024857307228815576	0.024857314156822446	0.024857411547212566	0.02485741154721219	0.02485731415682201	0.024857314156822297	0.024857307228815986	0.024857307228815895	0.024857314156822338	0.02485730722881561	0.0248574115472123	0.024857314156822245	0.024857411547212552	0.0248573072288156	0.02485741154721249	0.024857411547213108	0.02485741154721249	0.024857411547212285
FBXO36	0.022200118625131045	0.022200118625130615	0.022200118625130782	0.02220549697893298	0.022205496978932954	0.022205496978932652	0.02220011862513083	0.022205496978933453	0.022211052398528556	0.022205496978932555	0.022200118625130914	0.022211052398528268	0.02220549697893352	0.02220011862513054	0.022200118625130837	0.022205496978933436	0.022205496978933363	0.02221105239852817	0.022211052398528608	0.022205496978933384	0.022211052398528643	0.02220011862513079	0.02220549697893335	0.02220011862513082	0.022211052398528434	0.022200118625130893	0.022200118625130726	0.02220011862513075	0.022200118625131045
RBM15B	0.025090414886696208	0.02509041488669602	0.025090414886696034	0.025081287856311793	0.025081287856311796	0.025081287856311665	0.025090414886696104	0.02508128785631195	0.02508572646373402	0.025081287856311592	0.025090414886696093	0.025085726463733953	0.02508128785631195	0.025090414886695844	0.025090414886696083	0.02508128785631196	0.02508128785631192	0.025085726463733894	0.025085726463734064	0.025081287856311935	0.025085726463734182	0.025090414886696045	0.0250812878563119	0.02509041488669601	0.02508572646373403	0.025090414886696066	0.02509041488669583	0.025090414886696027	0.02509041488669618
ABHD14B	0.023629542323052696	0.023629542323052397	0.023629542323052536	0.023622323828769633	0.02362232382876963	0.023622323828769474	0.02362954232305261	0.023622323828769907	0.023622169102899958	0.023622323828769408	0.023629542323052616	0.023622169102899722	0.02362232382876995	0.023629542323052338	0.02362954232305254	0.023622323828769887	0.02362232382876989	0.02362216910289973	0.023622169102899913	0.023622323828769897	0.023622169102899847	0.023629542323052533	0.02362232382876983	0.023629542323052522	0.023622169102899774	0.023629542323052588	0.023629542323052463	0.023629542323052487	0.023629542323052692
DCBLD2	0.02917048484434504	0.02917048484434527	0.02917048484434511	0.029156882835328107	0.029156882835328073	0.029156882835328177	0.029170484844345014	0.029156882835327927	0.029161172741798552	0.02915688283532816	0.029170484844345035	0.029161172741798816	0.029156882835327868	0.029170484844345035	0.02917048484434517	0.029156882835327993	0.029156882835327937	0.029161172741798764	0.029161172741798753	0.029156882835327934	0.029161172741798885	0.029170484844345108	0.02915688283532792	0.029170484844345052	0.029161172741798788	0.029170484844344997	0.029170484844344816	0.029170484844345087	0.02917048484434502
FILIP1L	0.029497761437407514	0.029497761437407788	0.029497761437407677	0.029507525531198803	0.029507525531198706	0.029507525531198803	0.029497761437407566	0.029507525531198633	0.02950716048205049	0.029507525531198852	0.029497761437407635	0.0295071604820509	0.02950752553119857	0.029497761437407708	0.029497761437407684	0.0295075255311988	0.02950752553119866	0.02950716048205079	0.029507160482050793	0.029507525531198647	0.029507160482051004	0.029497761437407722	0.0295075255311987	0.02949776143740762	0.029507160482050872	0.029497761437407594	0.02949776143740756	0.029497761437407666	0.02949776143740755
C3orf52	0.020907035096753717	0.02090703509675323	0.020907035096753596	0.02090223590952729	0.020902235909527514	0.02090223590952722	0.020907035096753804	0.020902235909527726	0.020899608344124646	0.020902235909527053	0.0209070350967537	0.02089960834412364	0.02090223590952782	0.020907035096753433	0.020907035096753485	0.02090223590952739	0.02090223590952759	0.020899608344123927	0.02089960834412413	0.020902235909527656	0.020899608344123875	0.020907035096753516	0.0209022359095275	0.020907035096753693	0.020899608344123813	0.020907035096753724	0.020907035096754054	0.020907035096753585	0.020907035096753762
FSTL1	0.028984121248400663	0.028984121248400913	0.028984121248400854	0.028990270234707096	0.02899027023470718	0.028990270234707207	0.028984121248400857	0.028990270234707023	0.028994012678509033	0.028990270234707172	0.028984121248400753	0.028994012678509245	0.0289902702347069	0.028984121248400857	0.02898412124840082	0.02899027023470699	0.02899027023470695	0.028994012678509207	0.028994012678509172	0.02899027023470697	0.028994012678509363	0.028984121248400774	0.02899027023470688	0.028984121248400878	0.02899401267850922	0.028984121248400774	0.028984121248400878	0.028984121248400843	0.028984121248400708
PCCB	0.024414049064574887	0.02441404906457487	0.024414049064574898	0.02442133910545175	0.024421339105451884	0.02442133910545156	0.024414049064575005	0.024421339105452095	0.02441449021241545	0.02442133910545141	0.02441404906457488	0.02441449021241508	0.024421339105452015	0.024414049064574644	0.024414049064574967	0.02442133910545194	0.024421339105451894	0.02441449021241503	0.024414490212415495	0.024421339105451967	0.02441449021241571	0.024414049064574752	0.02442133910545178	0.024414049064575023	0.02441449021241528	0.024414049064574953	0.024414049064575068	0.024414049064574925	0.024414049064575047
GK5	0.025149119992426375	0.025149119992426205	0.025149119992426316	0.02515647193905681	0.025156471939056787	0.02515647193905664	0.02514911999242629	0.02515647193905706	0.025154683497515457	0.025156471939056655	0.025149119992426357	0.025154683497515515	0.025156471939057064	0.02514911999242617	0.025149119992426278	0.02515647193905707	0.02515647193905703	0.025154683497515436	0.025154683497515574	0.025156471939057	0.025154683497515668	0.025149119992426295	0.025156471939057026	0.025149119992426264	0.025154683497515574	0.025149119992426302	0.025149119992426226	0.025149119992426257	0.025149119992426375
EHHADH	0.029941734204697555	0.029941734204697795	0.029941734204697697	0.02995432373294972	0.029954323732949602	0.02995432373294977	0.02994173420469767	0.02995432373294948	0.029954590743849114	0.02995432373294982	0.02994173420469762	0.02995459074384969	0.02995432373294945	0.029941734204697843	0.029941734204697684	0.029954323732949675	0.029954323732949553	0.029954590743849572	0.029954590743849412	0.029954323732949543	0.02995459074384962	0.029941734204697725	0.02995432373294957	0.029941734204697673	0.02995459074384962	0.02994173420469761	0.029941734204697642	0.029941734204697718	0.029941734204697503
CLDN16	0.0241204972302484	0.024120497230248093	0.0241204972302482	0.024134109674020306	0.024134109674020233	0.024134109674020063	0.024120497230248283	0.02413410967402061	0.024133191926284336	0.024134109674020028	0.024120497230248283	0.0241331919262844	0.024134109674020666	0.024120497230248096	0.024120497230248214	0.024134109674020673	0.024134109674020594	0.0241331919262843	0.02413319192628448	0.0241341096740206	0.024133191926284544	0.024120497230248228	0.02413410967402059	0.024120497230248217	0.024133191926284485	0.02412049723024827	0.02412049723024818	0.024120497230248186	0.02412049723024833
UTS2B	0.026886974249000994	0.026886974249001043	0.02688697424900115	0.026891088639432764	0.026891088639432903	0.026891088639432886	0.02688697424900124	0.026891088639432712	0.026897148448669063	0.026891088639432823	0.026886974249001123	0.02689714844866874	0.026891088639432726	0.02688697424900125	0.026886974249001015	0.026891088639432553	0.026891088639432657	0.026897148448668865	0.026897148448668903	0.026891088639432695	0.02689714844866882	0.0268869742490011	0.02689108863943263	0.026886974249001185	0.026897148448668744	0.026886974249001157	0.026886974249001477	0.0268869742490012	0.026886974249001046
ZNF518B	0.02748392486315824	0.027483924863158402	0.027483924863158444	0.027485757985301302	0.027485757985301472	0.027485757985301458	0.027483924863158482	0.027485757985301243	0.027488859906705215	0.027485757985301385	0.02748392486315836	0.027488859906704976	0.027485757985301205	0.02748392486315847	0.02748392486315835	0.027485757985301104	0.027485757985301174	0.027488859906705094	0.027488859906705097	0.02748575798530118	0.027488859906705132	0.027483924863158336	0.02748575798530112	0.027483924863158496	0.027488859906704997	0.027483924863158392	0.027483924863158714	0.027483924863158447	0.0274839248631583
RAB28	0.025208691683558694	0.02520869168355854	0.025208691683558587	0.025205240375549127	0.025205240375549092	0.025205240375548988	0.025208691683558628	0.025205240375549328	0.025201833322334728	0.02520524037554894	0.025208691683558628	0.025201833322334666	0.0252052403755493	0.025208691683558434	0.02520869168355861	0.02520524037554931	0.025205240375549262	0.02520183332233464	0.025201833322334794	0.025205240375549293	0.025201833322334877	0.025208691683558576	0.025205240375549245	0.025208691683558576	0.025201833322334725	0.025208691683558597	0.0252086916835585	0.025208691683558545	0.02520869168355871
QDPR	0.030689938103472196	0.030689938103472578	0.030689938103472387	0.030688707007708774	0.030688707007708704	0.030688707007708885	0.030689938103472276	0.030688707007708475	0.030690443355793177	0.03068870700770895	0.0306899381034723	0.03069044335579359	0.0306887070077084	0.030689938103472456	0.030689938103472373	0.030688707007708583	0.030688707007708503	0.030690443355793528	0.03069044335579342	0.030688707007708507	0.0306904433557936	0.0306899381034724	0.030688707007708527	0.03068993810347233	0.030690443355793552	0.030689938103472272	0.030689938103472227	0.030689938103472415	0.030689938103472203
SRD5A3	0.023843816455812752	0.023843816455812523	0.023843816455812655	0.023840408049762018	0.023840408049762098	0.023840408049761883	0.0238438164558127	0.023840408049762285	0.02384336424551929	0.023840408049761813	0.02384381645581274	0.02384336424551897	0.023840408049762323	0.023843816455812506	0.023843816455812638	0.023840408049762174	0.023840408049762188	0.02384336424551906	0.023843364245519198	0.023840408049762216	0.023843364245519135	0.023843816455812634	0.023840408049762184	0.0238438164558127	0.02384336424551902	0.0238438164558127	0.0238438164558128	0.023843816455812676	0.023843816455812808
NPFFR2	0.03162564092428241	0.03162564092428281	0.03162564092428268	0.03163198288061528	0.03163198288061517	0.03163198288061551	0.03162564092428258	0.03163198288061483	0.03162875151347247	0.03163198288061561	0.03162564092428254	0.031628751513473045	0.03163198288061481	0.03162564092428296	0.03162564092428254	0.031631982880615014	0.031631982880614945	0.03162875151347304	0.03162875151347265	0.03163198288061493	0.03162875151347278	0.03162564092428271	0.03163198288061498	0.03162564092428259	0.03162875151347289	0.03162564092428256	0.03162564092428262	0.03162564092428267	0.031625640924282335
COQ2	0.024132913199105478	0.024132913199105203	0.024132913199105377	0.024134312656209335	0.0241343126562093	0.024134312656209186	0.024132913199105425	0.024134312656209547	0.02412551240500978	0.02413431265620918	0.024132913199105446	0.024125512405009628	0.02413431265620961	0.02413291319910528	0.024132913199105325	0.024134312656209536	0.024134312656209557	0.02412551240500966	0.02412551240500974	0.02413431265620957	0.02412551240500965	0.024132913199105356	0.02413431265620954	0.024132913199105398	0.02412551240500968	0.0241329131991054	0.02413291319910543	0.024132913199105346	0.024132913199105446
ABCG2	0.023571455313081597	0.02357145531308127	0.02357145531308148	0.023583719978063626	0.023583719978063668	0.02358371997806346	0.023571455313081587	0.023583719978063928	0.02358463167139828	0.023583719978063404	0.023571455313081566	0.02358463167139801	0.023583719978064	0.02357145531308142	0.023571455313081417	0.023583719978063866	0.023583719978063872	0.023584631671397994	0.023584631671398217	0.0235837199780639	0.02358463167139819	0.023571455313081482	0.02358371997806386	0.02357145531308151	0.02358463167139809	0.023571455313081562	0.023571455313081684	0.02357145531308146	0.023571455313081555
EMCN	0.02228937461344322	0.02228937461344291	0.022289374613443227	0.022297338941677368	0.022297338941677604	0.022297338941677347	0.022289374613443397	0.022297338941677736	0.022301224613843408	0.022297338941677187	0.022289374613443286	0.02230122461384265	0.022297338941677815	0.02228937461344314	0.022289374613443092	0.022297338941677434	0.022297338941677576	0.022301224613842853	0.02230122461384303	0.02229733894167764	0.022301224613842836	0.0222893746134431	0.022297338941677496	0.022289374613443366	0.022301224613842697	0.022289374613443318	0.02228937461344381	0.02228937461344325	0.022289374613443293
AMACR	0.02283160573785543	0.022831605737855087	0.0228316057378555	0.022834693358696794	0.02283469335869703	0.022834693358696964	0.02283160573785569	0.022834693358696964	0.022829152748538604	0.022834693358696877	0.02283160573785556	0.02282915274853767	0.022834693358697086	0.02283160573785562	0.02283160573785522	0.02283469335869663	0.022834693358696926	0.022829152748538098	0.022829152748538015	0.022834693358696978	0.022829152748537588	0.02283160573785542	0.022834693358696867	0.022831605737855615	0.022829152748537734	0.02283160573785557	0.022831605737856215	0.022831605737855518	0.02283160573785545
DNAJC21	0.02774183626476523	0.027741836264765382	0.027741836264765427	0.027746234088507415	0.02774623408850751	0.027746234088507578	0.02774183626476545	0.027746234088507342	0.027741224839785483	0.02774623408850749	0.027741836264765358	0.02774122483978541	0.027746234088507276	0.027741836264765504	0.027741836264765316	0.027746234088507234	0.027746234088507273	0.027741224839785566	0.027741224839785406	0.027746234088507307	0.027741224839785465	0.027741836264765365	0.02774623408850723	0.02774183626476544	0.027741224839785417	0.027741836264765413	0.027741836264765663	0.02774183626476546	0.02774183626476525
CARD6	0.031229100479185694	0.03122910047918591	0.031229100479185735	0.031226308871648678	0.03122630887164833	0.031226308871648692	0.031229100479185548	0.031226308871648293	0.031225562315273542	0.031226308871648862	0.031229100479185708	0.031225562315274517	0.031226308871648248	0.031229100479185888	0.031229100479185774	0.031226308871648685	0.03122630887164847	0.031225562315274326	0.031225562315274014	0.031226308871648442	0.031225562315274194	0.03122910047918584	0.031226308871648567	0.03122910047918554	0.031225562315274378	0.031229100479185586	0.031229100479185222	0.031229100479185656	0.03122910047918556
CETN3	0.02405188362599465	0.024051883625994395	0.024051883625994534	0.024048506996519114	0.024048506996519187	0.024048506996519003	0.024051883625994606	0.02404850699651937	0.02405252768539546	0.024048506996518938	0.024051883625994627	0.024052527685395127	0.024048506996519434	0.024051883625994433	0.024051883625994537	0.02404850699651926	0.0240485069965193	0.024052527685395158	0.02405252768539536	0.024048506996519326	0.024052527685395272	0.024051883625994547	0.024048506996519295	0.02405188362599455	0.02405252768539519	0.024051883625994596	0.024051883625994617	0.02405188362599451	0.02405188362599468
POLR3G	0.025962627173108672	0.025962627173108595	0.0259626271731086	0.025959148301123	0.025959148301122933	0.02595914830112285	0.025962627173108536	0.02595914830112313	0.02595621034876108	0.02595914830112282	0.02596262717310865	0.02595621034876119	0.025959148301123135	0.025962627173108453	0.025962627173108658	0.025959148301123176	0.025959148301123093	0.025956210348761093	0.025956210348761243	0.0259591483011231	0.025956210348761357	0.025962627173108637	0.025959148301123093	0.02596262717310857	0.025956210348761274	0.025962627173108613	0.025962627173108384	0.025962627173108568	0.025962627173108706
IL5	0.03318495112956647	0.033184951129566924	0.03318495112956669	0.033195510445856266	0.033195510445855905	0.03319551044585632	0.033184951129566466	0.03319551044585576	0.03319634266541177	0.033195510445856516	0.033184951129566535	0.03319634266541307	0.03319551044585568	0.03318495112956687	0.033184951129566646	0.0331955104458562	0.03319551044585594	0.03319634266541278	0.0331963426654124	0.03319551044585589	0.033196342665412694	0.033184951129566764	0.033195510445855995	0.033184951129566466	0.03319634266541283	0.03318495112956649	0.03318495112956618	0.033184951129566584	0.03318495112956633
MYOT	0.019931482372262846	0.019931482372262332	0.019931482372262745	0.01992390866744164	0.019923908667442026	0.01992390866744166	0.019931482372263006	0.01992390866744219	0.01992209949774802	0.019923908667441384	0.019931482372262853	0.01992209949774674	0.019923908667442272	0.01993148237226255	0.01993148237226262	0.019923908667441696	0.01992390866744195	0.019922099497747103	0.019922099497747377	0.019923908667442036	0.019922099497747044	0.019931482372262624	0.019923908667441873	0.019931482372262905	0.01992209949774691	0.019931482372262905	0.019931482372263373	0.01993148237226277	0.019931482372262947
APBB3	0.027614018922417168	0.027614018922417258	0.027614018922417268	0.027613519694704214	0.02761351969470431	0.027613519694704325	0.02761401892241727	0.02761351969470413	0.027613126805891893	0.027613519694704273	0.027614018922417268	0.0276131268058918	0.027613519694704113	0.027614018922417383	0.027614018922417206	0.02761351969470406	0.027613519694704096	0.027613126805891872	0.027613126805891806	0.027613519694704124	0.027613126805891813	0.02761401892241728	0.027613519694704117	0.027614018922417292	0.027613126805891765	0.02761401892241727	0.02761401892241746	0.0276140189224173	0.027614018922417174
PCDHB6	0.028245304677661596	0.028245304677661794	0.028245304677661717	0.02824141138822924	0.028241411388229266	0.02824141138822936	0.028245304677661728	0.028241411388229137	0.028246725043208826	0.028241411388229276	0.028245304677661644	0.028246725043208954	0.028241411388229068	0.028245304677661762	0.02824530467766169	0.028241411388229075	0.028241411388229075	0.02824672504320902	0.02824672504320887	0.02824141138822912	0.028246725043208926	0.028245304677661683	0.02824141138822904	0.028245304677661728	0.028246725043208926	0.02824530467766168	0.028245304677661762	0.028245304677661724	0.028245304677661613
PCDHGC3	0.03014670881543698	0.030146708815437233	0.030146708815437143	0.030148346441877145	0.030148346441877052	0.03014834644187727	0.03014670881543707	0.030148346441876892	0.030153544646886157	0.030148346441877322	0.030146708815437025	0.03015354464688671	0.030148346441876795	0.030146708815437278	0.030146708815437046	0.03014834644187701	0.030148346441876944	0.03015354464688662	0.030153544646886393	0.030148346441876934	0.030153544646886542	0.03014670881543718	0.030148346441876955	0.03014670881543702	0.03015354464688659	0.03014670881543704	0.030146708815436952	0.030146708815437108	0.030146708815436914
PDE6A	0.03025528164817507	0.030255281648175307	0.03025528164817524	0.03025288109158597	0.030252881091585835	0.03025288109158614	0.030255281648175134	0.030252881091585655	0.0302465447333219	0.030252881091586213	0.03025528164817514	0.030246544733322417	0.03025288109158557	0.0302552816481754	0.030255281648175175	0.030252881091585804	0.03025288109158574	0.030246544733322413	0.030246544733322084	0.030252881091585748	0.030246544733322125	0.03025528164817526	0.030252881091585745	0.030255281648175144	0.030246544733322306	0.03025528164817512	0.030255281648175113	0.030255281648175217	0.030255281648175005
DCTN4	0.029255607187284847	0.02925560718728518	0.02925560718728503	0.029250245534663256	0.029250245534663325	0.02925024553466337	0.029255607187284993	0.029250245534663134	0.029255023518235484	0.02925024553466336	0.029255607187284927	0.029255023518235654	0.029250245534663065	0.02925560718728499	0.029255607187285034	0.029250245534663093	0.02925024553466306	0.02925502351823562	0.029255023518235588	0.029250245534663075	0.02925502351823577	0.029255607187284947	0.029250245534663023	0.029255607187285048	0.02925502351823561	0.029255607187284965	0.029255607187284968	0.029255607187285038	0.029255607187284902
ADAM19	0.028703357220764524	0.02870335722076479	0.028703357220764735	0.028691445871387482	0.028691445871387618	0.028691445871387774	0.028703357220764704	0.028691445871387264	0.028684932040462605	0.028691445871387715	0.028703357220764676	0.02868493204046235	0.02869144587138728	0.028703357220764853	0.028703357220764707	0.02869144587138714	0.028691445871387236	0.028684932040462543	0.028684932040462404	0.02869144587138726	0.02868493204046236	0.02870335722076471	0.028691445871387215	0.028703357220764805	0.028684932040462355	0.028703357220764725	0.02870335722076499	0.028703357220764805	0.028703357220764607
INSYN2B	0.02504938806792459	0.025049388067924724	0.02504938806792488	0.025050079437035296	0.025050079437035765	0.025050079437035622	0.025049388067925067	0.025050079437035383	0.025042193425643105	0.0250500794370354	0.025049388067924852	0.025042193425642005	0.025050079437035373	0.02504938806792497	0.02504938806792472	0.0250500794370349	0.025050079437035164	0.025042193425642408	0.025042193425642515	0.02505007943703526	0.02504219342564227	0.02504938806792474	0.02505007943703507	0.02504938806792514	0.02504219342564212	0.025049388067924973	0.025049388067925813	0.02504938806792501	0.025049388067924817
NSG2	0.02252706708153084	0.022527067081530766	0.022527067081530953	0.022521871863162395	0.022521871863162887	0.02252187186316251	0.022527067081531193	0.022521871863162776	0.022519960858067217	0.02252187186316225	0.022527067081531005	0.022519960858065936	0.022521871863162755	0.022527067081530832	0.022527067081530912	0.022521871863162193	0.022521871863162457	0.022519960858066294	0.022519960858066634	0.022521871863162554	0.022519960858066467	0.02252706708153078	0.02252187186316235	0.02252706708153121	0.022519960858066148	0.02252706708153109	0.022527067081531685	0.02252706708153107	0.022527067081531117
FAM50B	0.023953298727217603	0.023953298727217378	0.023953298727217572	0.023955212302463568	0.02395521230246366	0.023955212302463523	0.023953298727217676	0.023955212302463832	0.023952091478460273	0.023955212302463433	0.023953298727217635	0.023952091478459964	0.023955212302463877	0.023953298727217482	0.023953298727217496	0.023955212302463662	0.02395521230246374	0.023952091478460075	0.02395209147846012	0.02395521230246377	0.02395209147846003	0.023953298727217517	0.023955212302463724	0.023953298727217603	0.023952091478459964	0.023953298727217607	0.023953298727217808	0.023953298727217562	0.023953298727217624
PRRC2A	0.029763656091302753	0.029763656091303048	0.029763656091302944	0.029770071644230456	0.029770071644230414	0.029770071644230595	0.02976365609130294	0.029770071644230223	0.029769049963845353	0.02977007164423061	0.02976365609130284	0.029769049963845672	0.029770071644230133	0.029763656091303072	0.029763656091302895	0.029770071644230296	0.029770071644230234	0.029769049963845693	0.029769049963845516	0.02977007164423024	0.02976904996384567	0.029763656091302944	0.029770071644230216	0.02976365609130296	0.029769049963845624	0.029763656091302906	0.029763656091302996	0.029763656091303003	0.02976365609130275
LY6G5B	0.029832033397806018	0.029832033397806393	0.02983203339780626	0.029828190863189146	0.029828190863189184	0.02982819086318934	0.02983203339780623	0.029828190863188938	0.029825829946526834	0.029828190863189323	0.029832033397806167	0.029825829946527035	0.029828190863188817	0.02983203339780632	0.029832033397806237	0.02982819086318886	0.029828190863188865	0.029825829946527067	0.029825829946526917	0.0298281908631889	0.029825829946527032	0.02983203339780621	0.02982819086318883	0.0298320333978063	0.029825829946526973	0.029832033397806167	0.029832033397806313	0.029832033397806282	0.029832033397806074
SYNGAP1	0.028138866182911754	0.02813886618291207	0.028138866182912038	0.028139848731734262	0.028139848731734467	0.028139848731734453	0.028138866182912014	0.02813984873173414	0.028145315832402127	0.028139848731734356	0.028138866182911924	0.0281453158324018	0.02813984873173412	0.02813886618291207	0.028138866182911955	0.028139848731733946	0.02813984873173404	0.028145315832401922	0.02814531583240195	0.028139848731734078	0.028145315832402002	0.028138866182911913	0.028139848731734	0.028138866182912135	0.028145315832401804	0.028138866182912003	0.028138866182912364	0.028138866182912125	0.02813886618291188
OARD1	0.027868464617496914	0.027868464617497184	0.027868464617497184	0.027863815457637685	0.027863815457637907	0.02786381545763791	0.02786846461749719	0.02786381545763757	0.027864003859452507	0.027863815457637785	0.02786846461749706	0.02786400385945214	0.02786381545763751	0.027868464617497195	0.02786846461749709	0.02786381545763735	0.02786381545763743	0.027864003859452306	0.02786400385945228	0.027863815457637484	0.027864003859452254	0.027868464617497046	0.027863815457637404	0.027868464617497264	0.027864003859452136	0.027868464617497143	0.02786846461749753	0.02786846461749723	0.027868464617497035
KHDC1L	0.02419917288989162	0.024199172889891478	0.0241991728898915	0.024196171718135734	0.02419617171813579	0.024196171718135543	0.02419917288989152	0.02419617171813605	0.024193524146498276	0.02419617171813546	0.024199172889891582	0.024193524146498033	0.024196171718136043	0.024199172889891207	0.024199172889891603	0.024196171718135973	0.024196171718135928	0.024193524146497974	0.024193524146498342	0.02419617171813597	0.024193524146498398	0.024199172889891474	0.024196171718135897	0.024199172889891526	0.024193524146498162	0.02419917288989155	0.02419917288989144	0.024199172889891502	0.02419917288989169
KPNA5	0.022527709193408022	0.022527709193407613	0.022527709193407932	0.02252907303913641	0.022529073039136528	0.022529073039136385	0.022527709193408057	0.022529073039136684	0.02252575692484735	0.022529073039136288	0.022527709193408046	0.02252575692484662	0.022529073039136805	0.022527709193407925	0.022527709193407793	0.022529073039136444	0.022529073039136628	0.022525756924846867	0.022525756924846953	0.022529073039136656	0.022525756924846704	0.022527709193407918	0.022529073039136635	0.022527709193407994	0.022525756924846718	0.02252770919340804	0.022527709193408345	0.022527709193407935	0.022527709193408022
MOXD1	0.021649179994240073	0.021649179994239768	0.021649179994239896	0.021651266621185165	0.021651266621185314	0.02165126662118488	0.021649179994240028	0.02165126662118575	0.021650015027056522	0.021651266621184693	0.021649179994239983	0.021650015027056033	0.021651266621185793	0.02164917999423949	0.021649179994239983	0.021651266621185557	0.02165126662118557	0.021650015027055994	0.021650015027056466	0.021651266621185602	0.021650015027056584	0.02164917999423979	0.021651266621185467	0.02164917999424004	0.02165001502705622	0.021649179994240004	0.021649179994240004	0.021649179994239886	0.021649179994240198
STX7	0.026484218191058177	0.026484218191058284	0.026484218191058277	0.02647800625706886	0.026478006257069017	0.02647800625706892	0.026484218191058288	0.026478006257068965	0.026481784247668817	0.026478006257068823	0.026484218191058236	0.026481784247668567	0.026478006257068955	0.026484218191058156	0.02648421819105831	0.026478006257068813	0.026478006257068826	0.026481784247668595	0.026481784247668786	0.02647800625706888	0.026481784247668814	0.026484218191058215	0.026478006257068813	0.026484218191058326	0.026481784247668644	0.026484218191058263	0.026484218191058367	0.026484218191058284	0.026484218191058288
KATNA1	0.02903089784872895	0.029030897848729087	0.02903089784872896	0.029034993817974964	0.02903499381797479	0.029034993817974926	0.029030897848728917	0.029034993817974863	0.029034955228475982	0.029034993817974978	0.02903089784872889	0.02903495522847661	0.029034993817974766	0.029030897848728955	0.029030897848728986	0.02903499381797505	0.02903499381797491	0.02903495522847643	0.02903495522847634	0.029034993817974926	0.02903495522847662	0.029030897848728983	0.029034993817974895	0.029030897848728875	0.02903495522847656	0.029030897848728865	0.029030897848728626	0.02903089784872893	0.029030897848728848
SLC22A2	0.025646823773183412	0.025646823773183308	0.025646823773183464	0.025646818214641275	0.025646818214641407	0.025646818214641386	0.02564682377318351	0.02564681821464138	0.025645087319587652	0.025646818214641324	0.025646823773183496	0.025645087319587194	0.025646818214641362	0.02564682377318357	0.02564682377318336	0.02564681821464119	0.025646818214641275	0.025645087319587413	0.025645087319587395	0.02564681821464134	0.025645087319587263	0.02564682377318345	0.025646818214641272	0.025646823773183516	0.025645087319587256	0.02564682377318351	0.02564682377318377	0.025646823773183478	0.02564682377318341
PLG	0.023161164233283963	0.02316116423328363	0.023161164233283904	0.023166098155247627	0.02316609815524775	0.023166098155247596	0.023161164233284074	0.023166098155247897	0.023166680874402823	0.023166098155247512	0.02316116423328398	0.023166680874402327	0.023166098155248005	0.023161164233283914	0.02316116423328379	0.02316609815524772	0.02316609815524784	0.023166680874402542	0.02316668087440255	0.02316609815524785	0.02316668087440234	0.023161164233283887	0.02316609815524782	0.023161164233283977	0.02316668087440236	0.023161164233284	0.023161164233284365	0.023161164233283908	0.023161164233283987
