ID	S0	S1	S2	S3	S4	S5	S6	S7	S8
20819999	5.366466674082014	66.74996457972097	55.992018692618885	13.248861453803277	5.458931178062582	10.082665159050734	0.02525925427813523	13.394004251230026	12.444404279216672
20865035	23.24062699015451	32.56120330173211	2.6083305486468463e-23	11.18967593358613	5.423605897383638	23.24489914818719	1.6480115021013333e-67	1.0356748773984554e-56	78.93532371903989
20892128	69.16424793131343	11.863886724726402	15.885181070732607	10.519349221671687	18.6766206961254	7.825537016032685e-8	0.009837523180247512	9.646982790936958	39.54121125463334
20898476	26.986164695652494	34.11000481939698	47.077362274528134	3.402565098217761	18.90074710652027	34.22871429047504	0.0005784067934265122	0.13929924831335186	11.301089785016615
20906079	0.21433185260431117	0.005732830385580596	38.290863153213664	18.372444860046908	6.803279009003071e-27	41.15665703381284	23.69003736714313	24.090360532928432	29.027015353007272
20914669	1.8362017160330608e-13	27.75695787460105	33.84077158250462	0.00005930585487967209	1.7288250828283025e-41	0.0040997709954931775	17.356450311617504	14.337199298636087	81.8922617489777
20920239	23.936560799471476	30.324318174203196	15.604588021255616	6.248156562843593	26.758624033500404	16.344467376358576	14.855683651614957	0.0010715710592817031	39.71686722812605
20922259	1.3862137424455877e-24	39.17511138245234	39.38217243947953	3.5980924773931986	12.244493909987296	21.483809272404624	11.206842945898225	17.867803594823734	30.05190943360596
20925996	36.220045069378564	25.93990760001388	42.91809280603289	12.125547373233042	32.990353847141684	18.43821496204904	2.1895006055773481e-13	0.006412582262321464	9.215505004259132
20933324	7.602462437408977	23.347876714845665	32.35286141808193	12.124600319037429	39.71459790039362	22.653199062924234	10.981943626855813	16.17977436252087	11.026026947487019
20946545	7.631434147634406	49.21215950234354	3.7480079490753704e-45	8.794436007347246	1.9922105259684342e-51	1.3749954092706557e-53	102.28163580352854	5.014041207826934e-13	1.128012912440294e-19
20964295	7.898217802465307	4.476387421115859	3.634641676982829e-27	8.086463249318431	42.35597243645371	11.971250060332364	17.49603321827867	25.367614040750652	56.65144686693358
20989910	4.735503125304859e-13	0.09835286362131689	25.953984840745218	11.590683310496567	32.67815285311803	16.493606964329736	33.2507483780758	9.295307761128587	41.080850085726766
21000180	8.10847180476736e-36	3.7726629301079105e-43	2.648069439265162	36.94858207095864	34.37045188966576	40.604972156921875	19.337269220647272	1.0040087272752618e-43	34.63533300238711
21000630	48.30109784302084	0.001706546708606307	5.911018841789308e-65	2.0874109128807562e-34	26.011988807198644	3.219270601911032	11.65542528864244	77.16274500494056	8.571053420234422
21002524	11.514455215400362	19.438956172438978	20.189127351291283	11.059906512401025	18.8473216609359	16.156042152625588	26.040501351453436	6.384264479357228	44.53469789863423
21125782	18.502656288095427	56.858868942115826	43.99300055567632	20.780491336397585	0.257847449762017	8.028899572814575	3.3437954396623095e-31	17.73368119144762	15.605992984759123
21176459	3.727398002796038e-6	1.164618831264878e-86	30.627382142603427	3.930881216220584	36.8582112841592	38.23987480871535	46.22876620485487	7.785350615504375	10.022329814459244
21183160	22.21193608528546	30.54538478592979	0.0010250875182888904	34.28202121001053	5.610989973686181	27.193450196209405	9.649622708608184	0.0006095762492416395	46.59598611649773
21189544	47.37997148248117	5.6967248672436746e-71	9.745926959532914	1.827822594329941e-20	55.73054200920756	26.486700191488	31.27327796637647	2.0471415331681275e-20	0.0002056604504775288
21274280	28.028692998504376	3.6788310384751757	1.7647877829494185e-22	4.842837494758943e-39	22.30812032273287	38.47933210351657	71.18517739393036	8.21014588569564e-75	1.1788849519469304e-36
21293107	16.58754621273953	10.570553261030943	1.2447813663866597e-26	33.625379066815924	2.333275547716059	35.7991032701616	0.0012654733945303026	9.750842010316694	69.17422129182685
21362537	7.901028467430696	3.2426807047519202e-6	14.46863497135817	1.5763267584285284e-39	70.70893691807129	19.18738516722076	16.197045335895258	2.659625118291894e-25	41.48722446448995
21402304	32.01065914134109	25.32549521771787	36.4781496398514	20.102161160808496	15.533449387161163	12.772629964322435	1.9127968864036247	15.293265260985201	21.535564150907387
21413181	1.387649536945315e-9	0.41022618762426605	2.272005802744896e-49	46.06719257642623	2.3770589285388237e-28	12.575457761926792	1.1642801794627214e-41	0.001564973347150646	120.14491423795377
22789958	3.852750737287768e-16	50.03809358198913	53.695390541273284	14.131784674421201	2.2071388973516855e-33	10.7690914970759	5.079777032106764	29.045187315695067	23.64818570342744
26631069	13.881485980107708	34.9805482909369	29.017519342728768	17.693423204318506	24.078252556841626	19.83478047007546	6.777416147089614	19.704506797464784	16.039822814645277
27481601	55.76440149298424	2.9585556391714124e-6	33.794664815802314	8.271183156384898e-60	33.04976714278183	43.99263601114399	6.853250388595986e-14	1.2383369997564125e-43	1.0279564478437008e-57
35941263	30.053023724164387	18.88168532221597	49.83341085697672	7.717126174834135	20.627467851833174	34.163840205522696	0.00028985782102990094	14.285113781855376	0.42679316651552274
36379623	35.46494702472758	7.393761363771979e-36	17.16242269903979	19.1192190917856	5.401438565169861	26.82371075528415	21.44666650390358	36.974817406026695	13.411521381417549
39800111	36.285800229410675	38.92085112653209	14.172381342797653	12.316153373629248	1.9658372934323654e-24	14.204865542752003	1.9550240163912011e-22	33.90143315523209	31.750534458893572
43485807	22.028132872562782	6.380825851637086e-7	40.52944912457022	32.33392527386513	23.33283580546853	8.631550845029004e-9	8.661493020407109	24.99644592149012	33.91273661445922
44019405	43.90251596377296	27.189315297399972	13.765723445755478	22.257438843108293	3.6079056458855243	14.064516725198626	4.763971571151615	25.012051730729457	23.908305656234
4576591	3.5984443852107018	15.702559393045384	2.092623331004759e-10	37.38268837932636	7.121178343995071	37.06406481611513	9.591297508301132	27.22798371053298	39.720633612078586
46000440	5.508407788830922e-21	44.84964131452967	22.991865030521527	1.9405551852471485e-39	5.477677682809919e-16	2.504043967517541e-10	66.87157547623265	10.542189197335539	27.161560918851404
46369736	54.59145606677567	5.830030574607445	35.219598619772675	27.397914495184537	16.801798955215286	0.00007784827450482401	7.883094133255785	27.98415508619627	3.155794497092212e-96
46547648	34.81369076554324	30.93962865327194	14.429605280274231	37.80290685224229	3.5755339484763514e-30	11.342571894195565	2.9345484391782564	23.45666259378426	22.092554500846354
50100770	29.94078718947025	14.78282209152761	42.07611378430094	16.81815218967204	1.7483014454923363e-14	28.778273529516763	5.195287410634833	25.56884621305259	19.830995951045796
50102376	42.75274418466626	6.342993045121441	31.666458068663626	17.586965126458356	3.7017093455569514e-16	9.041731444401682e-32	8.038336083556453	18.069881820635477	48.08436549673464
50104008	13.712191566610775	20.01592830145299	9.720322373581196	0.00018160880337784243	0.00011725720638021364	18.944795370012883	53.8969874096562	24.212650366817016	23.648365270788137
50104134	0.00002936652248430296	28.06825343206832	9.795757325914871e-73	19.7217769024356	28.089590609048546	8.999199426172595e-8	1.6354918001946842e-38	58.83719639737279	52.404896786120034
50104846	9.337876877958283	14.997041341441648	27.690589008867637	43.187082454228936	21.43574361519448	12.203599088624278	10.555787581997683	10.345461758245552	29.866036459755293
50106442	0.08827890680337121	23.038062777553893	14.103667787959225	24.18613965924942	23.63439803529365	25.03281595972224	7.752742654528966	12.795772434480984	46.16174510230102
50106730	4.261209027738039	29.710577299833503	26.61193385831025	35.29928320543482	23.31724806371673	9.274581469057088	8.106036208713794	9.959353088337144e-13	37.03645519667645
50107871	42.07425961949579	13.390133811180394	47.209364744044855	22.453036376462094	34.61396115695945	0.00026403200896302334	9.004264291805768	9.008647666433085	0.03567400450533536
50108462	30.174848341751677	20.537923014858137	31.23332228446552	8.856731728469269	13.434978282977308	27.166189293317718	9.72956850865187e-22	0.40234740678552083	42.63989738542698
50108750	14.006525830664724	46.87471047349065	1.730756592857882e-11	14.356198529553534	12.602952892755457	31.72920246230003	4.344297020509904e-30	19.54033036969312	36.551114077792036
50108912	2.8921915563781826e-34	12.153958645646169	2.5050692134517594e-47	3.865477049282863e-12	28.15381807410651	0.3255437089131116	3.294162256762634e-20	42.09093241309198	99.1761517332679
50109215	6.865886214438204	12.616366743786154	41.786194653885815	2.2837133360769872	10.034814765023409	5.592420135312238	22.80863779657246	30.79060239407134	43.254824174188
50109927	1.46416181445556e-90	1.3353022272857917e-10	7.259343585324893e-56	0.000013924960559644787	53.85442428093216	3.3925823295476896	17.15132014374887	39.449432949667475	68.12696838978033
50300822	7.59882911257234e-16	11.981438570027384	1.3964792089864467e-20	8.421532120008251	42.71694388177994	5.476100662160756	2.126509159948459	63.683915274969515	50.0796886558079
50301675	9.055869258829635	33.68092239355705	41.984558499695076	16.55244969352878	9.219895224934573	23.761618080437703	10.05107422751314	11.415551118624848	25.299443369927488
50305165	5.850600362160678	14.954091818712666	25.42138736041058	1.0775930904569462	9.338491593645921	0.0013426311215967953	11.312560251640335	36.76007766833219	72.39413425614804
50400259	29.636007718186644	9.16001149890194	1.2150884473829449e-95	35.12189025065002	29.67801530957413	7.648609703935168	14.507880418315896	1.864011655498488e-36	44.70430480460156
50400385	1.514013953457289	39.642139911168464	55.38758567617151	30.01585567258837	0.0005464617528137132	32.427174040294354	0.004156651076710125	7.957281420198007	13.032279602055764
50402693	4.294664948863111	20.083781578546706	32.32518121091265	10.842258215101564	19.364197741226935	3.1231278242713256e-21	2.5350132981067025e-33	26.020754296613138	71.85690969767099
50402729	3.3811545933107507	11.637239248652698	30.52999936843214	2.9750739332761656e-17	13.627344505066006	43.86662304728015	15.51080007343353	18.790940577454027	33.94434564398853
51624179	21.342353428594265	0.26550988228858813	30.04245159120589	37.72350619816283	21.955523349754003	14.163727399141344	8.658309992907927	5.641974584425033	39.59140977041459
54122640	9.813898745515067	4.599234701400861	28.853499184863875	20.1071376798878	20.73228461242399	16.524808437008517	22.813109625401065	39.23365294799521	16.693864980274277
55897318	6.315601361180998	15.329007626241342	36.0315307904611	5.9320735151777635	27.920833973779178	20.85557954447788	22.576597547739322	1.3337329067485058	37.8077875492633
56432243	40.04627235291416	1.3093827359607484	4.682763577017275e-83	29.283964586154305	37.644065491192755	8.017634030151237	9.62120332658813e-12	1.798450642063287	56.27059828705292
5779736	16.697372713255337	18.365668798861364	55.44341322532767	15.272567938024652	1.0597567900877594e-21	5.811955714502671e-30	10.606730190558142	33.308124291947344	36.29705190455611
60747316	2.7593094419230715	8.964402914148813	6.422279104330963	60.792291187370736	18.272293564971562	33.923601101401196	17.03908617508699	1.2325689473789181e-20	24.482540695892165
66754397	49.20907372710537	13.830074235630967	33.838122904694984	22.54788507953954	25.15402417348205	21.808110505739787	4.659037639617412	7.2368405823203705	0.001507328020888874
69982533	49.87113825112964	34.2147982659383	31.537877380558744	22.393272255923687	33.09322052988792	1.544704704434306e-30	1.8250795214445553e-22	11.536193124307557	2.3406906180170996e-93
70153803	4.950991276674666	33.07677598050416	9.102816299787822	13.673610431368562	3.638329512516393e-92	17.259241062909048	12.26424239586098	59.204766657596956	30.72481832477946
7253015	10.908796189352021	19.28170232783727	23.92307664240265	14.610081474901811	19.457619805979117	3.8610375429076806	10.355211231507877	27.686609808027043	48.27405575091538
7265221	29.66350490771181	18.09253969336734	13.401561726458528	66.57863149297661	0.5644142138018211	14.69225769319943	8.230940905522406	0.1742519038368705	30.191328992916322
7287209	8.456267477080583	16.124115877191446	9.553109151671496	31.569390048764188	16.59165436326078	18.29609375138719	1.9956598355024902	10.192069895479285	64.61095078865323
74753465	37.49697484690721	2.625269903586605e-32	8.533365785353586	2.597748648026095	1.9452608842454045e-37	50.97680035140973	10.815962773272236	28.44265600111513	30.701965695875717
75990666	13.261283605624433	1.2382392362284041e-20	15.163147775967586	51.38417998326773	3.9920281378310865	35.096209861661244	8.145084403819336	2.0258667024343966	45.0286346112993
76647134	40.96838918265926	48.9216510080395	25.606177236675435	2.638686793105167	21.940995549675257	33.842376783961654	8.041524145577196e-42	3.478797581815246e-16	2.8980440533706967e-62
76755449	31.92770883732164	20.644879654239226	11.537288456656105	1.2452044615628394e-48	51.92410363468655	16.080543914301433	1.0123084109255936e-11	2.7808427929316003e-73	37.181930578483545
76867532	26.286957886601456	11.565460446076305	37.60383994439387	11.165226616038384	1.8894845323654617	22.395347247818307	5.086888124847271	33.94228241756079	24.88284657076652
78353027	22.75149503934331	44.78222567521374	23.46544391325429	21.80285142033313	33.56493972697414	32.89981824102721	3.1032248645473326e-24	7.730127124296988e-14	2.87869474414192e-29
81852640	0.24496951902387692	1.5156986742731467e-9	17.628060935421377	12.275257389316637	30.022564837075134	39.655404526887196	23.09036823361252	27.60933126813087	24.555850289548054
81874628	3.015992556905952e-41	47.83378472963881	30.923229443428244	19.569852853316675	1.4060110839832162e-78	28.07658262170344	0.18129566544218326	25.620772228451163	24.605656797142714
82317494	1.0966481130008343e-13	23.30547519509445	4.283900986856039	1.742371889608144e-31	16.385686216136463	8.712143316634121	9.976870290812565	5.770873755537434	103.80104350931927
84642424	56.435364165375326	32.712053476598676	18.303694965268154	9.739273767189081	49.668297982972256	5.460610925353713	5.8568401019992484e-33	3.355734057477212e-11	1.2364513717762496e-18
85171938	6.246791161535318	42.49193001868477	7.379565013018937e-22	1.0687546650503761e-10	31.436974629657556	15.213237435696099	51.23504033739897	2.8827930286740086e-9	24.977103103519358
87645445	28.243860640720044	44.96675685534625	27.63813708062063	17.667416977178238	9.459567158353524	31.90702026104789	0.000011973213716886169	8.476744422291162	6.520856875157241
89164957	56.68620685297817	1.8522714116417314e-16	32.03398292072097	26.272855257308287	1.9048831615628508	7.805149244981466	0.05153837416003312	26.03067281756178	31.678619494507753
90267190	19.48060794929946	3.6966673184169505e-23	9.10535857688793	10.910732264884299	13.536362032281632	24.273606896426447	11.579903293122252	30.895216073834025	53.2012609456185
91018909	1.0481092970334925e-52	6.923275023849401	0.05890303689277382	1.8911840510965834e-52	20.74798543321799	48.07006485874303	19.908852608239076	10.194879430267594	59.348033880559
98953007	47.71182690990742	11.715489560112932	38.035495127630675	22.304858621951364	19.224157116308852	1.8182941740706648e-79	9.543876182966257e-38	30.767413597410275	20.528778417030612
