gene	S0	S1	S2	S3	S4	S5	S6
ZNF843	2.4024945978911445	7.403623628149036	7.439015606678762	4.7526297256089745	2.220446049250313e-16	7.935836832722768	3.8787746219425396
HEATR3	8.445115555867247	2.220446049250313e-16	2.8640388100014498	9.06126571222239	7.140530088045342	2.652221983222048	5.035676628854645
SALL1	4.401086879953694	3.5964812422638524	3.4250732164216395	0.4006203232321983	13.07277472796865	9.903714520497012	2.220446049250313e-16
CES1	7.7758321017502405	5.816914508789274	4.401045378272431	4.705644880486684	1.0119519768869711	6.692940045041137	3.161588930954232
CES5A	0.2302271808989951	3.421088478460998	5.56895598541824	11.382186853569056	7.650901098986057	0.5004856583732895	7.267027761009855
OGFOD1	8.406932991194527	7.927800420143672	6.429109241706675	3.4993781147960235	2.9192245435759117	3.920713311806796	2.220446049250313e-16
NDRG4	4.044315899673508	4.860231309264416	11.564654471840573	5.034871140041052	0.8982452386794426	4.3792100854160365	2.188899354914303
HSD11B2	0.14661150477382393	6.702049780211993	2.19462677717683	8.24332989246574	4.5834237427877245	13.175861789555189	0.1674893047535022
ATP6V0D1	4.380680709410653	10.095466257198414	3.7221491458353215	4.8841722879606895	0.8617174013379163	6.692476847286183	3.464920192686452
AGRP	5.42284713523113	9.391817197682938	7.315980053363493	4.46845795152594	2.220446049250313e-16	4.129601578218505	2.5272163310934967
CTRB1	4.210908641395747	7.0547111741636	2.220446049250313e-16	11.555139767804818	3.8539273788809414	8.67832077623484	2.220446049250313e-16
CFDP1	2.1233527738782225	3.547732423030954	0.20139642651267398	9.588998931225277	2.220446049250313e-16	13.805147816975657	6.3428054549481745
TMEM231	9.943183763868534	3.729063827809483	2.220446049250313e-16	3.342666797074012	12.141022376476382	2.433399340258497	3.5807280082201087
CRISPLD2	5.7487438485647955	9.06804054631554	4.662212752778949	8.738014531290897	2.3779128172362674	3.368113951614432	2.220446049250313e-16
ZNF469	3.145440223526086	8.526091601481763	5.44419997446399	3.9296198617049622	6.2615832605527	5.13951218065463	1.8817665609421663
CHMP1A	2.220446049250313e-16	3.1733692533643714	10.71975218010577	1.467543344540875	10.005765520725184	2.486450185441128	6.923693713802999
SPATA33	2.220446049250313e-16	3.9217881397573837	6.163472130907882	1.6075068986906516	13.6300093693115	0.5490582199084653	10.101165863857227
DEF8	2.220446049250313e-16	2.220446049250313e-16	8.142521317917865	6.58147827753338	12.861470178047488	3.399896041859943	4.797053348503599
SMTNL2	1.3457725124357567	5.348314542146282	1.6028108061930766	8.451061967295264	6.752201385515372	2.220446049250313e-16	13.272109532854694
PELP1	4.975957941409028	7.932057235535728	5.945004834095636	6.246364692598572	1.6427197640554771	6.38195828606734	0.5364760998673521
RABEP1	3.875760099119412	6.548889980237586	9.53133794903183	1.1347862244136193	2.220446049250313e-16	5.157619113400898	7.115259381892587
RPAIN	7.165800139051668	7.442082976235353	3.220777192516118	4.999500527995111	1.3038412897080143	9.422534689858054	0.03440094754126388
CFAP52	3.1372079340422605	7.014777428042748	13.392036012752783	6.7663135438878	1.4134790165000264	0.48691377314271733	0.6425228503323162
ELAC2	1.9490305333626867	6.821177860551746	6.39515655255549	8.293165763084218	2.41289000066803	6.696518614089558	1.8033765614120774
HS3ST3B1	2.220446049250313e-16	2.220446049250313e-16	9.19309444485394	2.220446049250313e-16	9.386097305322416	4.817269321494799	11.997005829293727
MAP2K3	2.6813341494754486	12.81685287697765	2.550543711517747	6.285005605938467	2.2762220987050545	5.675669384655556	2.3026109509361845
NSRP1	4.804231567489766	7.863892402762101	5.695883594404332	7.76351701743768	2.220446049250313e-16	3.141657585818275	5.233953124491142
ATAD5	9.172907603212456	2.220446049250313e-16	2.220446049250313e-16	4.687204286876668	4.8069489128176945	3.2735918195101776	13.831847151090376
HEATR9	2.636862808242275	5.5719911872203625	8.051966657535829	7.042367728221151	3.289703795713866	5.63177246092567	2.0485590794470054
CCL4L2	3.510116530925711	2.2317829714843445	2.225310765261805	2.3314088544624476	11.646786994261404	2.220446049250313e-16	14.657558441465392
ACACA	4.354460233286884	2.220446049250313e-16	5.699140642718998	2.220446049250313e-16	11.04250234907289	2.9140012333112955	11.547197604541532
C17orf78	8.328485551662634	0.5990269146315512	2.220446049250313e-16	0.12582503440735726	8.038103901099754	5.141997990895907	13.31899066856412
CWC25	2.347647405439246	9.289738648261995	2.220446049250313e-16	6.30688248215514	0.7767606669478289	12.498723816445446	3.901063145064188
RPL23	1.8436499402678046	2.1282477268892457	3.1463427763329994	2.9649175502763576	11.174613934572637	2.5112789739557657	12.574818941582583
NEUROD2	3.2697898052361385	6.340795634291249	10.741741982010199	6.347915706028634	2.220446049250313e-16	5.2829651159289615	1.1384015752071281
CCR7	6.724831270537618	1.4533195728273025	2.220446049250313e-16	0.1501847458077572	11.442500262959248	2.388347715292637	14.024944367765162
KAT2A	2.675787544731766	0.8496769830501325	6.281438201740956	3.655762227847714	5.768685909478178	0.6300068776974834	15.729451786605171
CNTNAP1	2.220446049250313e-16	7.758456209350375	5.301301748344297	6.334040717943452	1.6923157810686078	11.810810571753438	1.6899148920423763
G6PC3	0.1998653971703051	6.434117538524472	8.841824931868823	5.453199683412384	2.9870339410126956	6.590225704568089	3.630594333315231
ARL17B	3.0709559497747843	2.2861732359111677	2.442634375847632	0.48465080682379824	7.55781976957743	5.3238053074389615	14.718183489502579
DGKE	2.220446049250313e-16	2.220446049250313e-16	9.032608641991345	7.418478583638629	10.687865719784	2.793310627567543	5.590218006691536
TRIM25	4.14792445004618	6.257984583062306	2.9620278156622195	2.612796684612117	1.097422972254094	9.571453639802648	7.870771507509133
CACNG4	7.202064376503556	1.1814168736915747	3.8623078769929022	1.230877809251933	10.438646438269352	2.220446049250313e-16	11.467030240871388
RAB37	1.3861504183362285	2.220446049250313e-16	2.220446049250313e-16	12.90038889618723	7.744462052167332	6.515962806796808	8.658690130655662
SMIM5	0.05937404634450349	6.60407937399774	10.539268904359428	7.517020570400028	1.1148293831683986	7.850854472592068	2.220446049250313e-16
SMIM6	0.27798744441812584	7.824499873723568	6.9319725969735995	7.572670939093076	3.8362503513452313	7.42780495469905	0.6075788332246432
GALK1	9.31294580347413	2.820206758117676	1.6663919298196035	5.394358872167773	13.03414545961717	2.220446049250313e-16	2.9229082127750536
RPTOR	7.266483674993843	4.2105521093383285	1.235413170566611	2.220446049250313e-16	8.813982316952796	7.4548478687759125	5.898871045976983
ARHGAP28	2.220446049250313e-16	3.2632386102163027	7.908354536484866	10.648544364220717	5.984844997930754	0.4620971902786053	7.2981812545482825
RAB12	6.52688597329318	0.9714901755259238	6.549024445210493	4.325450073799377	11.322438427968896	2.220446049250313e-16	5.029540149272995
CIDEA	8.325403579205831	6.3437477409228595	2.220446049250313e-16	6.8046987016433995	4.156007181877023	5.032768469162754	4.222912197807016
HRH4	1.3255397789637475	2.220446049250313e-16	0.7481426816742367	2.3742102262634535	10.57137180624991	9.73566705818244	11.939357313853137
MEP1B	8.81158017535473	2.220446049250313e-16	5.9955362973081385	7.056024396920386	6.329867033187149	2.220446049250313e-16	6.435588756857249
ST8SIA5	3.5684956645107526	6.835599724637664	7.5235814449575935	4.856141501250227	2.460290464666922	3.0111118037683555	5.8733027663159465
PIAS2	5.238487652970026	0.8621207220450273	7.503427761486507	2.220446049250313e-16	7.862140999052102	9.854315411481794	2.524462622391625
RPL17	1.83177903039101	1.8151201434371416	0.7668554561536682	3.5369018899886133	7.77385188144102	5.667849576667654	15.291093016748523
LIPG	8.80718740545845	2.6945105042511432	2.220446049250313e-16	1.6160655157286063	13.010682934240997	3.580528377925129	5.721750370390329
CCDC68	2.7194675781025843	8.109773481324149	1.4390781425060748	5.3234091038308105	17.532543910083824	2.220446049250313e-16	1.0006689574404684
SEC11C	11.213692593053642	2.244892247242781	5.762715095893913	2.220446049250313e-16	6.394010848664926	2.220446049250313e-16	8.118361322017625
PIGN	7.874621080374884	1.7029310811087353	4.250535595265751	2.220446049250313e-16	7.19992126529346	5.57503072958722	7.842251519821076
GPX4	2.4411967238176766	8.587562999864769	6.867842470322307	0.6205169082120063	1.1129800560544023	8.599042950711826	5.514815930903674
PCSK4	0.2774370898056622	4.208659044653013	10.321113305926458	4.169861536867423	2.220446049250313e-16	10.10581444433913	4.759061866323137
CELF5	8.621888228405455	4.415856166957779	3.6834834635631672	1.2475704206604612	10.32178539737498	4.176597069679307	1.623676398792877
KANK3	1.2782177733961706	8.255436707979849	6.8929799238897385	7.252980842942623	2.1075823704691725	2.2040515508922534	6.718957865187212
ZNF426	6.404914039457766	0.5158881606099808	10.09957365348712	1.0571474586657423	6.810501673885376	4.712482732570331	3.7339990175738995
CDC37	8.355034558749946	9.73585392289084	2.1529128439918264	2.220446049250313e-16	5.719390918135331	7.548355416563851	2.220446049250313e-16
KEAP1	1.5887569075299357	7.300274498768189	7.277075898199601	2.458902600200017	4.253070623937043	9.65256589122126	1.3097815507747468
PRKCSH	9.813026115870493	1.5292258836356982	3.135958568785219	2.220446049250313e-16	13.390058685134337	0.798153033319625	6.075880796176332
PRDX2	3.354396842417572	8.12212282098542	8.312803493824555	4.897231980455301	2.0028701378080895	6.132923487943431	0.6008756918262872
RNASEH2A	3.4827847264613636	1.1642253035618033	0.08281691701420435	3.6915061976518695	14.694081332746073	5.700342691257289	7.71131024519393
KLF2	3.861020126440302	2.0262006516913207	0.5228066500826642	0.5349330681582987	13.051517666331819	12.631577447499007	2.8835043293236056
EPS15L1	2.220446049250313e-16	5.031281690362495	3.688924512314115	3.2017530634053104	13.743877679741377	2.8952940134897567	7.784036864303634
IL12RB1	5.227191887994411	2.6477455792190465	11.304427617701533	0.6322220446979068	2.220446049250313e-16	8.591452018038073	4.17820579532171
HAPLN4	0.4746541281397106	10.108426951684821	7.435639775366317	5.818562801244575	2.043674293522277	3.3713453858396987	5.173732255145824
GPATCH1	3.2062440605855107	3.085257766901689	11.247117015862207	9.6844542243294	2.2500120211558485	3.683401038756645	0.3459364264233007
UBA2	9.866992039395772	2.220446049250313e-16	0.5510837894112282	2.220446049250313e-16	8.513774159638952	7.522974156413687	8.700712481738515
ZNF829	0.5296518634188877	4.594931813272325	2.220446049250313e-16	6.365096795573853	11.976129368719931	1.3464075727772604	12.587274184245498
ZNF570	4.795948050700473	8.599423450029592	1.3763631484533363	0.6975029179927947	2.944441569120795	4.309957848151896	12.401536198489705
ECH1	3.931129495873927	5.380045447270005	7.158974701405761	5.616134305141054	2.4368965415065382	7.7784027234780995	1.4103559020145853
SARS2	0.6849835235205122	5.741736858330388	11.713211455445336	5.075890691814322	2.178991241529094	5.782939738359551	2.3993967524310613
SERTAD3	4.375981804939151	1.9488267264547456	2.220446049250313e-16	3.051342804904774	2.307698958611578	8.840406126352104	15.503877190071268
RAB4B	4.321516158054034	6.094405964753808	2.220446049250313e-16	5.386843684432919	4.748973849843448	2.220446049250313e-16	16.063834431593406
TMEM145	5.030632076945639	1.7451572666168609	4.1455862309667495	2.1346676236985083	6.1618026760135605	1.7687732293816847	14.401417569164849
ETHE1	1.167825955462366	4.731836963622376	9.699172689600378	7.38777759485994	0.5722506067632818	5.616175244623044	4.770071801770829
ZNF230	6.939403490668288	2.220446049250313e-16	7.175508112817656	1.4045636158721697	3.3326923288687396	0.5326502289505752	15.224687409115646
INAFM1	4.62774609360258	7.777900791655316	3.706051255177706	6.11498518309023	8.521344992069176	2.220446049250313e-16	4.697651216448135
NAPA	2.220446049250313e-16	4.919551985863769	5.11803842288176	4.238552460564611	4.858932153079443	6.990663861878486	9.454220025327437
TPRX1	1.9095380488914773	9.287881834055778	10.296705174982918	6.140609047444395	0.5388033688549259	3.644524789362185	1.5191896522721553
IZUMO1	4.947514744140759	5.663884816899456	1.759364703178452	7.73750008283664	2.220446049250313e-16	8.217516122369656	6.791714141487167
LENG1	5.179782295796878	4.954463086762328	1.5569436440833018	3.37279592558615	13.439269400620951	2.220446049250313e-16	7.421624264279151
ZNF530	3.035130672275501	3.6176108220538605	1.2829584223466348	3.4088152216299976	8.173915903974018	6.590244046188758	9.76080693538437
ZBTB45	3.490239279678363	8.389425766236299	6.496879198013195	4.343075212020651	2.6580548401687683	5.067746766555754	3.475666959317917
NRSN2	4.449066277469231	7.872523977834588	4.071582392245699	5.700670690976428	1.412161407065177	5.750613955023759	5.09698352143195
ANGPT4	2.8724276058663585	0.27572101304873087	2.2266119811732863	8.167713803936959	9.057284730331851	6.1825358261435905	7.334367488256152
FASTKD5	2.220446049250313e-16	5.768766227323645	1.788349118189652	5.295017894291592	15.567917985946389	2.220446049250313e-16	8.843731592977196
RBBP9	3.967644952174904	8.364006951704232	8.443208235431024	1.2597510240599128	1.6146595787730034	8.856131814970432	0.4307386566763558
SYNDIG1	2.312301976295434	2.927428004026382	5.381885245423995	0.7160916640346437	8.052835469143206	7.359046931438197	8.235395964733977
AHCY	7.593262519407824	0.33722018858634506	1.5205870748324717	2.220446049250313e-16	13.563455894596894	6.591116213110443	5.8017882172630575
DYNLRB1	8.637715050579521	2.2588543849551783	2.5453392921231215	2.7458215395821037	7.44248309862883	1.623919068270018	9.668059595236858
UQCC1	6.796896236253229	6.377694098243156	5.581038847654283	8.638346045240478	1.4218055771943248	2.220446049250313e-16	5.472921819828562
RBM39	3.073138025289547	10.265976092832396	6.556801583572968	3.283478985745255	4.676523691839915	5.196956664490128	0.7298171083055864
SLA2	3.9654565601073233	5.6859956804127485	12.89947750704551	5.589275786499266	2.220446049250313e-16	1.8402706766325938	2.948723676633164
SOGA1	2.220446049250313e-16	1.0885614966289154	2.220446049250313e-16	7.131111433380809	8.031436243423109	13.225175924301885	7.1948949715336346
ZSWIM1	3.7194305176013858	9.171464733023203	2.45364121097973	2.9641648320817366	6.4847337978734405	9.650507720779148	2.220446049250313e-16
CDH22	3.2917850676407547	4.556108640878232	4.929956135211669	4.087971427180269	4.383599797554222	1.5812596921357867	12.48317903532882
CTCFL	2.4505588055373035	10.894296111106167	2.220446049250313e-16	7.866665178060769	3.6592225271161767	1.9353436013102847	9.374147972502165
FAM217B	2.5579045450383315	9.207752884806421	6.5601068240839435	5.460542001026261	2.2945815362239896	4.765784837943016	3.256537242562083
ADRM1	2.1649294070951757	6.933560074757869	7.8755212058515704	1.0812512004276833	6.423914683565859	3.368454369378037	6.438427193202376
HSPA13	1.3169489614094234	10.750898478942338	2.4401523695211385	10.559072898081105	3.1833637353861994	5.428500152216006	1.5797107856826829
APP	4.325953105117682	8.659371693180091	5.330130702670339	8.14822932140183	1.2607059569655608	6.397460366178821	2.220446049250313e-16
SETD4	6.671566709154242	3.547721945136198	5.460694617888269	2.220446049250313e-16	15.668687939449402	2.601079104472694	0.5364627031826532
SUMO3	4.28449915753193	4.279131625209779	4.96912191533859	1.5785308083195435	6.244874066411653	5.457371356259035	7.825749419453203
PTTG1IP	2.220446049250313e-16	4.501863805143407	10.904136482122407	3.0072326467303383	4.281990291696783	7.120446599028933	3.9977376078133706
GP1BB	1.6046255950291373	9.317939937206873	4.523677875461079	6.240115703446365	4.216308751629699	7.895456595928401	0.6878522128583695
DDTL	2.3327071432894395	2.220446049250313e-16	3.3476024089678074	11.849557972530492	5.398215189258904	2.5223289930795323	11.02484140680799
C22orf31	8.982814799410859	0.2208490695144878	0.6351723087464403	5.036981109354901	13.349810153401314	4.0427085120981365	3.088148515949482
MTFP1	1.7918965228677144	9.523891109919008	7.361960386188741	2.7858128748186815	1.4999225561419385	7.051632066464348	3.707507363062853
TCN2	11.411056620996069	1.0911019061651093	4.248765666951935	2.618970740231967	11.258339978691446	2.071327300448069	1.1788974334562112
MORC2	4.785414494166537	7.373923032599654	10.06474640309822	6.558384127447136	3.887481262529359	0.6992372867463583	2.220446049250313e-16
EIF4ENIF1	4.0225592333473195	7.776536085953435	6.2892436387036135	9.12339268756777	5.41415049965729	0.5781125539949299	1.1996550867071125
IL2RB	7.072862568071792	0.17919698077650636	5.928564245205235	1.8623408056330688	3.6662132782067403	0.387027284169037	15.66241996976491
FAM83F	1.8667446964412626	3.3677473393294424	5.739129530617542	4.14159866570808	7.966247892621875	3.4767235534419387	8.851554130142759
PRR5	0.9547515875474298	11.51308347863412	6.986683750445955	2.0422566007205836	2.0106319715613052	5.9854652289972305	4.467480555073033
KIAA0930	3.0674622732652344	8.628003996186504	4.379981732366266	3.9448910244962683	2.0552885668882954	10.090210573814268	1.9219633321507583
ASB9	2.575590673264181	9.601367661242797	8.067536443329491	2.871498981269142	5.775344463078115	2.5831781630410724	2.3380945044670094
APOO	2.220446049250313e-16	9.96787658566852	4.112162388319996	6.663155961899649	1.6993912500312645	5.907387650439457	6.812899556332437
PCYT1B	8.785064430454385	2.6119537485584026	6.2250469774477875	6.623913166254034	2.220446049250313e-16	8.999690009272507	2.220446049250313e-16
ZNF41	7.296199581788442	2.220446049250313e-16	5.241750071261439	4.619321686903987	8.56245162338853	2.220446049250313e-16	9.663571394382222
ZNF182	2.304602085376945	2.220446049250313e-16	2.1587724434117153	8.20880203481976	6.600754337267407	3.0075835571549816	14.375945526460887
PORCN	3.431722278290637	3.2630701185567066	9.417079111524231	3.878472296098737	2.220446049250313e-16	9.767958081032416	3.5193576128972652
TRO	7.985110892617199	1.3669061441303754	1.5514117438607435	4.3415973406836335	5.524597622120531	2.220446049250313e-16	14.971757669187324
IGBP1	5.037756276688085	3.714829600270752	1.0508649536765073	6.455482103619628	8.002208347839654	6.543131198417308	4.650615400938939
ATP7A	3.922943694697107	2.220446049250313e-16	1.8336564290926312	9.0493849608138	5.768611011474928	2.4206394942124985	13.606928420806334
TAF7L	0.7118613531573693	10.067519776639193	5.09749898674724	5.763384182888489	4.823987649818067	6.641071754132423	1.5085269425108114
ARMCX4	2.8245358245697307	8.918064210203896	8.723521577442028	1.0689231265272134	2.1869137830426815	7.126157941626329	2.4115895068881343
ARMCX6	1.3721589595159354	8.390456518875615	8.268891564568928	7.200909979814843	1.362900660467682	7.213789332026017	2.220446049250313e-16
ARMCX3	1.2037450160703538	10.771501936662073	2.307030462302137	7.802285314001461	6.151722543201721	6.982910516246063	2.220446049250313e-16
GRIA3	2.4200711752534514	4.896996918982557	11.675237477064698	6.124122242029179	0.14195654262812152	6.2369613324596	1.5997029223275194
ARHGAP36	2.1691622922011407	9.269332286560914	6.603984671167174	2.008140735640235	2.5947961691130557	8.808908085927687	2.2939470996458033
IGSF1	6.837790819070218	4.572217761721607	10.438488695949822	3.866391589221692	4.170509986871295	2.7722113518967832	0.1536939713849419
GPC4	1.7915362430455863	0.5609535752782833	12.60953251533955	0.8836360898808171	5.339404635807255	6.868186935911286	5.433954092515095
GPC3	6.9442684221991415	3.416309046266541	5.934244214235091	3.9523619144784075	11.517280119556663	2.7638367580327774	2.220446049250313e-16
GABRA3	3.941834993750809	1.7543403210037471	6.99631598633059	3.515276015852419	13.832741421953717	0.933410491459127	3.986389274470988
RAB39B	5.8646072464235495	0.7947906250207115	9.471119050934636	2.220446049250313e-16	9.144158035193065	2.220446049250313e-16	9.039249662455278
SH2D1A	7.747565920054463	4.954400216619769	6.9186736021513555	3.818238629209444	3.0235688769580236	3.7957429454815084	3.0662265634472656
