ID	S0	S1	S2	S3	S4
21000180	22.579841332005664	9.15904730347527	7.387829935696738	6.740609563177808	6.261177867830733
21000630	6.7041184990888345	3.9118488825918914e-31	3.454446705842734e-19	14.752231210075829	27.71046789703967
21002524	14.672131129358377	4.147309982730911	7.896574393638712	12.173060375019721	12.767736973843485
21125782	9.00242095282811e-15	15.98892823045789	5.848391089458412	30.73789480227814	0.7004461649510049
21176459	15.317246721824246	15.261462723594745	3.7144337684699304e-27	4.495341808609627	15.827832110942131
21183160	7.495055061729625	6.0301330631776e-21	17.23535142115217	14.134044088134612	13.414497516789545
21189544	11.126559321286688	3.616476013213637e-11	1.5116387856741837	20.908359487466193	17.281685693065118
21236608	7.936196413370949	11.371951652449358	0.00191804402363048	18.61104529482985	13.46183305406807
21274280	21.286444891748797	5.709515844295815	4.036816606473953	7.225639403517954	11.355788542038962
21293107	13.687459929792258	9.28044769361912e-57	25.253754699362126	1.1280190544040311e-61	17.771758437671433
21362537	12.265007371553382	13.341741216055693	4.9683062647843075	21.40090297942581	2.66256624427276e-21
21402304	1.4465763158541118	10.546894316957184	7.643129824003075	23.739588176123597	7.554498175036344
21413181	2.3640292110848815	1.9928820410859935	40.70624005675194	3.765496247299865e-78	12.294147094288732
22789958	1.7967251964108182	16.83943163089514	9.02814911964105	18.5606535745105	8.01199745758902
26631069	3.7304104027305613	11.711260774963034	5.223758461672941	23.634626697882663	10.045887922754526
27481601	7.46817775202454	0.00004481665189907147	1.3551206782194096e-90	36.2879417080799	1.1019516942115406e-29
35941263	10.760784089702204	3.71497070029557	1.4191651419347586e-54	24.856800440486182	11.426725247595945
36379623	11.49459485093879	1.0559324262056372e-21	6.637030172290962e-14	5.53816457451914	33.389473536195084
39800111	11.111889069864295	4.710626330983505	4.986841302389484	13.82473411281775	21.764274774945733
43485807	4.393560764677122	15.250205665007927	16.292841151268917	13.825538178779539	7.238976283143784
44019405	6.732081694026396	2.137442884854324e-23	14.02495838297981	14.577986034111154	17.119486821625117
4576591	21.015336078898855	0.11037206971124612	17.091812437228214	1.0528871193575622	12.472825548613804
46000440	14.447908474157588	19.676206705310687	10.696834338293483	5.513872875827252e-16	6.271242939506972
46369736	7.305608829001959e-22	6.233841472364352e-29	4.919418635280728e-22	28.581804263440354	23.200199962617653
46547648	1.3789983286201541	9.313536952526427e-6	14.379507263220384	17.766147985020222	17.236135721338997
50100770	8.729797199454666	7.67774105692996	7.52912125485715	14.104026597915917	15.208853152830912
50102376	2.6207314586042683e-33	3.131228530381686	9.909676881516619	17.433089193730257	13.47612115443428
50104008	28.62382578958585	6.343575973620524e-6	1.1710809045407804	6.847328473015054e-21	14.95936164591019
50104134	4.2780398409575145e-18	16.053229317290874	25.120587668199533	7.543685589110977	10.885041243140403
50104846	6.660503156551872	8.998441995971993	9.871213004056925	16.81145713613395	12.90977412240263
50106442	12.389435523464346	4.991851342419633	17.760786295482937	16.313060965293193	4.524465518172429
50106730	10.032709066868087	8.2959618616032	9.774154972133532	18.20755361265266	2.170407244260901
50107871	1.8023656417811562e-37	13.823932865243604	2.354171901893371	33.75124325734692	3.546312236846707
50108048	15.443745143056129	8.501806670940162	1.5926030304602222e-11	4.294399111948476	22.0509095697951
50108462	9.887487718753697	0.7504795543533913	15.697360631002779	20.480110753192207	1.3002214712036382
50108750	19.61897976210756	1.4026702111055112e-37	12.31226451303036	9.920971632193513	11.377787426827696
50108912	8.258649878156756	11.769919020367368	29.42268397042767	8.266269840058408e-35	3.0842213808624614
50109215	13.437469137249664	13.713897532136228	0.000026534399215246666	5.538715434510871	15.689294603216004
50109927	13.863512712106447	14.936637401973659	22.466511660571218	4.4250587826659774e-8	4.5287567489140494
50300822	19.382110745026882	12.192400134563503	12.775743840434766	3.4350543814190018	6.914621760945947
50301675	7.295111157838823	10.490161610933502	9.950895101823882	19.746057525199014	7.657028290007569
50305165	14.170359850097988	10.596988449614766	9.600357024558859	0.5775307811651331	13.425253611305317
50400259	7.473806445861275	7.927572368516089e-38	22.405105605056402	18.270033338402946	1.3090362020740862
50400385	13.826993420509536	8.55599165307663	3.0198912491002616	19.013218548044357	8.96800578264323
50402693	2.0151199242751487	15.992018848931709	24.860427468153674	8.295632978689058	1.4861103347286886
50402729	22.79835110914527	9.6396661861196	1.373889648169455	7.662347079404109	8.24123897847299
51624179	6.194202850904777	8.871272039777661	12.806793111221724	12.539827597445326	13.65647777395034
54122640	14.667702446960755	4.5747277869274265	6.332268132619358	6.319633242242114	18.73806770560153
55897318	12.103891121500101	13.885940650916645	11.159844904270642	13.337913672308634	1.667848920998945
56432243	7.699264530518428	1.5868076359550451e-40	22.643542320308686	16.705362580006476	2.485786080010353
5779736	1.8059821517051409	13.924432737146217	10.917840337178198	12.96173222412959	15.354083939621177
60747316	18.750334375138276	3.50943200013346	14.960497329220702	9.394355088089238	5.73505949147675
66754397	3.9375560426598333	2.4601776693906334	4.488888586105055	28.87564525645126	14.52821830487667
69982533	1.285436551068024	6.291293302427821e-13	0.7835848751529936	40.889624948289615	8.030532131494812
70153803	15.136438246344351	4.6336924911717166	11.787320821472143	7.792391098044162e-7	21.48372919952312
7253015	11.056920409385954	8.055196559980374	11.941671470121465	10.898781209397866	8.199341015805995
7265221	0.35592907898040294	4.798848139453064	31.26293248245712	16.06305272427619	3.3457097582490167
7287209	11.600055616217878	6.337433232482142	19.405935197162798	6.567646166921545	8.65623406018693
74753465	7.297361933404948	7.371910121094471	13.752900209808784	2.47223715667717	20.543655687319532
75990666	17.605458103050967	2.4019608886315766	18.611368495461388	3.4502843144701187	5.558484391111417
76647134	2.8267681927040275e-6	10.14251539537493	2.2990493064017377e-67	37.624660446344954	8.34312225040847
76755449	10.094528219355167	0.000022655821503444805	6.4181212661811475	31.61468444697039	6.017384863379491e-27
76867532	14.272807330393855	6.6922839174362	1.4644456628670333	14.57810490364279	9.198938442650842
78353027	0.10681931085202137	2.896465213185411	1.8504932232294378	39.690158294170224	11.845149549132216
81852640	21.583704488624374	7.558066339616157	4.994109578022478	1.1486560927404057	17.897313206753196
81874628	18.727888340261988	4.5289283786352605	0.48126313131554804	12.30957253679102	12.206132649947854
82317494	9.742304635536057	12.222959905790624	23.009382695208373	5.835962701789729e-16	7.427769151474579
83984043	8.305377235494936	9.059575302794187	8.268542735778941e-12	28.68060099233919	1.6511839575320504
84642424	0.013939579229761825	3.856101078146542	3.603035197713029e-66	42.962147638062824	3.336282870678361e-82
85171938	16.923345457502034	4.076330151901332	13.3945640941553	14.822638142812506	3.784583500844788
87645445	10.688625683922522	1.461952836572434	1.819597721980287	29.287352489614637	5.535035145827466
89164957	0.005034842332149514	5.516428198288354	12.337932544915006	16.67590932010412	18.582913175419925
90267190	14.165602469333143	6.841700799494925	15.81935814880922	4.988863793842739e-16	9.387943286978492
91018909	20.034806369572056	15.97938767358046	9.072046140108693	0.03823700092614997	5.964446437353696
98953007	3.134879623467187e-112	11.238316457084858	10.281156484944178	24.550017942765766	10.913734629615453
