	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27
PAAF1	0.0	0.0008695507935382945	0.0	0.0017534685436519908	0.0	0.0	0.00010868572687119338	0.0019091096039412668	0.0013621093812137865	0.0011214623954276042	0.0008652848921308308	0.0	0.0	0.00015176385256820016	0.001328808875254284	0.0026745834253867925	0.0	0.0018998329211973818	0.0009500413144124347	0.0017822253533334496	0.0010510316783425957	0.0	0.0010414084808901413	0.0009106270281097985	0.0007778755500828553	0.0002885273976027388	0.000695603536083237
RPS3	0.002506800592984566	0.0	0.0	0.00039400800921313226	0.0012913007862042898	0.0	0.0014699366126820147	0.0005401514687657649	0.0002643172566646618	0.001218751547507779	0.0005292055054925124	0.00022151040170717386	0.0	0.0007073046124936661	0.0	0.0013668471280432733	0.0002997324896754775	0.0004081256376538653	0.002093963759812447	0.0019466360071473245	0.00019350748530654437	0.0016190526191875929	0.0015110421084444168	0.0007573480633786452	0.0	0.0	0.0004848309610352441
SERPINH1	0.0022152497197995245	0.0	0.0	0.0	0.0010377326289819765	0.0	0.0031473886244428838	0.0013580282574401855	0.0	0.0013252417582797504	0.0	0.0010496062904814295	0.0020421058226826007	0.0002784331847550565	0.0016816477843882313	0.0015362464977762918	0.00039430586006861487	0.000554006808567607	0.0	0.0	0.0004917614537954123	0.0	0.0007373115905118908	0.0006775650689234988	0.0	0.00019997343313411014	0.0006582867893369532
DGAT2	0.0005456764546295693	7.825162017556545e-05	0.0004067617088116137	0.0012645967369158508	0.0008443886052368107	0.0002890706131198389	0.001124994883453877	0.0016019847392276766	0.0009538100482216539	0.0011932973695208727	0.0005239664866781867	0.0004795987486220846	0.0	0.003079927531778192	0.0014191514987684948	0.00044466555075262516	0.0	4.991859250418989e-06	0.0012365402139177574	0.0	0.0	0.0005558615434885853	0.0017562916922520006	0.0	0.00136944361912411	0.001300928110706193	0.0001687880432159901
GVQW3	0.0	0.0016372392328780111	0.0	0.0018005196247443222	0.0007185463256144382	0.0	0.0	0.00040640741570931556	0.00156080058801472	0.0011202909064306613	0.0	0.0	0.0012582777800854877	0.0011717884196536057	0.0004157368102632226	0.0001690987033604102	0.0021709238681120045	0.00033565278670270827	0.0007051533731492651	0.0	0.0010398286284222758	0.001023046598863724	0.001048231503583343	0.0017633381375420807	0.000290934435779199	0.002194276416861693	0.0020323498223464888
PAK1	0.0	0.0005538901116344951	0.0018142897678226576	0.0012416627577458085	0.0003788725159444149	0.000830217225498056	0.0	0.0002919019717239147	4.7702861564046416e-05	0.0	3.074510354098911e-05	0.00046361711549355546	0.00017634189533796858	0.0007919273833589288	0.0	0.000936311363465907	0.0003095573356181688	0.0014682401201294196	0.0035668777514704926	0.0012925277364919763	0.000598414690893424	0.0023823899757495002	0.0013554198467566202	0.0012581855047401208	0.0007544690658588481	0.00047920174781205204	0.0007073333798949103
PRCP	0.0	0.0006796539099129168	0.0	0.0019877908083339715	0.0012568339358151057	0.0	0.0008772200053297988	0.0	0.0003081696138394274	0.0005940415658079918	0.0009486838187337689	0.0006140014805581954	6.951133675323587e-05	0.0007439487929053281	0.0	0.0005351798532509122	0.001503151975078354	4.151457448386652e-05	0.0017228816657923025	0.0016864706907290712	0.0003988613246102778	0.00257268456297586	0.0016551651865206777	0.0029471846564081043	0.0	0.0007824453305840941	0.0
DDIAS	0.0005280575985735182	0.0012524152731873974	0.0013780385642909484	0.0016001330123163841	0.002192451465974785	0.0018810781894062162	0.000544363796897278	0.0	0.0009413419414603521	0.0	0.0	0.0006831402002879128	0.0	0.0014577505518612644	0.0	0.0	0.00039953506454885955	0.0008295493394758678	0.0003837564648937903	0.0	0.00034528499997128314	0.0011891418064102867	0.0015930715913670325	0.0	0.0005636260223459319	0.000986354988816569	0.0016155183589128504
TMEM126B	0.000584958813960405	0.0008024181473795016	0.0015606773725463678	0.0014473146337309415	0.0018301342884952572	0.002231517627195466	0.0	0.0	0.0001712579266324647	0.0	0.0003354778368299083	0.0010453461212997018	0.0	0.002029637029887669	0.0002261087320759063	0.00015557331316610922	0.0007197082929102117	0.0008534608007193915	0.0018336551651019237	0.0001861117562022119	0.0	0.0008135426058800588	0.0013350696736149441	0.0	0.0	0.0011014713435662142	0.0
C11orf54	0.001436755418280129	0.0002837678825380404	0.0	0.0003028741316014821	0.0006438284389582413	0.005393280984910971	0.0005079266295886229	0.0	0.000981221510189828	0.001073795558365464	0.0	0.0004984522659582173	0.00043715234455627165	0.0	0.0008571887722859238	0.00024976812549669315	0.00026670410259953617	0.0014054556326404115	0.000302150423427629	0.0007043203779907022	0.00038958587844055496	0.0019008826540258214	0.001273944948156252	8.460342731073304e-05	0.0	0.0	5.145358603463888e-05
ANKRD49	0.0	0.0013942507648007662	0.0	0.002074839012893811	0.0004990619374580082	0.000549536077329489	0.0007456099686972944	0.0	0.001169864423141212	0.0	0.0006926236802437858	0.0	0.00029405115974324357	0.0007122012890674095	0.0	0.0015395490919570358	0.0002976658752179321	0.0011833398215372925	0.0016334123410763303	0.0001265513573163489	0.002221275190628152	0.0	0.0013618490982538086	0.002370693254917038	0.0013664744524000882	0.0012470171408547907	0.0007930221230624261
SRSF8	0.00042965027523768953	0.00038585331871400063	0.0	7.384161643203389e-05	0.0002633909044307174	0.005130267926066107	0.0006958438264438017	0.0013124301541730095	0.0	0.0006783356259415738	0.0013657044768935693	0.0006436185424620051	0.0012775100298692817	0.0	0.0011349596892528302	0.001103465822091757	0.0	0.0013932466556172765	8.388338662706509e-05	0.0004253349289176817	0.0015358583619892996	0.0	0.0	0.0006249907026043659	0.0005204029941063251	0.0009336134617954951	0.00013940485511737948
CFAP300	0.0002901775786766323	0.0025940675684802956	0.0016994804771947051	0.00047811435926923586	0.0023612715733755912	0.001860076481209934	0.00022425417989508978	0.0	0.0	0.0007411656048601853	0.00018779567865047264	0.0010508059484952783	0.0	0.0005036730396469198	0.0006945982624701711	0.0	9.3577595087132e-05	0.0012281630179942675	0.0003904001035596987	0.0	0.0006671468101049274	0.00023091856827451188	0.0009495007465495444	0.0016314820562703238	0.0	0.00037655279183061534	0.0013177137042523072
GRIA4	0.0005598829333281668	0.002159450052134786	0.0007532112470443906	0.0	7.430085961315552e-05	0.0014324563470144562	5.566620441838939e-06	0.0004142451436743332	0.0	0.001753184701175753	0.0	0.0005625255950855941	0.0006540405940158946	0.0014363820527689857	0.001638716126299121	0.0	0.0007908170128919593	0.001049867420937242	0.0	0.0	0.0009313163675257464	0.0006831777273258986	0.0005070752105834872	0.002790246876603792	0.0	0.0023030860978926274	0.0020657149709084133
KBTBD3	0.0	0.000958172013706384	0.0003116292086019406	0.00121455935869411	0.0015426605232699443	0.0011942151629770333	0.0	0.0	0.0	0.0	0.0002426991958529321	0.001575585173560603	0.0012301880402173291	0.0015661380436998381	0.0011606893162867833	0.00029198524709781587	0.000859639883007499	0.0007088614052112904	0.0006315317563413136	0.00018114426339019035	0.00042701588043442826	0.0025328974174214846	0.0019817180018061663	0.000519099707734015	2.8097837089455836e-05	0.0016444979615044299	0.000662364609622516
DDX10	0.00228555171123351	0.0	0.002669813104383074	0.00012581155070159165	0.0	0.0	0.000769692805450449	0.0006826859179386222	0.0004392906970254653	0.0020822126262165144	0.0010060793728855484	0.0015868868672509408	0.0	0.0	0.0016766149097058763	0.0011103034565962068	0.0003417798429760229	0.0003579124069728811	0.0	0.0009735000181394364	0.0	0.0006247550445351704	0.0	0.0007231518977007382	0.0010022540497174948	0.0003277131223641648	0.0
C11orf87	0.0006808195053497272	0.0019478038318436273	0.0018292850441850915	0.000769731177568537	0.0	0.0015471538585437985	0.0015609011757937623	0.00025389708855454754	0.0	0.0008876264135036316	6.057090113656502e-05	0.0011074152528935887	0.0	0.0008043715743873734	0.0006339677349726876	0.0	0.0	0.0020956520947651414	0.0011246825018717901	0.00034570708123183837	0.0	0.001460059865839967	0.0002503762066494248	0.0	0.0018136060451200624	0.0	0.00023969291481183483
BTG4	0.001977823992027792	0.0005146395832916675	0.0005202414529272515	0.00031714371119157464	5.518991566774457e-05	0.0005558024351008494	0.0004976756114647074	0.0008474094734604834	0.0016081356990621859	0.0015951126878078774	0.00026313737182308955	0.001374748273937221	0.0017985154260106132	0.0	0.000852263672566421	0.0003740813984865169	0.00106083228063144	0.0	0.0	0.0004209476461527348	0.0	0.0021995626423744422	0.00029177515017150016	0.0	1.357795676665844e-05	0.002098950205162231	0.0019905661091446994
LAYN	0.001237095030086129	0.000610275871536493	0.0	0.00032513424131603793	0.0	0.0	0.0003475007382077786	0.00255785971942981	0.00022772902490489377	0.002346237238703851	0.0	0.0007849230145186212	0.002608631226312572	0.0007351899195646481	0.0	0.0012075089510104108	0.0008833979927972842	0.0	0.0	0.0013864838089466753	0.0	0.0021183094361520364	0.00042695732338127613	0.0001616474339532305	0.0007129585522984508	0.001835655571615678	0.0010628091601605264
TMPRSS5	0.002748554864062805	0.0	0.001557383390076117	0.0008050040208551454	0.0017152666318032744	0.001179850556531118	0.0006107549895008527	0.0	0.0008236100546383434	0.0	0.0	0.0017942219384012258	0.0014968112800527707	0.0	0.00064791070954505	0.00033159999701505875	0.0	0.0006174152444846429	0.0011549941382948189	0.0006429146342889972	0.00028811973816273616	0.0003446909424004783	0.0	0.0010191706366641906	0.0	0.0001246820106475637	0.00024133010571766072
HTR3A	0.0	0.001283405142749327	0.00021829418733729144	0.002036804606456352	0.0011500477813042942	0.0	0.0	0.000845846769419433	0.001549917659405936	0.0006069911246047874	0.0002963716775732599	1.2946698432647598e-05	0.0004935832615415014	0.0003980104922484627	0.0006025434954775265	0.0011291042337533452	0.0027309493567752147	0.0009370983946048722	9.835242827410562e-05	0.0	0.0012860632389124509	0.0004987608835846009	0.0009472415236742186	0.0011182606420133939	0.0013047195844696846	0.0011813152257142171	0.000804572802939524
SIK3	0.0012107339520542602	0.001092953664303068	0.0017193907239171308	0.0008088389042479908	0.002870414546377491	1.2855761363849167e-05	0.0007185649373589302	0.0	0.0	0.0009629867536704267	0.0003396335294930151	0.0013151533227556893	0.0	0.0016570734595435152	0.0004804630750223055	0.0002542509460211009	0.00010442686207228025	0.0	0.0	0.0003569288340732496	0.0	0.0022821571716626484	0.0014729023440526981	0.0005502656665775479	0.0	0.00029826491537455146	0.0005720810775367961
FXYD6	0.0	0.0018781519249550912	0.002085806942231145	0.0008550929357314011	0.0	0.00013967810779047046	0.0	0.0008716973578835197	0.0	0.0002429039472851425	0.0005347899857840383	0.0010106314263624479	0.00038379225040759347	0.0017449913684482103	0.0016366659485555803	0.0	0.001219853489094327	0.0	0.001551291700658652	0.0013841435917625899	0.0009992752905898942	0.0009460230874073831	0.0013259543050755122	0.0008891752127794044	0.0	0.00033277365776263263	0.0002186033928980672
TMPRSS13	2.183076065797784e-05	0.0014344120254925561	0.0	0.0018358504216109512	0.00030098116832263694	0.0	0.0008911328704598656	0.001226502383197601	0.000870914189042407	0.0	0.0015452949581731133	0.0	0.0008550699475429663	0.0012163949771822574	0.0018332744774305972	8.957200343409565e-07	0.002286790968235948	0.0006916948853449759	0.0016814631788359081	0.000627623334804496	0.0014010716972375017	0.0	0.0007369624402051983	0.0	7.784800719083452e-05	0.0	0.0002044097199455258
DDX6	0.0020415203053424204	0.0006076721724414837	0.00183812180511639	0.0	0.001004792399192145	0.0028327535039185045	0.0005120179666428771	0.0	3.510637879156368e-05	0.0	0.0	0.0013681165369872365	0.0012335855168788795	6.587209349360318e-05	0.0013472999756791657	0.00010442189450978713	0.000785262355232216	0.0015748612873354745	0.0	0.00047985909117906724	5.9352218026021984e-05	0.0006791647838800895	0.00020851622906080316	0.0	0.0008735780383518082	0.0008728657202075348	0.00018050641346192424
BCL9L	0.00045027696833512855	0.00179648065087358	0.001918077668915529	0.0007039584518181575	0.0017018114263162348	0.0	0.0016663826796923784	6.0196152758127685e-05	0.0	0.00035429314889506977	0.0	0.0	0.0	0.0008064554092023205	0.0004046406561181155	0.0	0.0008404260178230836	0.0017584577244631142	0.001150757602286305	0.0010751110646900685	0.0	0.0015044115702437895	0.00026158926840387644	0.0008713096324049713	0.00074379195074191	0.0013378332215165784	0.0018697295460040528
MCAM	0.0007567029466104882	0.000863172148550769	0.0005369336250431677	0.0016097864862896093	0.000576264140713615	0.0	0.0010492720237451597	0.0002978109302350998	0.0	0.00018634008418913159	0.0010487879746881195	0.00025469608940996067	0.0001642585405602831	0.0	0.0006109909063645802	0.0012177188711599428	0.00132042848918073	0.0006322345716816099	0.0009000756739449302	0.001402705556466591	0.0015641560330504959	0.001269080162221326	0.0018235488774002765	0.001547099383927913	0.00023442456165207931	0.0001161930191595812	0.001167919476045179
TBRG1	2.532445078590733e-05	0.001979802526528055	0.0016256730512791942	0.0013784124099087023	0.0021070572348121912	0.0007457807031646941	0.0	0.0003139599491285184	3.1200578999756556e-06	0.0004629772698078042	0.0007315670887818295	0.0	0.0	0.0015028819785795203	0.0	0.0013223617617568947	0.0011715543933262268	0.0010679590242667334	0.0010723758439483747	0.0	0.0003096267367367625	0.0005974442690926226	0.001230402843167017	0.0007611018045814677	0.00046568384672449097	2.0090141462588092e-05	0.00043043468172314836
IGSF9B	0.0019728022993470633	0.0	0.0	0.0007284464864956332	0.0	0.0005092510030758673	0.0006828698660584191	0.0	0.0	0.00038998806402750934	0.0013745247745925277	0.0010336414997478166	0.001550579142742598	0.0007953567023008219	0.0	0.0017226079443885005	0.0023044595019256348	0.0005824522673174602	0.00024364170778579027	0.0011035595449937518	0.0005941549836162213	0.001851033679142484	0.0007606844850095882	0.0	0.0005177576538140596	0.00233277305757087	0.00037164833576203485
NINJ2	0.0017611593631433715	0.0	0.0003750081696495396	3.4770664791093263e-06	0.0005328039899259184	0.002048713079601251	0.0	3.0662723442645097e-05	0.0008460315598236567	0.0	0.001104830835742766	0.0014300297255488018	0.0006931766208760537	0.0	0.00020300069945129517	0.0	0.0016358510087411352	0.0012301037726128086	0.0012490612517192233	0.0010307144865396303	0.0014652654411478005	0.002167671585946252	0.00020800486141800908	0.0	0.002276304088468305	0.00030649855231658157	0.00010215986375176214
PARP11	0.002108119495493028	0.0	0.003307326029759399	0.0	0.0011472866580520785	5.006833553970486e-05	0.0009042864859331607	0.00035472179081430863	6.330304773039043e-05	0.0011784528585183716	0.00047683835937723125	0.0017002177347098552	0.0	0.0	0.00040943657546704376	0.0006457024205178211	0.0	0.0011374436137231232	0.0	0.001634323193943484	0.0008478510604997447	0.0006428308429511876	0.0	0.0006796808992867803	0.0010355168593339417	0.00043453635853317614	0.00033613435696906426
TIGAR	0.0	0.0014127566615007175	0.0013668187538574323	0.0017444364773558881	0.0011967380680528612	0.0	0.00040352684658126226	0.0002870466107311631	0.0009402862876300316	2.1102710006920477e-05	0.00016278711304452894	0.0	0.001240520093364446	0.0006761863184175403	0.0011427500591474546	0.001445377122242136	0.0007394564468385963	0.0013675790341555114	0.0007977267273572185	0.0	0.0019725394218987028	0.0	0.0006435021974619108	0.0012162790334284198	0.0	0.0013984292323954272	0.0005638735292579604
RAD51AP1	0.001059021104158895	0.0	0.0	0.0003285506753045121	0.0	0.0	0.001781051709006206	0.002082252484556492	0.0024481820448452964	0.0015313533903380473	0.0005547449874552061	0.0008103489567756936	0.002144414156503253	0.0	0.0006246885736942867	0.0008073289687108162	0.00044460542346882326	0.0	0.00012993858704118301	0.0012120331809673272	0.0	0.0006652682263414748	0.0010622928782054468	0.00021210418790021808	0.0012556085080913098	0.0019407226603534557	0.00048312827981226514
TNFRSF1A	0.0018324543985933912	0.0	0.00280577096754555	0.0	0.0017519665311705752	0.0	0.0019404660007815357	0.000545195427153228	0.0	0.000757713795038955	0.000796388618609179	0.0018082771162801724	0.0	0.0	0.0007040419297147718	0.0004953681968891517	0.0	0.0006295112105717203	0.0008360314367652062	0.0008114151143523801	0.0008410571148078205	0.0004496583221642008	0.0	0.0012590137104237645	0.0	0.0003291346412458889	0.0002532028124129134
MRPL51	0.002077628350011659	0.0004655625624249046	0.000516485086276355	0.00015608282182162138	0.0002878829100658129	0.0005481055320909217	0.0	0.0	0.00027512461988470175	0.001389381237443447	0.00019217619967118872	0.0015918411933343209	0.00227844937195876	0.0011209753483931563	0.000541087708186897	0.0	0.0022067013849235706	0.0	0.00015163241545902172	0.0007481305820844865	0.00027013297585422986	0.0029333087608282293	0.00026239310431256703	0.0006404535410860198	0.0006665854413178972	0.0002998985628001874	0.0002358338090721931
CD4	0.00045795507009282295	0.0014022325223162322	0.0013020514147752597	0.00035694634260167025	0.0	0.002038754300422584	0.00018046979197447685	0.0019079092851279204	0.001254084355212105	0.000308847307152662	0.0	0.000972279854889668	0.0	0.0	0.001270556067179194	0.0	0.0020158592153336507	0.0008590556658313251	0.0	0.0005687144345580538	0.001601960907137088	0.0009593744923410854	0.000849505311898852	0.0	0.000369567169019127	0.0	0.0017299245663532062
SLC2A14	0.0	0.0015000644139958345	0.0004592832928432248	0.0005677299229682414	0.0	0.0012783445485008748	0.0	0.002786359854991192	0.0	0.001688585886993287	0.001551762023684104	0.0009382235925410906	0.0007048241577319328	0.0012040297192243156	0.0	0.0	0.0	0.0	0.0008772674914276269	0.0014341866490491003	0.0006465908998439118	0.0018035854915559725	0.0009841785301365068	0.0008958160653947518	0.0011024446955433757	0.0	0.00038319260611527795
CLEC4A	0.00022536284508911476	0.0014708159744664863	0.0	0.0009956621500392553	0.0	0.0	0.00016789768639740717	0.0012603457799929727	0.0016769189525757807	0.0010991905525022118	0.0	0.00036137390659244213	0.0013030579019443454	0.0	0.0023601793594626116	0.0010448801584651702	0.0025719202573106135	0.0	0.0004149300924075179	0.0008339025675088941	0.0013078717678906495	0.0	0.0010761280521608641	0.0002533914377673635	0.0	0.0010222066221218116	0.002550271182168768
KLRB1	0.0007218666191921877	0.0011304803394877145	0.0009791582593742182	0.0008785630806422619	0.00042490997661437916	0.0	0.0006867758899788692	0.0015372404284957923	0.0003516406584447837	0.001545165645916804	9.1258497641242e-06	0.00041061232001235795	0.0010177768569329044	0.0012971603727891289	0.000259006793861077	0.000219562066687276	0.0	0.0018315319258497597	0.000504150219773538	0.0	0.0014955204894083272	0.0014601029302147522	0.0015871293765666694	0.0009675155471969568	0.0	4.883162220523649e-05	0.0006423691267811312
KLRK1	0.0004056400906256723	0.0018490504322979135	0.0	0.0017949852738156186	0.00041143149482393207	0.0	0.0012323182827907828	0.0009446850392387083	0.00047812074787703234	2.3861191569199974e-05	0.0	0.0	0.00035199770996695756	0.00029535524601979077	0.0007681960823254468	0.0009991446402779088	0.0007463470240051845	0.0018539946293180199	0.0004158433019825657	0.0008341422320055211	0.0024386594039276016	0.0	0.0012112318007463016	0.00127577058304284	0.0002498265054656912	0.0012259522682772752	0.0024998362860061954
KLRC3	0.00309812933829038	0.00015523685656558984	0.0013834648506200818	0.0005512973922579554	0.0019789721674679	0.0001478170670106975	0.0	0.0	0.0009213674318483536	0.0	0.0006158305279496649	0.0	0.0013059263626076145	0.0012160908615427757	0.0003405274448252287	0.0006074995483036947	3.9194305144891706e-05	0.00104613473396538	0.0	2.2676968828240284e-05	0.0011287403683134844	0.0	0.0	0.0022815327764593362	0.0018154542269615795	0.0005306958678328903	0.0009851708397427478
KLRC1	0.001563529602031101	9.124328449389969e-05	0.00029366057560537755	0.001662482318589713	0.0008892671778856772	0.0	0.0003082874895333554	0.0	0.0014013926697058294	0.00040913289583288523	0.0009643373429726759	0.0005658945684640174	0.00094331206191683	0.0016928471776458426	0.0006545359334982132	0.0009304628089960013	0.0009756659301530004	0.0005653105056796566	0.0	0.0	0.0	0.001159383717002653	0.001910210316439786	0.0013874876618086467	0.001579549568324151	6.751119443209581e-06	0.0003259730284944372
PRH1	0.0	0.0007842780924144477	0.000363845014126102	0.0016918909197660968	0.00033542408317127506	0.0	0.003010938732911161	0.0005237535487621082	0.0003140313513004319	0.00011943249669769357	0.0001825320286367318	7.711128728279442e-05	0.0	0.0005302141894485947	0.0006679099727798156	0.0009165746388757871	0.00011826551621709595	0.0019048221430807912	0.0012982301415275154	0.0	0.0021456104523877974	0.0007243191232844719	0.0016946087686477208	0.0009676749078567981	0.0012440999173143218	0.0015377416468308073	0.0013566323498920506
ARHGDIB	0.00206808670720021	0.0	0.00023522973761651194	0.0	0.000679525384973844	0.0003999905282129396	0.0028610446860637606	0.0010121397475502843	0.0001872266819578439	0.0016589341259155052	0.0005857666598720594	0.0014923045032848852	0.0010194340919873687	4.639564788387321e-05	0.0	0.0	0.0005554667125054922	0.0006029277878649607	0.000562459197328023	0.0008259194887336204	0.0	0.0024846107450346125	0.0004843515112053153	0.0001251340609441843	0.0004232986002330946	0.001973724203647446	0.0
PIK3C2G	0.0014057973599284459	0.0	0.0	0.0	0.00015623713417431813	0.0011157231422126985	0.0010754663565292887	0.0007930048577811431	2.790055650937265e-05	0.001998870736562022	0.0006187295959529602	0.0020431687469684547	0.0025358987093362898	0.0005298139057267693	0.0	5.1546190760196116e-05	0.0016359214453537736	0.0	0.0011316057916934436	0.0005181888165996591	0.0006232429057957946	0.002247587762818981	0.0	0.0005921752557734797	0.00023240023786128073	0.0011941646958921338	0.00012391572808848823
REP15	0.0007226602343111553	0.0013655151851338727	0.002733358446265355	0.0	0.0018628170529187767	0.0	0.0001968113031623672	0.0	0.0	0.0004475636498706256	0.0005438006941909177	0.00101825440244157	0.0	0.002581142725659868	0.0016619306325140306	0.0	0.0	5.997067788050563e-05	0.0002007533602846528	0.0	0.0006044185154007854	0.0006694078866814714	0.00150344272605821	0.001648366967714855	0.0005454800112906595	0.0015010037229355763	0.0006381002562113649
MRPS35	0.0	0.001106580708278936	0.0004031649103028748	0.002105289758358204	0.00021324145764736854	0.0	0.0002573175093455143	0.0010129408655154633	0.0002452175238038302	0.0	0.0004215519694562564	0.0	0.0	0.0011404722162332828	0.0014568807658838687	0.002152472575381824	0.00011462208119940706	0.002233823718290839	0.001528960698898163	0.00026632898214594116	0.002139218221916239	0.0	0.0013610800280423642	0.0012259749474362327	0.0010799664933805648	0.00042268149494344436	0.0006402360837875438
LRRK2	0.0023565142537113185	6.195615061332566e-05	0.002097492922580317	0.0	0.0008320305659598056	0.0005751465522077291	0.0021336703379725794	0.00038562847405279816	0.0	0.0011891087461898748	0.0	0.0020354763868416443	0.00035911331298442396	2.3352994263449056e-06	0.0015372117109735863	0.0006481052626668147	0.0	0.0006695773063497017	0.0	0.00023980919925232035	0.00014374916283254932	0.0015170162160021584	0.00045771754097902444	0.0006304370027784779	0.0	0.0008253505334982058	0.00033201654390176003
PDZRN4	0.0	0.002163638853714879	0.001670156038710449	0.0009166543979182496	0.001398213637532727	0.0	0.0015229694106765606	0.00020948723190372033	0.0009158351559284103	0.0007429842019049448	0.00021016136724623076	0.0005953657485830661	0.0	0.0	0.0009313474218165873	0.00022048353446602227	0.0015339311324719701	0.00047531052918447516	0.0002622077793152498	0.0	0.0018534816936336654	0.0	0.0004539487078342664	0.0009966738140360044	0.0	0.0022331255801094924	0.0024865958823941693
TWF1	0.001703992339341913	0.0	0.0	0.0013046621470693385	0.0003644283828721073	0.0	0.002719479210184003	0.0012545391324456083	0.0	0.00028398939558233166	0.0	0.0005354400367605895	0.0021410002048937653	0.0008565445056655222	0.00049372433247508	0.002262290788971381	0.0	0.0002405299176675257	0.0011986391787533672	0.0003036561631810404	0.0	0.0008284201182293994	0.0010436398718193796	0.0006660571529359742	0.0	0.0006331681310203541	0.0024217710898251743
DBX2	0.0021728932804757424	0.0	0.0009325703083194901	0.00044142052227732164	0.001330454165401129	0.0021771377021212366	0.0005245433737112732	0.0	0.00019466816997769143	8.788440238943822e-06	0.0003416550821026287	0.0007574883404314527	0.0003092376919059223	0.00045767948477403044	0.0013696359843874768	0.0006268738103485112	0.0006236367065223837	0.002170894893496443	0.0	0.0008753619548796244	0.001392259362093095	0.0004343768317921035	2.0223330770299764e-05	0.0	0.0018315489389402954	0.0	0.00019914182732238392
SCAF11	0.0	0.0019647965499962014	0.0014282512779941472	0.0011527972559052697	0.0027645789971695116	0.0027275375742006358	0.0003569142776799198	0.0	0.0	1.648056087863014e-05	0.0008258295147466954	0.0010240711055358761	0.0	0.0015023339536502005	0.0	0.0	0.0	0.0006740840884550021	8.211590257472668e-05	0.00014425533358313288	0.0	0.0014008756784080732	0.00040499709012999866	0.0	0.001044068927283446	0.001071446711195079	0.0010988680931365723
SLC38A1	0.0	0.0016991650204936357	0.0002013615196399198	0.0011433957828621642	0.0	0.0007539613471892106	0.00020648146321522543	0.0003930355699449622	0.0	0.0003849593689346854	0.00042272814112368043	0.0	0.0005062320919754737	0.0012540342360603095	0.0009328819505975208	0.0014997213353522745	0.0013762445446689007	0.0014811957197055513	0.00016553283586621183	0.001161358737714494	0.0014501687643973357	0.00015265624970577747	0.00048436837434314025	0.001785336140214576	0.0018455545387061141	0.0025350231889827526	0.001879276379353508
AMIGO2	0.0	0.0014933471658092063	0.0	0.0015566401029936674	0.0018876772114848385	0.0	0.0	0.0006993025538747119	0.0025557943851056038	0.0013634029168379774	0.0	0.0010871721971277555	0.0004937624262834318	0.0009437938019299244	0.00017308752078532002	0.00011337794300022544	0.0006558352023312354	0.001456134362820218	0.000562748451573966	0.0004707533562049158	0.00033149381212662873	0.0014318022444854445	0.0007572839579321692	0.0005848973513203087	0.0	0.0010865362933202515	0.0007653615067236058
PCED1B	0.0010440435330569937	0.0001163373908471118	0.0	0.0	0.0002149566659669315	0.00024664898388185216	0.0007137937514716421	0.002119802451120434	0.001587375066270837	0.0008278270379967772	0.0	0.0012674814270400914	0.0029576106431052043	0.000659362051511212	0.0017208828599607165	0.0	0.0005558566062733999	0.0	0.0018417527902214047	0.0008324749425964794	1.1283670488489069e-05	0.0005411709815655095	0.0007311012855184281	0.0006702328604887946	0.0014222469728679753	0.0003947983907099928	0.0
FKBP11	0.0006398604261872354	0.0008910486428553845	0.0004089958190655005	0.0013540971310665756	0.002535615582727321	0.0005453449940018111	0.00029497115947942456	0.0004702300599959667	0.0	0.0	0.0005724991761799049	0.0	0.0006953062405564625	0.0025424977224830364	0.0	0.0008299861567536817	0.0006314426055841611	0.00036105638074836644	0.002545148387989586	8.381865449844061e-05	0.0008101787652012336	0.0015232945314608522	0.0003919879489987054	0.0	0.0009075002835833748	0.0	0.0004087904707112657
TUBA1B	0.0	0.001309822376817007	0.0	0.0015148137284479786	0.0005752558226175743	0.0	0.0	0.001334984136365153	0.00039041608156891036	0.00029473420098300764	0.001303983916069151	0.0	0.0008027421821481946	0.0025755862189001657	0.0014474178741552537	0.002284303352212262	0.00030353156105041756	0.0012680720681975146	0.0004075630397832442	0.0	0.0004834833039158472	0.0	0.0012350926838071868	0.0014943130616149889	0.00023331377525241356	0.0012393992985639565	0.001447663761018646
SPATS2	0.0	0.001333421583534542	0.0	0.0011251241345203123	0.0	7.389812376560412e-05	0.0008338159594283917	0.0005582902030889804	0.0017386125169050516	0.0	0.00010303986099394834	0.001021877320730811	0.0003029844522661388	0.0	0.0024452362946714525	0.0013428287335530838	0.001653609161138127	0.0010964090203754286	0.001758907268917938	0.0014374705537132735	0.0016483103349333407	0.0	0.0010152326043619106	0.0	0.0002592988121244007	0.0009335010789560728	0.00024211618619978553
AQP6	0.0	0.0022884722860419798	0.0006940999721367034	0.0	0.0	7.497085212370505e-05	0.0010297504242487185	0.0013982363506584445	0.0	0.0014553179531189395	0.0010940629673887499	0.0012308441463619079	0.0006594953732405625	0.0008218516194902349	0.0024469872233349385	0.0	0.0022329214525393048	0.0	0.00019815993442165114	0.0003286984762358619	0.0012264848661007923	0.0010940406088980506	0.0	0.0	0.0	0.0011903072409918977	0.001563993875152955
