	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
CENPJ	0.002324048292651585	0.0032923465041083976	6.018344004199068e-05	0.001169432173790613	0.0	0.0021520814365088765	0.0014354697637437802	0.002366262649296452	0.001667846436963533	0.0	0.002691618434022596	0.0020970022916430445	0.003246646075256022	0.0019189811478171558	0.00458549550006619	0.0006452767760194651	0.0	0.00021056224700982697	0.0014724921370468979
MTMR6	0.002370288292294443	0.002396497149634361	0.0009750960820619534	0.0016368730323975643	0.0	0.00012189543064879107	0.0012381974792285832	0.0015496323280411747	0.0033490554235179014	0.000842714813453777	0.0036111299341793964	0.001310745838533349	0.0047267920206995944	0.0007436212472681062	0.0007186483128047819	0.0010564915396439768	0.0012858406894109223	0.0011508945071411582	0.003041596583306761
PDS5B	0.0017945554888796605	0.0012908226674948277	0.001509853384772132	0.0035218182312815433	0.002708603076685567	0.0026173502090211203	0.0004931320005284186	0.001097742025593	0.0	0.0	0.0016418266240986181	0.0020281733531180486	0.001115001560095389	0.004127904890272766	0.0009893236319758873	0.0	0.004695001847304238	0.0	0.00090290936546295
FBXL3	0.0	0.0004715943700250221	0.00440771177509855	0.0	0.0018761584373313887	0.0038681976338315344	0.002932862753846446	0.0	0.003588514690195648	0.0	0.0	0.0020119466530783897	0.0033310061872138994	0.0015080777990450574	7.630697556633325e-05	0.003984771589280443	0.001320719208073188	0.0015715201067351848	0.0007387253914018056
SLAIN1	0.0012781137624848055	0.0	0.003500770853924998	0.0010602027963021907	0.001734553371970062	0.00315016166655597	0.0009817813533255307	0.0039901357847297505	0.00014864745199858782	0.0011487738665126783	0.0008903074590024503	0.0011508426398927673	0.0	0.00018847240404306858	0.0007951167620588996	0.004271096083877968	0.002276358736895821	0.00232012604910587	0.003825610030380991
SLC15A1	0.003699653169465744	0.0015052476470180996	0.00039418726291754906	0.0012080003920722508	0.002340866439733718	0.0	0.0010453344943873318	0.0029405714506374665	0.001606311854762066	0.0005334202136911896	0.002914183343161654	0.0	0.002545112802671744	0.002836609790002887	0.0013371411852019788	0.0012880040572375378	0.003172445103010119	0.0	0.0019354568816227844
UBAC2	0.001410119650467834	0.002808502377747608	0.0003945466613138581	0.00436789136331789	0.0	0.0	3.1876079096769395e-05	0.003458228774660201	0.0	0.004558744582506086	0.0006057483263737872	0.0	0.001628428852064197	0.0	7.477486028311403e-05	0.0033681482889192254	0.004667232660128401	0.0035975045853894098	0.0012176960719676338
ZIC5	0.0	0.00020614775584437955	0.0043589271500460176	0.0	0.0015948523032047854	5.668701879543824e-05	0.0015101138448358781	0.005031801034221277	0.0036703498998685202	0.0007404291258096023	0.002433748115962996	0.0009485731996562805	0.0003630657408989184	0.002401199703323985	0.002223001430413138	0.001097071049921906	0.002774315696477684	0.0016944288566025803	0.002113122947145919
POGLUT2	0.001611767230719907	0.0007809603435035273	0.0035272240133164125	0.0003400065550796242	0.001529016030191941	0.0034167603277895685	0.00024575251811679926	0.0014238821685667884	0.0025683862333945643	0.002034806343367535	0.0	0.000976776806350745	0.0	0.003003389768067983	0.001441465200818693	0.0035352779336150883	0.0011309145600370252	0.0027236007962368604	0.0015569508864464825
LIG4	0.0017235378983457713	0.0018828097179374782	0.0006146044493682758	0.004145629534035889	0.0	7.976710908671591e-05	0.0	0.0025706480251138477	0.0018588086194895035	0.005188135398322554	0.001414583975696391	0.0018623142909219284	0.0034778135404760096	0.0015232741394386	0.0009012200297358568	0.0003931297756469361	0.0	0.003447099070876867	0.0002746190021213984
ING1	0.0026934674067548054	0.002733413897892907	0.0007003231096372145	0.0018036713369854202	0.003445152584640067	0.001577757479582119	0.0026714469567606608	0.00013876846926262206	0.0	0.0	0.0023446942796602832	0.002214759917258659	0.0	0.0031075944357715174	0.0032360882849846685	0.0	0.0022351526999960128	0.0	0.001393986223822403
PARP2	0.0	0.0	0.0043539919397559985	0.001768828738200492	0.0011048540506069418	0.003723400866439532	0.0010981622033611176	0.0004890550120427053	0.0	0.0014215704928013334	0.0002859227739700019	0.0002686687596844135	0.0028221200002029956	0.001521555628501678	0.0045512011509109196	0.004863949672417509	0.0004494812974659514	0.0032371432564640913	0.0004850369730037888
NDRG2	0.0019636432537983623	0.0026610695964725695	4.199798556941514e-05	0.0016340162860288027	0.0025821223364650113	0.0029055105770378164	6.035733980984488e-05	0.0034470123267635274	0.0010703908258347474	0.0	0.0	0.002588681426114742	0.002292657762421539	0.0012786462248707523	0.00033651724821253743	0.0006771055131851128	0.004888861134961247	0.00230843096728387	0.00016897530588110384
ARHGEF40	0.0019771941701773473	0.0019636568752041932	8.286233644658083e-06	0.0008963999450891864	0.0	0.004279411055568287	0.00458010722858014	0.0015431947072155454	0.0010862727894542033	0.0	0.0026294643102487947	0.001847199557876856	0.0013840682671501239	4.2917072908415974e-05	0.0031105921366434957	0.000890901529368974	0.0	0.003693230084701921	0.0024125549837629083
METTL3	0.0018626931374353198	0.003965117873157212	0.0	0.0015634459219099276	0.002877975898599906	0.00020251998785589354	0.001583710007939797	0.0013004830122447719	0.003033448571793801	0.0022103851613364503	0.002569741173689141	0.0015456808482470943	0.0	6.816154384900615e-05	0.0025275768910029087	0.002072153599800612	0.0003507324731263613	0.0	0.003563772991057991
OXA1L	0.003269631210821993	0.0016572973456773596	0.0015604572551047118	0.0	0.0016164765023205978	0.00038918758647911954	0.0012745671542186232	0.0020468398369769673	0.002617868438971423	0.0	0.0020789081400465607	0.0026929291143586945	0.0003261601040350353	0.004275630473080071	0.0015076457933076292	0.0	0.0015856228151860468	0.0031174833001146613	0.0019247442180656516
REM2	0.003493480315736064	0.0027501746443159966	0.0	0.0	0.001448791030067414	0.002110696169519411	0.002184608235330515	0.0007182734468831141	0.0014325815247708872	0.000524913148036763	0.0023280897665738493	0.0018968036400507887	0.004629681763647739	0.00039530981459222315	0.0012944052542781092	0.0014027087064260352	0.0008844212224996888	0.0023097720523856174	0.0011799684360160097
MYH7	0.00010907248246639082	0.0019867213257026635	0.0038968936186401177	0.0016082239900769638	0.001347597154895743	0.0006765068648610495	0.004265897251050316	0.0011747783422253475	0.0010301383084949684	0.0	0.0008733965324734751	0.0	0.0010922812650525594	0.0023879712915363554	0.0018834407240980557	0.005495847617278529	0.0003278823406393566	0.002471752832206318	0.0011532335052572822
NGDN	0.003517789492818621	0.0017042302190293087	0.0013729209083485573	0.0033281916745528115	0.0016269891322552002	0.0018528676138659596	0.0024255810814267625	0.0004731745493507468	0.0	0.0018259903328568083	0.00190621575650613	0.0008013265873118277	0.0024909112137311003	0.0016238277162840993	0.0	0.0	0.0032499742991575955	0.0	0.0014619142275676602
PCK2	0.0021616469318596968	0.0010859628986145395	0.00026586771114307616	0.000969059573236373	0.0015032092379215767	0.0037085457644722613	0.0007005851881542717	0.000999449798019487	0.0024257896736468386	0.0009912498734076726	0.002049336093358253	0.0029298305195795747	0.003772174835833963	0.0013326522639696664	0.002815685053624465	0.0013765262769145498	0.0016113213570668758	0.0	0.0006395647660230061
FAM177A1	0.0017549373379605274	0.003722809620279566	0.0	0.00316030099905307	0.0012783716305120334	0.0016293273266757928	0.0006751611689826	0.0015291929042110756	0.0025369599443904964	0.0010765643892268718	0.0017088846595873137	0.0016306986315640678	0.00020073224977567049	0.0012778201099417632	0.004487734379661023	0.0015506375844307246	0.000933650038901165	0.0006368683238685263	0.0005614715342004894
NFKBIA	0.00305849408288742	0.003159647633165727	0.0	0.003058237312108303	0.0031760350368786917	0.0017264492771499125	0.0013738384204581738	0.0013554926025878078	0.0	0.0	0.0011326939226047046	0.0003391907164038171	0.0012138865685391875	0.0003409828508530273	0.0	0.0031608768839425463	0.002433966307696738	0.003135514025179306	0.0016172268035478915
MIPOL1	0.0	0.0	0.002381208745404802	0.0003677455843514661	0.001444134702500171	0.002599962061214736	0.004033040432263365	0.0038135933743595435	0.00322385346508232	0.0002562751878970757	1.1806821813932927e-05	0.005115420036125627	0.0001845006021005375	0.0014573460377273072	0.0021996872741693926	0.0005067105672541679	0.0019498761077362348	0.00182051491284924	0.0013876031735585608
GEMIN2	0.0017905912672300868	0.00023115098272857412	0.002798052843209302	0.0	0.0	0.0015004785018789557	0.002521130055723948	0.0002097459446827318	0.0017600801797868378	0.0044965383771030645	0.004641714641137339	0.0005674385451973722	0.0	0.004438589035672281	0.0	0.0034099381976756874	0.0008442410908742222	0.002534164980596262	0.001234404562258823
LIN52	0.00030616555771990006	0.002067209193359275	0.0036957433545214357	0.0016459796020732121	0.000941636338079325	0.000825636546151521	0.001328084324894051	0.0026036973283987824	0.0016272903487165868	0.0012461160316460666	0.001915980776884012	0.002994464472068541	0.0007702251756003439	0.002512008410361561	0.0	0.00121072199844207	0.0027300303047353013	0.0029315914389408974	0.00015237292591517148
GTF2A1	0.001429623276830475	0.0036593796091983306	0.0	0.0032824946161583513	0.0011447627650216867	0.002238078555653529	0.0010130260991183223	0.0	0.0005390451483720155	0.0022125397866097594	0.00201076803873586	0.002466191996102105	0.0034650818024318628	0.0005417780825144826	0.0028331834702357227	0.001981901205746423	0.0	0.0014615702713222586	0.0
KCNK13	0.0008478214531251652	0.0043985408861279	0.0	0.0029939932132426197	0.0013594090514301772	0.0	0.0002914291005220525	0.003051515515378098	0.0010300250288089122	0.0012334070788710826	0.0019135150412556206	0.0036014189615859965	0.001577118654933093	0.0015500702755531605	0.003315493724661077	0.0016463631861511	0.0005599699871913915	0.0015128259528145369	0.0
RPS6KA5	0.0012020688166949815	0.0032308861404589545	0.0003887769992435203	0.0024555341075215426	0.0023028091913741616	0.0032790677960305	0.0	0.002970533662987053	0.0	0.00021841174860648096	0.0015471616804491046	0.0015149873105886906	0.0	0.0027234856947536126	0.00037142610198951097	0.0009578739752993521	0.0029710124796750535	0.0024120075767820456	0.003057131104462652
CATSPERB	0.0015728360706611436	0.0037228640315238905	0.000312244260572795	0.002363064348644384	0.003267872964639116	0.0023335074037921285	0.00193609440339655	0.004038808648327839	0.0	0.0	0.0	0.0	0.00043025600607539963	0.001723300011393356	0.0	0.001204138694263862	0.002647876390107825	0.0034344908042512464	0.0016718542413561553
FAM181A	0.0	0.0008090985811193091	0.0024234211525586205	0.002622917485646908	0.002485855149399546	0.0018151309386610333	0.0	0.002477080900019446	0.003059585150552209	0.00434816618301949	0.000235565120146704	0.0	0.0	0.0028461334792345056	0.0005783550644419458	0.0	0.005729708984766775	0.0013237167219153762	0.001678845290244407
COA8	0.000380577018042656	0.0036448830550914013	0.0001357384460995	0.0041013988553682225	0.0017102107716057855	0.002095285431103198	0.0	0.0016911513182828364	0.0006472794672127482	0.000557180431182176	0.0010478460090024948	0.0025632513497149865	0.0021128526600775535	0.001905572966741171	0.004665027854624947	0.0006706995815027645	0.001064125890306894	0.0004295237280698946	0.0017421514649728453
TMEM121	0.001976946107865257	0.0035293053323843626	0.000249364241548299	0.0023543863291332393	0.0021091904084269944	0.0018903777676218248	0.00028894085789701537	0.001547654799165462	0.0008512454215410674	0.0018529546290663268	0.004447619315718586	0.0004425862712504114	0.0013137480467038847	0.0014110787307950617	0.0032824265618294724	0.0	2.1115370607347816e-05	0.0009790771504900471	0.001899046340913341
RYR3	0.0016691304994869752	0.0029886339728084684	7.011815812286824e-05	0.003981561275105773	0.0008069119761089341	0.002223668320717788	0.000396433154349007	0.0017176801196883505	0.0029992331570738544	0.00041807127371389823	0.0010380374732762321	0.002994160814799615	0.000333356566964815	0.002468663804362025	0.003618610251111292	0.0	0.002119912510104499	7.837315746384874e-05	0.0003509062988456215
JMJD7	0.004501661307458153	0.0013880408753955485	0.002123831959619786	0.0	0.0013316571580521753	0.002153732005865818	0.0016639601194038422	0.0030585011488372268	0.0023287863333940253	0.0004129476713632242	0.0036691936995991523	0.0017400536078109082	0.00031407626753528076	0.0	0.0017223050782020789	0.001093046221755878	0.0016606504494988768	0.0001289974388871584	0.0003042630811983874
STARD9	0.002270196492308354	0.004428440512573841	0.0	0.0017979676614557332	0.0004603732312064165	0.0006806464545926941	0.002773030905932103	0.001207093827456307	0.0036259248749165767	9.063256112837851e-05	0.0022615499223859682	0.0006542889819966966	0.0024296424702747606	0.001018853729354992	0.0023653721640920604	0.0008179886640138317	0.0	0.0017253231009278975	0.002715989877936882
TTBK2	0.002076096150496066	0.00404578939996327	0.00021803144519660423	0.0011268659445292345	0.0011408033974064126	0.0014255138605585506	0.0010993882712295273	0.004831824692056436	0.001592364708526516	5.0925988836484826e-05	0.0010955754518399904	0.0	0.001623572322387614	0.0017399419202138392	0.0009127987576812847	0.0	0.0038569098289379755	0.002715464805395769	0.0020477480120109884
CCNDBP1	0.0040081740879882475	0.0004703811050052977	0.0005715157243408421	0.003152616946459753	0.0019492259498289236	0.0004240230668779492	0.0011030065309684792	0.001046914693995975	0.0007149581840022461	0.0	0.0008171774894546881	0.0005725316983117379	0.003294539905777734	0.0026384397147662247	0.0	0.0017825588777680744	0.006087294282791495	0.0009908662979428863	0.0018355763153474335
CKMT1A	0.0029570636063361885	0.002316004462793541	0.0010120740940853825	0.0019794830427786983	0.002456551140195098	0.0	0.002854358628141022	0.0014038518850444162	0.004409384022631368	0.0	0.0016037018744191592	0.0024028017410715518	0.003765687477932034	0.001950227513257402	0.0	0.0003604324529640614	0.0	0.0	0.0
WDR76	0.0020364346682902666	0.003508899209203471	0.0	0.0031550140543999054	0.0018479791373903181	0.0008163231750618316	0.00044288947951464345	0.0020857759394240145	0.0013079684095392299	0.0012410569532398273	0.0030757860798752575	0.0	0.0	0.0014449398169131232	0.001809219749826296	0.0012261438008248837	0.002052260849789231	0.0012077651172554156	0.004652754167966136
SECISBP2L	0.0030500610683367115	0.0021908408876291654	0.0006896107482965408	0.0012543416249886708	0.002508705348414057	0.0006819440129939808	0.0005656827620637903	0.0035528322411213804	0.0010157751704609997	0.004128938324063903	0.003599934260719941	0.00045398960683355	0.0	0.0	0.0016457951503115616	0.001300586544963681	0.0	0.0007220060050299044	0.003872152966582874
CYP19A1	0.0006949012275581308	0.0006804736084163769	0.002895609638053128	0.0012868778170682588	0.0027045087585217784	0.0024452411769004686	0.0051809910247958245	0.0017271592435475916	0.0	0.0	0.0007687590799262804	0.0003197827603868985	0.0034144905121292974	0.003050928448204589	0.0003527830846208325	0.0003078419349342563	0.0006462171525177847	0.0035532353189026756	0.0016206138233910376
GCNT3	0.002211166937264412	0.0032388565793262693	6.247492936701957e-05	0.0009151445266365626	0.003678836989473762	0.0016284684244851529	0.0005768751751215883	0.0008904344057514125	0.0	0.002139360026493758	0.003636900904825703	0.0	0.0010275830413104968	0.001562019292271507	0.0022817505670495153	0.0008544234047495498	0.0019273034213886276	0.0014439932833825427	0.0036598037356406835
RORA	0.0007674541307571446	0.0010888601554233466	0.002658909051765704	0.00037478740603387445	0.0	0.005938648753012967	0.002001161726379148	0.0	0.0015447320692687841	0.002059225162173448	0.0002752612262227678	0.0	0.0025471052415641116	0.002056488801581207	0.001891037861890694	0.003929529607594513	0.0	0.004522553605685179	0.0006727836055100162
SMAD3	0.0038808025075117436	0.000373116450104331	0.0014485193540230558	0.0009081199182979392	0.0008618717429868396	0.001372539029690461	0.0	0.0027331514341037994	0.0019130797124619831	0.0	0.0018661688790502528	0.0031280406232195843	0.002522093483091038	0.0020928168430361244	0.002477182886504614	0.0011767019441094953	0.0016369271580829194	0.0	0.0038823366222504106
PARP6	0.0020875713322522204	0.0028073758082680883	0.00064707139644028	0.001169707991308653	0.0012543618868882849	0.0012127210242943126	0.0004832945693728097	0.0009889064288026454	0.00336415143145292	0.0	0.0035682571301759855	0.0023741696811519298	0.0025472703710403316	0.003184546293220072	0.002070168502667982	5.270546787742203e-05	0.0006923999789338176	0.000661735745324554	0.0025244157467281206
FAM219B	0.0017501731059005544	0.0027730898417383104	0.001128090242547833	0.003354034721127129	0.0006746590154148649	0.0021500603197286317	0.0	0.001064266422493596	0.0011427033923706645	0.0	0.00011225845626901177	0.0007337246682029631	0.002746368360731102	0.002024202417172119	0.0029416480322480313	0.0	0.003087478405956779	0.0017248424669778666	0.005093712466088627
PTPN9	0.00047894889739637383	0.000295782161256194	0.003099396499321363	0.0019034033355011506	0.003602275577458019	0.0031984500771400255	0.004100468223492879	0.00022260489098613895	0.0005673341410211863	0.0005253945392101029	0.0022104383324235348	0.0	0.001830777991624132	0.0	0.0018013647754209518	0.0	0.0036263710516824935	0.0008366500820811547	0.0032631713064689505
TLNRD1	0.0024018636838419633	0.0031110313651806143	0.0	0.0028392466538890676	0.0	0.0016719917092398655	0.002557700253361438	0.0	0.00042025384993892045	0.0005374857158564924	0.003469832826997243	0.0020484192834750873	0.003014848652520534	0.0004525401087531737	0.002705427361501759	0.001688071252089935	0.00018218329294072218	0.0022586985922553853	0.0022192094602035963
RAMAC	0.0022394515909461093	0.0003013510673652657	0.002593483066298593	0.002741789691520853	0.004191261288143131	0.0	0.0002774745002875324	0.0024470051736510895	0.002249281796024505	0.0011582690522347688	0.000516918936782699	0.0005055665972730295	0.0037280379226362556	0.0015422439100737538	0.0	0.0	0.0029159296710015974	0.0012605264623561404	0.0024782154400257183
BNC1	0.0025550107451350417	0.002646042088792345	0.0	0.0020929741814975054	0.001997262695022331	0.0002386347871353032	0.001115111647380223	0.001448315119126551	0.0034213930084983717	0.002594870530686545	0.0016470748326989403	0.0015433181901380404	0.0043208445184386365	0.0006073939942578524	0.0021058845569143798	0.0006132286308680783	0.0009803561986999427	0.0	0.0006472255703028966
SLC28A1	0.0020008556423774817	0.002568678722595277	0.0004050392283893952	0.0009032456951947744	0.002345813142085345	0.0	0.0003919316722307751	0.0024278911786531346	0.0032936980272353106	0.0	0.002081282187164455	0.0028954352920525822	0.00026504128098076035	0.002674469615030079	0.0040034172646945705	0.0	0.003371784668650917	0.0	0.002983949540930665
UNC45A	0.0008385437371271286	0.0015911515449437835	0.0032559500895419664	0.0014917833582805161	0.0008490668050628934	0.00314598422323042	0.0032567453559717865	0.002912948008693516	3.522673814709801e-05	0.0	0.0006033752049449954	0.0	0.0005355110855680981	0.0016027100575551037	0.002930788537748975	0.0025779388400320865	0.0010356777607854206	0.004470802859286751	0.00017647677504792326
SELENOS	0.0007930142523895548	0.001809853792989918	0.0012639494423247197	0.0033650011723754636	0.0	0.0020452501957743062	0.003331263899529872	0.00030265328364761907	0.00020543371761430943	0.001694888534110122	0.001986501372638525	0.0021065437243432375	0.0021817354021225017	0.0	0.002077333473803881	0.0023797222410276517	0.002285863450863708	0.0020693112865422976	0.002587169457530613
MPG	0.0	0.0	0.003980387404023631	0.001139812906548895	0.0029400920797981738	0.005875978269042122	0.0007835096102424489	0.0015708279276114374	0.0003256954668073532	0.0014366028690118188	0.0	0.0019025133472391062	0.0033466323880286396	0.0020921750116713895	0.0010843673654510045	0.0	0.002306153403611521	0.001134431224125858	0.001240564027017125
AXIN1	0.0012287697698563772	0.0	0.003697896723642381	0.0011612316932107993	0.0023093523354115893	0.0031891112525329916	0.0025478617481413416	0.0	0.0016073635710088822	0.0	0.003920530860316487	0.0	0.0	0.0037741143622082463	0.0004697683925345611	0.0009689983424724737	0.0010265850467797706	0.0016184936698264798	0.004956944190395843
TSR3	0.0009825782731992991	0.0	0.005416076727818991	0.0006004600117539333	0.0010324820469945026	0.0	0.003589317855717788	0.0013110841497663657	0.0011784250334969787	0.0012904850832103141	0.001802057514359208	0.0010919022611346058	0.0016064290605593745	0.0006349368752190071	0.0007567721191603485	0.003916397688762789	0.0017219360490676975	0.004034562707787195	0.0017057908075547282
UNKL	0.0	0.000660831052041378	0.0026668600374865443	0.0004900781423267303	0.0023628480280844786	0.0	0.002624425723951667	0.003072030772583894	0.002108124805715093	0.0036360108694034944	0.0003468156505073293	0.0	0.0037197392485349466	4.8376628092103446e-05	0.0011752419053484365	0.003979498435435877	0.0	0.0035194450981096705	0.0037179356117952793
ABCA3	0.0011300616547722142	0.0	0.0038708334250745955	0.0005194980368722944	0.002317569711599031	0.002983297815787028	0.0017115408275169015	0.0021301673024541885	0.0016054620568837926	0.0012702579171286837	0.004296432420439834	0.0	0.0	0.003873374448571854	0.0006613644364005014	0.00019246749311858488	0.000754049984677497	0.0021281640897580275	0.002293543984704273
SOCS1	0.002337611768281823	0.0010306867978580447	0.002916280880759662	0.0	0.0006874544521898264	0.0008343508920185546	0.0057273781683654995	0.0	0.0033426568928805636	0.0	0.0028921254802127955	0.000519663198510807	0.0013265107094590227	0.0	0.0007305545779541317	0.002015562887705527	0.003653479256420937	0.002693562030108531	0.00127711867404926
ITPRIPL2	0.0005568072198407065	0.002037624749820396	0.00388611765575661	0.00028490728262557994	0.0002617516458003503	0.001425469296904849	0.0008668509062527239	0.004828412987009086	0.0009582745768534402	0.0008033815698967381	0.001085975913967581	0.0	0.0006238638023804453	0.0032300746350914706	0.0038246601584439864	0.0017464318741435094	4.798867168069755e-05	0.0033672877438737305	0.0031182679449049144
NPIPB7	0.0029455657875652173	0.0029600640998604447	0.0008321640142879919	0.0037258127474725598	0.0015837048078700632	0.0036133442243253848	0.0006462425523038476	3.1340868848119104e-05	0.0	0.001331727255182747	0.0007246649109651774	0.0015935350719639115	0.002912712193206297	0.0008537959713291894	0.0	0.0020102835964061296	0.0011775721007756034	0.0021126093134217956	0.0
SLX1B	0.0032137480767849553	0.003043677163164728	0.0003646708684890086	0.0009901139206702362	0.002370590894926153	0.0022388423600519665	0.0016916042979432842	0.0008575193890549506	0.0	0.0	0.0007086139305526601	0.0006299251329190049	0.0018231739515952431	0.0019698721726450897	0.0	0.0012371790755925517	0.005639285983413295	0.002632868822321041	0.0018596835567629532
ZNF423	0.0022601216002294234	0.002866563427712867	0.0014131374919063443	0.0007267601203220618	0.00321828357605311	0.0002535461298207798	0.0005565843027477054	0.005418099909006432	0.002267795878022818	0.0	0.0014907433952802385	0.00027307305087288265	0.0013629967081816457	0.0033756542569890907	0.00011305645093018116	0.0	0.00283870950114674	0.00038819792600647003	0.001982879063529757
TENT4B	0.0005751394658333333	0.0	0.004172688380593973	0.0029429283905896705	0.002281372388656803	0.0013032136162275819	0.0025980233314466363	0.0017671375262193448	0.0	0.002132513125333087	0.0009681371748402024	0.0005767290527927891	0.0012539326731400603	0.0	0.0016439479209606224	0.0011640576001807185	0.004737494813284574	0.0024077582935753336	0.0009822074641002074
CES1	0.0014169647803169004	0.0009521325084476054	0.0033351106207654703	0.0009172915749137894	0.0017157545785794928	0.0007172640601808302	0.004985161654572495	0.0	0.003416277226872294	0.002029436251232586	0.002415165810399625	0.0	0.0006668307145095958	0.004191629131642306	0.00034573217383077336	0.0	0.001205630811328418	0.0024014541182152895	9.900836364923086e-05
CX3CL1	0.0021573569040843985	0.0	0.0026518462609297785	0.0009930988590441793	0.0023851028500681487	0.003931242195491847	0.0	0.0015742802687572352	0.0023410459868708055	0.0006818967736284986	0.000785010487799836	0.0025239290722940304	0.0006650276288423541	0.002272628277164979	0.0	0.0022209925911417395	0.003996974826658176	0.001606951649377069	0.00029293800488160133
CCL17	0.0033861131914290923	0.0023454637644522414	0.0	0.003352937682617866	0.0024997444826362117	0.0020142998379757853	0.0018015471539363232	0.0009868151901765013	0.0	0.002563770486655444	0.0013034155279056255	0.002186269967560358	0.0018476150113480355	0.001637948015083417	0.0	0.001017197951839141	0.0009003694519375939	0.0013069207975284997	0.0
DOK4	0.0	0.0006236482401835858	0.0025352588592810186	0.0003307097913190545	0.0018187275379220914	0.0	0.006359401090367861	0.0013212487513509482	0.0028962190788534886	0.005533693567045847	0.0012746501206602685	0.0015142204453974682	0.0	4.3567746842525335e-05	0.00013850856448818164	0.0028297183314035666	0.0005278508479603758	0.00345406445897338	0.0017995865861422696
