	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
20112377	0.020326285433461898	0.013109535302744715	0.01517415994934028	0.007000157921840776	0.0043693976411454455	0.006874441446578115	0.017858151917159754	0.0	0.0054425412434397765	0.005699290915615288	0.0	0.010922812195679745	0.005261734867105536	0.0	0.01053205228606875	0.0020240324598965386	0.017147275470769264	0.0	0.011757759178839262	0.01422330289260332	0.001079008612805528	0.005585307241045691	0.0	0.023461172987715283	0.006833178547076464	0.002165168607689489	0.0	0.006700411684117861	0.014070903742198724	0.0	0.0012914228807565447	0.007891320114288568	0.009620902642088714	0.0034890904821819105	0.0	0.009321838997280327	0.005961255118389513	0.00515312028221001	0.0023417324799053394	0.0	0.0062414368894725715	0.0	0.007625098693196508	0.0	0.0	0.00037494662082251424	5.774232239909373e-05	0.0032122056989814284	0.011525017558536093
20120255	0.0	0.028056577556821987	0.0	0.0	0.0	0.0	0.0	0.0	0.010674443235153956	0.017379857530906234	0.03143842346306957	0.017709412927895688	0.0	0.02248615868537637	0.0	0.0	0.0	0.02178912297889422	0.0	0.020296731702037635	0.015796297671913987	0.0	0.0	0.0	0.0	0.00026877929621732397	0.011600842519526219	0.0	0.0	0.015292452866460863	0.012131909372812838	0.0	0.0	0.026093735208173124	0.005216737909000814	0.0	0.0	0.0	0.009109347644513177	0.0	0.01817730399167325	0.0	0.0037910419830257253	0.0	0.0	0.0	0.020078795145345763	0.0	0.0
20124619	0.0	0.0	0.0	0.013116229589194516	0.02777086424986608	0.0	0.0042369847378131535	0.0	0.0	0.0	0.007878068142786595	0.0	0.03248855733206586	0.0	0.007308463771016451	0.000542420689754675	0.0	0.0036442890086309542	0.018993546540585625	0.0	9.427028267067734e-05	0.0	0.017881694403081204	0.011745484284846385	0.0	0.0032273846480181164	0.0	0.027542109129007668	0.0	0.007115622137226492	0.0	0.0	0.0	0.010911700073789232	0.0	0.037835432466165095	0.0	0.02700350785194357	0.0	0.017630650971893737	0.014663276659883352	0.0	0.0041973131898259694	0.0	0.016805430120644754	0.00545722864315939	0.0	0.010838247559122419	0.0
20139562	0.007457735978063167	0.017790015108431912	0.028313667013458717	0.004161188403201059	0.0	0.0	0.005148164903970074	0.0	0.0045301224881528	0.004494520955790612	0.0012865016884742659	0.01935939085592476	0.006532594419742352	0.010976010969633335	0.0	0.0	0.003329065928976151	0.0044385769900480735	0.0	0.020522758707364603	0.011155028376106975	0.016411485716291578	0.0	0.0020817028500342586	0.0	0.0	0.0	0.011907950552896064	0.0	0.005862482015312886	0.0048394161578670025	0.0	0.007239507914260749	0.01405191775723987	0.01854347201876488	0.01836483221671796	0.0	0.02660996238409145	0.021372924791187964	0.004112155391875895	0.011927094056151775	0.0	1.2401126900159526e-05	0.0	0.0004825235665015	0.0	0.007687831430344786	0.0	0.0
20147440	0.006291984441018853	0.0021799845859664067	0.005218577090072912	0.0	0.007677711511919747	0.0018289383428552494	0.019963702228090536	0.005169502307471783	0.002645119775903971	0.0	0.003939337505371671	0.00037556750525564255	0.0	0.0	0.017866769075827137	0.0075272783380845665	0.012172677585319104	0.004286450096997099	0.024335493110302833	0.012724609340231752	0.0	0.0	0.005844597506041915	0.0	0.014072983823061935	0.00886178260724599	0.0	0.006267800227743983	0.019017352112540707	0.012621073434166017	0.0	0.004742327020943726	0.01244245494580902	0.0	0.0	0.003137870676724227	0.005313822789017646	0.0	0.0163159550580431	0.0031064874348425363	0.0	0.0	0.003579904409554904	0.015168126267832644	0.0018174591961948325	2.461431553898991e-05	0.009588934384237168	0.013532870824841666	0.009659618157105764
20152393	0.0	0.00684029247740468	0.028590706793576608	0.0003602015721541424	0.006984065305037568	0.0	0.0006846574473146549	0.01072854479289987	0.0046066989311879	0.0015977541143635567	0.0018773634250674738	0.022003270523211802	0.007103042483805142	0.0014630287268594727	0.0	0.007916615728630517	0.008619615300047668	0.01302723835519096	0.0	0.013640172206332584	0.0	0.005118180452729862	0.0071623793902896435	0.0	0.0	0.0036246919680873765	0.016591045464635894	0.008544684034657121	0.004892749541555188	0.010833312424836223	0.009144521112905219	2.2895566367124363e-05	0.0	0.01872267853007477	0.0	0.0009502783353786947	0.0	0.01686505234712055	0.002121312728984261	0.00673560872460974	0.0	0.01727175174690015	0.027664045865743864	0.025307852639403796	0.0	0.007106705154220177	0.0	0.00021482978327203156	0.0
20156469	0.017379896464083066	0.00556806755477834	0.012695204340225964	0.004423394876932659	0.0	0.020553653812120713	0.010138744428150897	0.0	0.0	0.0	0.0	0.0	0.018956481280593726	0.00462487026586282	0.013450296064186634	0.0034675132693698205	0.0018496544643110263	0.005941013791491598	0.0	0.002070641371278387	0.016838402314021977	0.0	0.013841868698567517	0.0	0.010481535074551455	0.0	0.0	0.0	0.02118576173723532	0.0015136290437350267	0.0	0.0018342541131118992	0.013858594872810161	0.011988837635159781	0.0	0.008089062978805307	0.013051083191777469	0.0	0.0	0.0	0.0	0.007164517089624087	0.01988083296425946	0.01754703177126501	0.0	0.018789911874952176	0.0024406376571049783	0.0031395558501112557	0.0033448145403504512
20173942	0.005516762517578309	0.033287492955670295	0.0	0.017793238469396178	0.0	0.0076590836331003696	0.0	0.0006956581288078775	0.0	0.0018027911767425488	0.0	0.0	0.012008424474120942	0.0	0.0018693139370310713	0.010386639687504395	0.011391017640881613	0.0	0.0	0.015242252657338981	0.0	0.007953865025122239	0.014380190098479354	0.006107679773252411	0.01999558665520355	0.0	0.013500921593171167	0.0	0.01697698444823629	0.0	0.005393592612612087	0.005613067576070809	0.006801643357220117	0.0	0.005296800165108539	0.00934756555622268	0.0	0.0	0.0	0.0	0.0049341734040137435	0.007481770517309595	0.022022477338535518	0.01754072340146173	0.0	0.011366087360152492	0.0	0.004307263268985033	0.0006778477902785018
20185860	0.0	4.41970542069151e-05	0.0	0.0	0.0	0.0	0.0	7.012689656107126e-05	0.0	0.0025190521564769602	0.010647179500179174	0.027740149540007305	0.0	0.0	0.009035134114937744	0.0	0.0031288242693894627	0.0	0.0	0.014642218358857399	0.0	0.0	0.0	0.0	0.0	0.0034466827776220292	0.013880867668146066	0.018400038951306524	0.0	0.018986206916253356	0.0	0.0	0.0	0.00042986088923461314	0.0	0.0	0.020446722135424967	0.014281838781299487	0.030862111561308792	0.0	0.0	0.0	0.0017410566553278794	0.0	0.004246858432885632	0.07949583163427415	0.0	0.008247450817270935	0.029855728734962214
20187042	0.0260702562492855	0.007006562445638379	0.009228823058917568	0.0	0.0284409183607963	0.0	0.024246536930082472	0.0023783657476618473	0.0	0.0	0.0	0.006368221805126087	0.0	0.0	0.013250764307115305	0.00807002843820851	0.0233675523971276	0.0	0.012790214790588207	0.00485915178381323	0.0	0.0	0.0011624890699634385	0.005268634713623378	0.011421613053154802	0.009116029285498829	0.0	0.0010214694937822736	0.004610414446328233	0.0	0.00020802789355695174	0.0	0.02213728350234273	0.0	0.0	0.0	0.0	0.0	0.008003120839084566	0.0	0.020037725525807817	0.005055763257071954	0.0	0.0030432792196121573	0.0063912927489161615	0.0011291456852569627	0.0	0.009404230713835412	0.015961609290440975
20195344	0.0	0.0	0.014193302102575264	0.0025936661985146575	0.0	0.0	0.0009906312256413527	0.0056008094509208605	0.0014157922034353477	0.0	0.0	0.0006210278977147498	0.005742792552936362	0.0	0.00826291624570452	0.006804972942954148	0.0024699951486760866	0.0068185890981928175	0.01846194928986331	0.0	0.005626289363075659	0.004410272358708756	0.013808724184626333	0.013361903038507714	0.003626895768527709	0.010710969521297306	0.01148588471669732	0.008953676581372033	0.0	0.016102761443277918	0.0	0.013463480785643307	0.021213936349769844	0.002290521440062224	0.0	0.012457639906049542	0.02444712373221005	0.012425244406859796	0.007856477064002432	0.012856071928826542	0.0007147358365802171	0.0	0.008988650399014796	0.0	0.0	0.01657589857867477	0.0	0.008613331544039848	0.005890337222839852
