	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
INPP4A	0.0	0.0	0.004295626733143153	0.0	0.0	0.0014523070382876666	0.002124226755291878	0.0034358076138826673	0.0009073685682502224	0.0043017142595236256	0.0	0.00649261756877697	0.0020420538607246953	0.005044885793975937	0.0016285290481308059	0.000530844207091979	0.0006519211451096432
IL1R2	0.0	0.00011714646554275786	0.004908031715405695	0.005300662703469258	0.004200100624367361	0.0	0.0024830800514428833	0.0017360423381838975	0.00029205139691597826	0.0025255361721293955	0.0	0.0	0.0014912299047779706	0.0031168151983983943	0.0025530171122991993	0.00031287450360764727	0.0
NPHP1	0.001065964674004088	0.0017079500565311272	0.0	0.004369636245362808	0.0008459905484633761	0.0	0.0028595236604526827	0.0028031002254960535	0.001763978170948619	0.005081760048726143	0.00013109857914635683	0.004300482588513672	0.0020021754395249084	0.001611566991324962	0.0	0.0003210908705614633	0.00041326226376543827
IL1A	0.0017201691837927147	0.0	0.0003053037956990202	0.0025124570921590643	0.0018778777694580765	0.0	0.002116162559513494	0.003023409957004071	0.005054005475938065	0.0011463007129863495	0.0	0.001710823857690337	0.0038046202671875554	0.0035200639797168484	0.0	0.002785574885028313	0.001817456978809086
TMEM185B	0.0027462630879281726	0.00126295127773752	0.0	0.0	1.642681355378683e-05	0.002848064114609421	0.00107594228023656	0.0007265058767804409	0.005218314023097527	0.0006856585471713451	0.00527851453797498	0.0027429116093608775	0.003008031853649325	0.0	0.004283683767187264	0.0	0.0
CYTIP	0.001337133236149089	0.0010098477019040402	0.0031048807688128207	0.0	0.001523048954182329	0.006120976420903728	0.0016330257754007562	0.0007782840131017076	0.001184849662838056	0.0007723984483518602	0.0020068886537759835	0.001823275400569806	0.0006727722907228845	0.0	0.0042802482506684265	0.001133033190312794	0.002089533605798143
SLC4A10	0.0014542081974543647	0.006409521787335738	0.0	0.0	0.005015764785327257	0.0	0.0016608094433177858	0.0004967130742368969	0.00040684357064006915	0.0	0.001144565978598226	0.0005067238439208004	0.0018748588243870379	0.0034498107647907453	0.0011460613322863817	0.005030513918053666	0.0016176949405835288
DLX1	0.0	0.0009283588275427469	0.004583554599913526	0.003626757363569384	0.0016320190302046875	0.0	0.0031556099859546527	0.0035754423867583357	0.00047707299310615123	0.00222604421985508	0.0004798067759907763	3.747608002475708e-05	0.0010988829589534729	0.001409800948246237	0.0013427136645994253	0.006018167952507602	0.00024691418409289006
FKBP7	0.0009507696372849854	0.0	0.003719626660336512	0.001493866180068436	0.0	0.002034892750446273	0.00037340940668509245	0.00427570147593375	0.0	0.0026735464201438535	0.00029866117802449866	0.0012011465148997133	0.003936203768045855	0.004645286068118534	0.001135693074977069	0.0019760330060428215	0.004575922037259891
SF3B1	0.003955901227404806	0.0	0.002468837656180274	0.002860650879313334	0.0036656404733448984	0.0	0.0023425663516587775	0.0	0.002442127105569778	0.0009344574260455543	0.002816272280801843	0.0	0.0	0.002697328190861163	0.0	0.0028196991282744845	0.0
PLCL1	0.0011438536802970728	0.0	0.003596725606344174	0.0007073716369993765	0.001602848554868175	0.006626377964169506	0.00016178684061611662	0.0	0.0008335754172143683	0.0	0.0032684554692306274	5.547893921862874e-05	0.004703468428367534	0.0015314477056582883	0.0024887110842279946	0.00054339050696179	0.0034182259798446997
