	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46
SUOX	0.002632831428340975	0.005118640366646109	0.0008671015847603753	0.0003221485060028583	0.002281005205807625	0.0	0.0	0.000400755851341618	0.0	0.0	0.00493036520271134	0.0	0.007290389516199353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006679606964857268	0.006594075010690229	0.0	0.010000197439475441	0.0	0.0	0.0	0.0	0.004614365128567241	0.007205375729885712	0.0	0.0	0.0	0.0011939056158961953	0.0	0.004672007292363083	0.009333401736931307	0.0	0.0	0.0	0.0	0.0050823240362369675	0.0014503298393609909	0.0
INHBE	0.0	0.007903916305531087	0.005392700324772935	0.0	0.0	0.0	0.007308220245408095	0.0011388847850013696	0.0028584607118112243	0.007222450083589066	0.003218119144013426	0.0	0.0	0.0	0.0010849409134446354	5.097368704073339e-05	0.007283591186148379	0.0	0.0	0.00032745695389542934	0.009077139664962883	0.0	0.0	0.0	0.001687286826190571	0.0	0.0016877825173021246	0.0	0.0	0.0	0.00582050188197333	0.0	0.014277845039789393	0.0	0.0004627171169902182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029950554901953495	0.0
TAFA2	0.0	0.003437063671252242	0.0	0.0	0.01229403535132336	0.0	0.0	0.003820472259387434	0.0	0.0	0.0	0.0004941429929557916	0.0	0.004573960205498375	0.005978586384385533	0.0	0.0	0.0011841207553351	0.0	0.0	0.005876620546343902	0.003256115417888445	0.0	0.0	0.00013671719205375824	0.0006790008227605447	0.0	0.00784739044812158	0.0	0.0	0.0	0.0	0.0009329825171893456	0.0	0.0	0.002646713369048897	0.011420062472508978	0.0	0.004145347595478095	0.0	0.0	0.006651718086311444	0.0031946901164185974	0.0	0.0	0.0024890732656719836
GRIP1	0.004691140701100687	0.0	0.0	0.01026375222978671	0.0	0.005797904703587562	0.0013513281757913242	0.004012509802650523	0.0	0.005529231899964693	0.005936583480053782	0.0	0.0	0.0012468199177646311	0.0	0.00088227109214284	0.0	0.007832744809717266	0.0	0.0	0.0	0.0	0.0	5.762001602516627e-05	0.005368150794998122	0.0	0.0	0.0	0.0008329892002360988	0.006172689707686848	0.0	0.005322364873887693	0.0	0.0	0.0042959220228848205	0.0	0.004037364607330359	0.0	0.0	0.0	0.0002930512561613128	0.00019243855893531873	0.00018555280196656985	0.0	0.002977524788511006	0.0019502265253689274
MYRFL	0.003573858239881708	0.0	0.00046298268687231843	0.004654456468779373	0.0	0.0	0.0	0.011302074087841198	0.0	0.0	0.008266671449267748	0.0	0.0	0.0022196780829837675	0.0	0.0	0.0	0.00288886385046184	0.0	0.0	0.0	0.0	0.0	0.006507486252997701	0.0	0.00846565323679421	0.0	0.0	0.0037547679034719444	0.005598405497262785	0.0001458298179166966	0.0	0.0	0.0	0.0011426686375646082	0.0	0.0	0.0	0.005175226635755508	0.0	0.0039070699395115155	0.006242512255069756	0.0	0.0	0.00714940459262847	0.001013632392552395
E2F7	0.0035428460423917534	0.008834522258249536	0.0	0.003714658826583689	0.0	0.008993306030333775	0.00017639891222492922	0.0	0.0	0.008039222194173645	0.00401198432079629	0.0	0.0	0.0037466044964152424	0.0	0.0	0.0	0.00017269927181722764	0.0	0.0	0.004426808377282227	0.0	0.001976065879886452	0.0020528953912047365	0.0	0.0	0.0	0.0	0.0	0.0	0.004479845257281217	0.0	0.006562530993509797	0.0	0.0033834842062614363	0.0	0.006154019123434213	0.0074273592927905545	0.0	0.002248841574641628	0.0	0.0	0.0	0.0	0.0	0.0
PTPRQ	0.004331219990987641	0.0012564420977126398	0.0	0.010272403590485606	0.0009765473991107742	0.001692969211663302	0.0008908787184701592	0.0006073529490102093	0.0	0.0	0.003752191374201291	0.0	0.0012200109225059552	0.002516275596416884	6.754975764046238e-05	0.0	0.0	0.009852403749606137	0.0021192451889094077	0.0	0.003108984890772698	0.0	0.006943712890209081	0.002623106500737712	0.0006430960238628363	0.0009364958146274806	0.0	0.0	0.0	0.0027387054381289916	0.005481622675710626	0.0	0.0	0.0011354676097363049	0.0	0.0	0.0	0.005071572574973966	0.0	0.0	0.0	0.0	0.004142641144654999	0.004060411738131391	0.0015758658002465763	0.0015168671951475649
ACSS3	0.0	0.0009486153767204397	0.0008098751763442181	0.0	0.005267482599276665	0.0	0.0	0.0007601627951292477	0.015686302178411715	0.0	0.0007135602668006706	0.0009668101047936384	0.0	0.0	0.0	0.0	0.005411373244396287	0.0	0.0	0.003678502815044568	0.0	0.002042229599290092	0.0	0.0	0.0044257283436837025	0.0	9.432685850729656e-05	0.01100245049739413	0.0002318828060060171	0.0	0.0	0.0	0.001297918024119102	0.004211618642209918	0.0	0.005478717169476725	0.0	0.009483343830385902	0.0022312863382339585	0.0	0.0008818778322734709	0.00010075588431404817	0.0025945971024329884	0.0	0.0	0.002598679653821002
ANO4	0.00727900890037312	0.0	0.0	0.0066854556862571595	0.00339233735312165	0.0032971133637488856	0.0	0.002651106382861476	0.0	0.0	0.002235208940709153	0.0	0.003203334252750825	0.0035326718376182237	0.0	0.0	0.0	0.010294466876017958	0.0	0.0	0.0	0.0	0.009038941216292524	0.0014147686325239094	0.0	0.0012220223408643874	0.0	0.0	0.0	0.0068391153001379715	0.0027471896418122537	0.0	0.0	0.006145841878435379	0.00034722900109903	0.0	0.0	0.0	0.0	0.0	0.004706667919404196	0.0	0.0	0.0	0.003195745652366896	0.0018947832844104884
NUP37	0.0	0.0	0.000261938400597158	0.00016513606045001188	0.0	0.0	0.0016689437249935465	0.0009662055972227174	0.0	0.0	0.0	0.003298930201618553	0.0	7.462055833015326e-05	0.0	0.00803042408253343	0.0	0.005187897259606346	0.0	0.0023713054919170975	0.005118394056419982	0.0	0.0	0.0	0.0	0.0007326319752173198	0.0007538614943735556	0.0	0.011863690312955111	0.0002567522895119097	0.0	0.0002069069718452427	0.0	0.0	0.006278918848676403	2.1228345081703583e-05	0.0	0.0015450351547791996	0.0	0.0	0.0	0.015641410747902953	0.0021317063250969994	0.00636268861193115	0.009871213798329139	0.0
MYO1H	0.0044109785495363325	0.008618438545600097	0.0	0.0	0.0	0.006582986446505675	0.0049004650000517985	0.0	0.006374940111873246	0.006286141000318703	0.005601292823273305	0.0	0.0	0.004819060833011575	0.0	0.0	0.002121359391377953	0.0	0.0	0.0	0.0	0.0	0.006808231504544056	0.0	0.003291572127829754	0.0	0.0	0.0016183035402758908	0.0	0.0	0.004156516922412532	0.0	0.00946396253030437	0.0	0.0	0.0	0.0	0.0037545141076156608	0.0	0.0	0.00014212176975316997	0.0	0.0	0.0	0.00014133945723231715	0.0
MVK	0.0036669166009908266	0.0	0.0028160442400370633	0.002252124936985159	0.0	0.0	0.006463059143368704	0.0031791049953201807	0.0	0.0035882261944162933	0.0	0.0	0.0	0.0	0.0	0.00021718386482665096	3.653063840741178e-05	0.007942586564982479	0.0	0.0	0.004804570325081916	0.0	0.0	0.0019702386826127628	0.0	0.0006748534642121958	0.010129379043551217	0.0	0.0	0.0	0.01475469034740914	0.0	0.004263445447590423	0.0	0.008550896889562077	0.0007551404319436827	0.0	0.0009395465413160333	0.0	0.0011459903487117016	0.0	0.0	0.0	0.0	0.002084019455089802	0.0
OAS3	0.0047368830661207	0.00869131029291321	0.0	0.0	0.0	0.0007826229421895568	0.0033037223793631913	0.0	0.0033551127770753064	0.013373060404709203	0.0	0.0	0.0	0.0	0.0008378762389465943	0.0006859729596396754	0.0076583098576369964	0.0	0.001341092480476216	0.0	0.00394576241346768	0.001674067147053626	0.0	0.0010357494288589493	0.0021936694903058373	0.0	5.613407446032394e-05	0.0	0.00502380742099804	0.0	0.013732597079978376	0.0	0.004920711593549761	0.0	0.0	0.0	0.0	0.0	0.0	0.0006463387718151134	0.0	0.0	0.0	0.0010704909380139017	0.0	0.0
IQCD	0.00036738583165130996	0.0	0.0026598510700391285	0.004763934626242863	0.0	0.0	0.0	0.0	0.0	8.702005595319e-05	0.0	0.007356216640163706	0.01442816082783369	0.002547757762871318	0.0	0.0	6.766855024993245e-05	0.0	0.00526476146183762	0.0	0.0	0.0	0.0023924057046212093	0.00012581368656409768	0.0	0.0007499600441556937	0.0005107487842348051	0.0	0.008841531952229064	0.01484317134481414	0.0	0.0	0.0	0.0006561254946614586	0.0006502899574883354	0.0029874431684764817	0.0	0.0	0.0010083825593297953	0.0002689060064143474	0.0	0.0	0.005521744370005602	0.0027304811728250775	0.0008826665764542263	0.001093745558152365
TPCN1	0.0004014531736536743	0.005939394530856548	0.0034136170730622965	0.0	0.0	0.0	0.00425471988534677	0.004132907169351666	0.007189305305628026	0.0	0.007278680010323277	0.0	0.0	0.0	0.0	0.001589198761902772	0.0	0.0	0.0	0.002489364684776018	0.0	0.003537397199836138	0.0	0.0	0.0	0.0018395668516372984	0.0027970732023365943	0.0	0.0021814381620978074	0.0	0.0	0.0	0.0034612499278863372	0.0015469054933115465	0.020218577598395984	0.00556107004453993	0.0018939094460932331	0.0	0.000700441478645074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OASL	0.0	0.0	0.0011735864313917625	0.00229614471584947	0.0	0.0	0.0	0.0002528051906299192	0.0	0.005422813838691807	0.0	0.0009340762863346859	0.0	0.004152225945393677	0.0	0.0026960079706139363	0.0	0.00472167697182946	0.0006227680613491454	0.0	0.0	0.0	0.0	0.0	0.005526219385484277	0.0	0.003658198041266576	0.012767199090766538	0.008465073936885996	0.0	0.0	0.0	0.005797119413431238	0.0	0.0	0.001737689930480751	0.00037904414769193077	0.0	0.012074870734922371	0.0	0.0	0.001974312344653712	0.004978144086613382	0.002816941377647522	0.0	0.0
ABCB9	0.0	0.0	0.0	0.0003284186574645029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012291496449760757	0.0	0.0	0.002594881350845442	0.006972182557659635	0.0025171187556773645	0.0	0.0	0.009727634695644097	0.008798015909867002	0.001620547209626696	0.00509849430244733	0.000933159078707378	0.0	0.0	0.0	0.0	0.0	0.0	0.003982459642425471	0.002847359996496416	0.0	0.005093084605481859	0.0	0.0024754478301315767	0.002514964255690909	0.0014369725824974206	0.0	0.00012076976757897902	0.0	0.0036589485953464713	0.0064211107946781495	0.0	0.0	0.002232534808584399
CDK2AP1	0.0	0.0	0.0056497045057818844	0.0	0.000477082923610942	0.0	0.0	0.0022074475931624284	0.0	0.0	0.0	0.008345773727035714	0.0	0.0	0.002462505435538679	0.0038943385495136115	0.003401703127045353	0.0	0.005699257521055396	0.0037470072330096603	0.006603896738532556	0.0	0.0	0.0	0.0	0.0	0.006149335685165625	0.0	0.0	0.0	0.0	0.005736451452410597	0.0	0.0006082087441782496	0.0	0.0055407952440653255	0.0	0.0	0.00838128694116193	0.0	0.00549681839940409	0.0	0.003041919114564846	0.0021477859196941014	0.0	0.0025154828982861493
EIF2B1	0.0	0.0	0.0061272263172017245	0.0	0.0	0.0	0.003081931359699432	0.0047844007547038865	0.0	0.0	0.0	0.004471456076941507	0.0	0.0	0.0	0.007594994694977197	0.002665688039284537	0.0	0.016260246250328424	0.004646630035710374	0.0	0.0	0.0	0.001145145455021336	0.0	0.0009438739342821762	0.004398346185224048	0.00024350497792395125	0.0	0.0	0.004927791903175089	0.0014112221986133976	0.0	0.0005762329735578448	0.0002645861755707272	0.0	0.0027980877537505935	0.0	0.007736992488710289	0.0026528558116197995	0.0	0.0022647912697782136	0.0	0.0006718906397888727	0.0	0.0005208912630259
ZNF664	0.0	0.00014843004225184123	0.012277723386927248	0.0	0.0	0.0	0.000836961221789296	0.0	0.0	0.0021039378017668406	0.0	0.006636122823388989	0.0	0.0	0.0055510134065570385	0.005773025424900685	0.007395447566295891	0.0	0.010627137753449097	0.0	0.002416631003560101	0.002160712890368364	0.0	0.0	0.0	0.0	0.005872506816004051	0.0	0.0	0.0	0.0	0.00022489652262425579	0.0021522095815764107	0.0	0.0010972412859023774	0.006610145093749566	0.0	0.0	0.002676681491486889	0.000722021861146713	0.0009162214303928603	0.0	0.0	0.003502342335466169	0.0	0.0
C1QTNF9	0.0	0.013475905367851903	0.0	0.0028457139878707563	0.0	0.005163605427210391	0.0	0.0	0.0	0.004767264891591985	0.0	0.0	0.006757476206691219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046721813648187005	0.0	0.006302906543385761	0.0	0.0	0.0	0.00037758338980804155	0.0	0.0014005539342991408	0.0	0.0	0.0	0.004595997455548467	0.0034886186452890307	0.0	0.0015506287374681808	0.0	0.012186113432194168	0.0007980957312232272	0.0	0.008077192324458929	0.0	0.0	0.004990509840704513
UBL3	0.0	0.0045874704742556605	0.0	0.0	0.0	0.0	0.0022721836389727403	0.0033609769756184275	0.002855254913305408	0.0	0.0	0.00549147999607441	0.0	0.0	0.0010076090902806964	0.009531568966284331	0.002776655945773756	0.0	0.0	0.0011133485137424259	0.0	0.001262314454832155	0.0	0.0	0.0025657291639832576	0.0	0.004021638670056911	0.0	0.0	0.0	0.0	0.0018578558855775694	0.00012403218680018423	0.0011371951092386768	0.0	0.005800767138325799	0.002619059766550748	0.0	0.011397368407058165	0.0	0.001762755804246236	0.0	0.0	0.012517355635490529	0.0038647180931199003	0.0
PDS5B	0.01279614891685404	0.0	0.001757755125946727	0.006226987759207457	0.0	0.007683188888439921	0.004096752513198195	0.006908470526022194	0.0	0.004122855827596741	0.0047205521431139185	0.0	0.0	0.0	0.00010909404969866845	0.0	0.0	0.0043043554594219095	0.0	0.0	0.0	0.0	0.0	0.0004831103777664716	0.0021928908335954707	0.0	0.004470512983680755	0.0	0.0	0.0	0.0	0.004742157930381401	0.0024558492171914657	0.0	0.0015267318725060612	0.0	0.00021738030605581953	0.0	0.0	0.0	0.0005386681478565787	0.002678495476917302	0.0	0.0	0.002544476818132137	0.0036107923276805683
RFC3	0.0021894971257310604	0.0028066774267288316	0.0	0.004065025323245743	0.0023599695015045145	0.0	0.006306554397423775	0.0	0.0	0.0	0.0010130547481841954	0.0	0.0	0.0	0.0008817388973402467	0.0	0.0	0.0	0.006365534586899555	0.0	0.0	0.0	0.0	0.00022261903147195483	9.540548571450843e-05	0.006225492258607171	0.0	0.0	0.00913541048149142	0.006415245684612293	0.004248088590108472	0.012078361601864686	0.0	0.0	0.002598579360267508	0.0	0.0	0.0	0.0	0.0032613163548413995	0.0	0.0	0.0	0.007632234238473342	0.0007924588398115696	0.0022549619708079607
OLFM4	0.0	0.0	0.0	0.0	0.009592895980931332	0.0	0.0009595617253268419	0.0	0.0	0.0	0.0	0.0036502406325930555	0.0	0.0	0.0021825741419781207	0.0	0.0	0.00038363831532581115	0.0	0.0049364568315341285	0.004482435998847371	0.0005548468307723024	0.0	0.0	0.006648172232014824	0.004099415668875773	0.006212736244054693	0.005186459289962497	0.0	0.0015914228548320327	0.0	0.0	0.0037712447969476363	0.0077251016604871145	0.0	0.0013042379325805657	0.0	0.0	0.0011691252920026762	0.0	0.0	0.010799112351376768	0.002377225425498636	0.003953707762931904	0.0	0.0
SLC15A1	0.006725049524245676	0.002768639429987591	0.0	0.0013118216794349748	0.0	0.0040653010313667585	0.005711533590054505	0.0	0.0	0.0029798221895006795	0.0	0.0038269769221896334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005702326852219875	0.003293981851458561	0.009712924872379987	0.00470363689250746	0.0	0.0	0.0	0.00011041243839969984	0.0	0.0034907773014286976	0.001288818584096607	0.002573910169817781	0.003234654912570044	0.0	0.0	0.0	0.0	0.011847874644103461	0.0	0.0	0.0009219715681792173	0.0	0.0	0.0	0.006459140488582028	0.0
PCCA	0.0	0.003683570739160222	0.0	0.001472062072245227	0.002443152758317592	0.009489393265957264	0.0	0.0	0.0	0.013705117075041006	0.00043020309390658204	0.0	0.0	0.0	0.0006201297309382275	0.0023301773052247657	0.0	0.0	0.0	0.0003258216643687958	0.003247690036170938	0.0016574262394250738	0.005060154168829437	0.003141348926088811	0.0010972892987438515	0.0	0.003765412460385304	0.0	0.0	0.003999628195899375	0.0033157741876104433	0.0	0.0023826314622424627	0.0	0.0011796450922331818	0.0	0.0	0.00823814758040986	0.0	0.0	0.0	0.0	0.007910506082299536	0.0	0.0	0.000532781818218258
ATP11A	0.0	0.004568288354508191	0.0004970317089275757	0.0	0.0	0.008513667005349727	0.008480939179600726	0.0	0.007754917931653901	0.006582988266066546	0.0	0.0	0.0021003133066967074	0.0	0.0017973866386528147	0.00031864789962299993	0.0012902302154153922	0.0	0.0	0.0	0.0022915954856383503	0.0	0.0032908465399691866	0.0	0.0	0.0	0.002032039320368575	0.0	0.0	0.0	0.0	0.0007072980786660163	0.011650588436457901	0.0	0.00925012319680838	0.0	0.0	0.005890270228511592	0.000333738226669885	0.0	0.0007762748615947652	0.0	0.0	0.0	0.0015901620217243782	0.0
SALL2	0.007494684193260293	0.001252090125762367	0.0	0.004565669433145957	0.0	0.0	0.0019418941799256048	0.0054619850448323955	0.003890651632491926	0.004278151920364604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020454774340867643	0.001360656366158227	0.014634656044896987	0.0038490543372938562	0.0	0.0018717494278278433	0.0	0.0	0.0025702872008281125	0.0	0.004929100766312993	0.0	0.012751871928536825	0.0002729993214149777	0.0	0.0	0.0	0.0	0.005070014126562368	0.0012148520856398299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL52	0.003279531636066054	0.006264141653310563	0.0	0.0037415298996116507	0.0	0.008198742200778203	0.0036708395854036548	0.0	0.0	0.0009188160023324558	0.0031573322636055143	0.0007167934809187528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009755575466160904	0.0	0.0038634466751100455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000928034932332561	0.007138223185601367	0.0025166770511524652	0.0019830563019658807	0.0	0.0	0.004007380005946416	0.0	0.0021198265019890493	0.0070885897007991324	0.0	0.0	0.0	0.011896165082283158	0.0
REM2	0.002758158301403829	0.0	0.0	0.006432988013895869	0.0	0.006250711842251481	0.0	0.0	0.006127618859234585	0.006334205395345281	0.002670027918655379	0.0011146936781593828	0.0	0.002150925673595554	0.0	0.0016157687977616225	0.0	0.0	0.0	0.0	0.0	0.0	0.003974845984228973	0.002373611154861261	0.0	0.0	0.0	0.0	0.0026562139019623105	0.0	0.013095931835350901	0.0032409221471532174	0.003599384687061907	0.0	0.003005975444754759	0.0	0.002982807506020065	0.00396638316862996	0.0	0.0	0.004858756629935269	0.0006498250106381214	0.0	0.0	0.001034911481221553	0.0
PABPN1	0.0003944491596993889	0.0	0.0	0.0021594618817491673	0.007373426868952688	0.0	0.0011554953220818595	0.0019926724302656443	0.0009868830623859708	0.0013344577103688888	0.0	6.621732201019652e-05	0.0	0.0	0.0	0.0	0.0	0.005972448948513963	0.0018567163527223969	0.0011795795521293373	0.004275566495945613	0.0037865764251953497	0.0	0.011049440529651466	0.0	0.0	0.0	0.0039106353854464855	0.001823676244955487	0.0	0.003475842477582717	0.0	0.00013842744136610566	0.004572578158501035	0.004216983724846539	0.0	0.0	0.0	0.00045260862652191634	0.0	0.0	0.0	0.0035621004906582422	0.0004886065120384342	0.00526824669582244	0.01028172219987871
NGDN	0.004260086991654238	0.0	0.0	0.00500846735382661	0.0008272905676047277	0.01056805246274622	0.0018984450302558283	0.0	0.0	0.0	0.0003810804928223864	0.0	0.0	0.0008436451454528641	0.005704877667605152	0.0	0.0	0.006906367909886958	0.0	0.0	0.0015595353116429694	0.0	0.008526973296843566	0.0	0.00767942045304955	0.005510128132122451	0.0	0.0	0.0	0.00142321963203695	0.0	0.0	0.0002710792232340385	0.0	0.0	0.0	0.003017863322581276	0.004137363268271124	0.0	0.0	0.0	0.0	0.0	0.0029461782550805277	0.00783550209362135	0.0019298630229101074
IRF9	0.0	0.0	0.0	0.0	0.0	0.005714308044304224	0.006152460848829013	0.0	0.0011039177347987766	0.0	0.005057680491311581	0.0	0.0	0.0	0.00012616814649419922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011590448627389384	3.665780561927058e-05	0.0	0.005034652589952648	0.0006859800582068772	0.0	0.0	0.01030601233595988	0.0063302775602370135	0.010013492699377364	0.0	0.0	0.008336805750874266	0.0	0.0	0.005430396891976529	0.0	0.0	0.000304907987716049	0.01772636282315246	0.0	0.0
G2E3	0.0	0.0	0.0	0.0	0.005824825052301551	0.0	0.0	0.003622630006513071	0.003832447444391009	0.0	0.0024774950149245487	0.0	0.0019719346903609397	0.004027706275504063	0.000560085168938689	0.0	0.004053215911397077	0.0	0.0003056965417493897	0.0003433053352658705	0.0	0.005789905115210108	0.0	0.0	0.0022967958202907797	0.0	0.004523641730622079	0.011788136878924936	0.0021542549057304017	0.00018463995371494697	0.0	0.0	0.0	0.0	0.0	0.0022830132199719677	0.0	0.0	0.010361993934795977	0.0	0.0	0.007726976975820413	0.0	0.005884965851789839	0.0	0.0016741749999958455
KLHDC2	0.0	0.0	0.0	0.0	0.006776319677291121	0.0	0.003938184804951787	0.0032743024427027544	0.00392924668568085	0.0	0.0015731457281903279	0.005197941099145157	0.0	0.0	0.006365329945492297	0.003854000269452462	0.002782505157932008	0.0	0.005528954398466765	0.006984326277138986	0.0	0.003687614532852989	0.0	0.0	0.0	0.0	0.00046429750445248653	0.0016593984674244484	0.00020296802080362067	0.0	0.0	0.007282783695591944	0.0013641818103534728	0.0012734215680200141	0.00013124868443781975	0.0	0.0041647354769697555	0.0	0.0015491926086248038	0.0029978158768142094	0.0	0.004607325340972816	0.0	0.0	0.000691856815241271	0.0
L3HYPDH	0.0	0.0	0.0	0.0	0.004892583440879315	0.0	0.004173234860908877	0.0	0.0	0.00027920750546702665	0.0	0.005806891116997131	0.003113074253100477	0.0029910083824480475	0.0	0.000834003698438773	0.0	0.004735566716388985	0.0	0.0005200336374026318	0.0	0.0011817750640995977	0.0008182557512525673	0.006561216102025043	0.0029015187558624794	0.0	0.006807627527438884	0.0	0.004843820564958673	0.0	0.003179142579693215	0.0016561262053173059	0.0	0.0	0.0	0.003718576292797798	0.0	0.002730290335907125	0.008904591076761918	0.0	0.0	0.0	0.010367932412415997	0.0	0.0	0.0006840730845017418
NPC2	0.0	0.0025182012258909863	0.004292359493262032	0.0	0.0	0.0	0.010698823025256097	0.002673390123376561	0.00617048059696382	0.01143066274329106	0.0053340427731659425	0.0	0.0	0.0	0.0	0.001256219480854487	0.0	0.0	0.0	0.0	0.0025820081447061583	0.0	0.0	0.00012853669262152072	0.0	0.0	0.0006957949579200869	0.0	0.0019467360548969565	0.0	0.009312708780593142	0.0010502593791241837	0.006977134735003074	0.0	0.0	0.0	0.0	0.004656433256864063	0.0	0.0029323893689578314	0.0	0.0	0.0	0.0	0.005346533531788131	0.0
RPS6KL1	0.0	0.011207779431844245	0.0	0.0	0.001804946317266258	0.002927665888914845	0.0	0.0	0.002106400178542014	0.003895379772401729	0.0	0.0005407574606564651	0.0008135369642488763	0.0	0.0	0.0016265697379333624	0.0	0.0012206052445467715	0.003576007354472705	0.0006137923902208435	0.002398215469583112	0.015860836417963174	0.007979419323247876	0.0	0.0	0.00012782718048277172	0.005051554696089104	0.00046275895069671093	0.0004892743892404205	0.0	0.0029049663092984655	0.0	0.001008228303805714	0.0	0.0067280166349574805	0.0	0.0	0.00532909993720089	0.0	0.0	0.0	0.0	0.0	0.0008356223954576898	0.0	0.0
PGF	0.0	0.0	0.0	0.011750812140032084	0.004139566138811798	0.0	0.0	0.0	0.0	0.0010322509327769368	0.00587395274492017	0.0	0.0	0.0016517647402305592	0.0010526486418377056	0.0	0.0	0.0	0.0	0.0	0.0014249213562457592	0.0024337920388900853	0.00813402562053336	0.0	0.005244965333482237	0.0	0.0	0.0004687051338439277	0.0007675003599566438	0.0024605161792543013	0.0	0.004706438595936731	0.0	0.0007670447907628236	0.001885733694332027	0.004842203610398983	0.0	0.009094213380179673	0.0	0.00164831084771852	0.0	0.0	0.0046969077854755684	0.0019194633753661498	0.0	0.005084598902721429
BATF	0.0	0.002466413836079792	0.001734725373651366	0.0	0.0028441668090146365	0.0014577772899176805	0.0	0.0	0.0	0.0	0.0	0.009725006056981742	0.0	0.0	0.0	0.005111830714643957	0.0	0.0	0.0	0.00125529245558007	0.0006986681401688731	0.0	0.0	0.0	0.0	0.012664854927152759	0.0	0.0	0.0	0.0075825907548337625	0.0	0.0008065798490040848	0.0	0.008630282730736483	0.0	0.0	0.009606577988870577	0.0	0.0	0.0	0.004707422467984165	0.0025695582872022745	0.0	0.010595991667149517	0.0	0.0
ZC3H14	0.0043661001198620625	0.0	0.0019256575198397868	0.00423949976262182	0.0	0.006101101755515651	0.004453575578987804	0.0	0.00031804264297819417	0.00372350635009157	0.0024460427352377243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003748733448524694	0.0	0.0	0.0	0.0	0.00026645573573254956	0.0	0.0007260313347130037	0.0	0.0	0.0	0.0	0.0	0.003230937501444417	0.014987614459476002	0.004917267996580688	0.012328929655176271	0.0	0.004645848517396064	0.0021755602443510906	0.0027866633915677695	0.0	0.0	0.0	0.0017416611628411054	0.0	0.0023006735466416114	0.0
PPP4R3A	0.0	0.0	0.0010942423466371698	0.004023132436610472	0.0	0.01301473175406652	0.002732275420737459	0.001217367449675406	0.008549417141152118	0.01080410142486181	0.0025958401948890653	0.0	0.0035282740144551537	0.0	0.0	0.001681877744771828	0.0	0.0004392033777339681	0.00011685692338001392	0.0	0.0004765194455522867	0.0	0.0	0.0	0.001307481934052578	0.0	0.000717805562897249	0.0	0.0007984017017645328	0.00022969128416674815	0.0020007890356679926	0.0	0.004461883602311782	0.0004059593739182423	0.011727580528390773	0.0	0.002375681635101707	0.003101191257967375	0.0	0.0	0.0	0.0	0.001249205280168494	0.0	0.0	0.0
FAM181A	0.0020382832823130476	0.0	0.0014237594678598283	0.0	0.007357201994043674	0.0	0.0	0.0	0.0	0.0	0.0	0.0038375775427160657	0.0	0.00016462564888097592	0.001836296186083629	0.0041647397298016165	0.0	0.0011127238921409734	0.0004165890856602551	0.0	0.01272934230829652	0.0004602757039670149	0.0	0.0017117724882832262	0.002264679870402573	0.0	0.004375825732054085	0.00599898565865237	0.0	0.0	0.0	0.01087952189361799	0.005602700369967948	0.0027402940347520874	0.009355573380244488	0.0015273296996907962	0.0009421395429801749	1.2745387764361072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR25	0.0	0.0	0.006548908081059315	0.0	0.0	0.0	0.0	0.005798735627779584	0.005985369532824554	0.0008573617716977266	0.0075946415932371236	0.0	0.006562634811198602	0.0	0.0	0.008975704629088196	0.000237678507262648	0.0	0.0024970556057380766	0.0	0.0	0.0	0.0	0.0	0.0013657689529670712	0.007872445283968105	0.0	0.0	0.0	0.0007443567629883196	0.0	0.0011166686443932685	0.0	0.0024775484817737645	3.315955759733585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0029299259541113593	0.01472551109271403	0.005861462447317321	0.0	0.0
CRIP1	0.002878070291735745	0.005345189140025332	0.0	0.0003869026136122717	0.00223052844298835	0.0007601908956993351	0.0	0.0	0.0	0.0	0.0	0.008647481813452623	0.0	0.0	0.0	0.008769334941171424	0.0	0.0	0.0	0.0041895481102410806	0.012007616072012138	0.0026313364979237554	0.01000522635951788	0.0	0.0010424963943323842	0.0	0.0	0.0005725002029883881	0.0	0.0	0.0	0.00243521017322702	0.0024090958038567823	0.0	0.003494334419849606	0.0010992181789238427	0.002231159492507216	0.007932385089331015	0.0	0.0	0.00020589239748869888	0.0	0.0005534767969358376	0.0	0.0	0.0
