	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
AGTPBP1	0.005281874511733423	0.0002517358011312622	1.1742676070805957e-05	0.0	0.001442667094116079	0.00017049442363874996	8.890299970076144e-06	0.0	0.0	0.002054177507894711	0.0	0.0017517919900518623	0.0	0.005203980563233503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00369069650113997	0.001503124512221948	0.0	0.0	0.0011936823697715109	0.0037447809671830616	0.0003150593454713091	0.0021399352194919554	0.0007026803222600911	0.0008038205888002676	0.0	0.0	0.0	0.0	0.0	0.0	0.002411752530177483	0.0	0.0012481932414840874	0.0018515362790455484	0.0	9.414396210657377e-05	0.0	0.0005307340728862083	0.0005184985969724784
NXNL2	0.002805556069038014	0.0	0.0	0.0	0.0014219997480793322	0.001619338558874483	0.001236126136699879	0.0	0.0017879540372392208	0.0	0.0	0.0	0.0003401777098995314	0.0	0.005292485982651044	0.00022929697202401242	0.0	0.0	0.002391064612004	0.0	0.0	0.0	0.0014641900300294698	0.0	0.0	0.00018531615410244048	0.00033998105238217493	0.0016241992928170772	0.002756681389729844	0.0013360644422543422	0.0	0.0026074323831982537	0.00017675542362178632	0.0	0.0	0.0	0.0007057057074624824	0.0	9.701266251299871e-05	0.0	0.0	0.0005690917913461537	0.0	0.0012182753884030896	0.0024965154799318602	0.0	0.0	0.002507698142542302	0.0030969862302024243
DIRAS2	0.003953233114620101	0.0	0.0020578726210056754	0.0	0.0	0.0	0.0	0.002920380192619304	0.0	0.0	0.0	0.0020826334352199616	0.0	0.0	0.0020784159515511457	0.0	0.003584657808161314	0.0	0.0007003604953090421	0.0007184156657785577	0.0	0.0	0.0	0.0	0.0026802763097836563	0.0005411964908310316	0.0	0.00044733366119244407	0.0	0.0009972169545558694	0.001525115539499234	0.0002904016580766589	0.0013738262893795003	0.0	0.0	0.0	0.0	0.002681390642834797	0.0	0.0	0.0	0.0	0.0007900813111990893	0.0003259627917572168	0.0	0.0027585835047512193	0.0	0.0009999875370416695	0.0045323273509304705
ECM2	0.0	0.004607450486331321	0.0016880026695578732	0.0013561883284742666	0.0	0.0024237501026507396	0.0	0.0	0.0	0.0	0.0	0.0	0.0007958716643526	0.002781389990765557	0.0	0.002518304062268352	0.0	0.0	0.001973349929315646	0.0051967731100554145	0.0	0.001783355004786089	0.0	0.0	0.0	0.0	0.0	0.0	0.0024324478149698563	0.0	0.0	0.0	0.0	0.0005005802732320405	0.0	0.0	0.0	0.0009381234005109067	0.0006650258963372405	0.0007937149544432541	0.0030510618810183736	0.0	0.0	0.0	0.0	0.0010479405150400935	0.002659614532004338	0.0	0.0
NINJ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00180506786386355	0.002685442409161865	0.0004820552981916657	0.0	0.0	0.0016170631218948707	0.0	0.0	0.0	0.0018278884018526813	0.0002535949605204749	0.0	0.0	0.0008180528876876889	0.0	0.001904763655785829	0.0	0.004013398431329291	0.0016813597188635753	0.003511493218382692	0.0	0.0020315349949204652	0.0	0.0	0.0	0.0017200095342255171	0.0	0.0023923446435431166	0.0034733878337026274	0.0	0.0	0.0015721929029991672	0.0010239098801525894	0.0008118446628661191	0.0	0.0	0.0027986947629517586	0.0016770412121331474	0.0	0.0	0.0
PTPDC1	0.0008079247318544478	0.0037988973193677734	0.00171544596027481	0.0	0.0004215420482121452	0.0015706601902847402	0.0	0.00011936662132277218	0.0	0.0	0.0	0.0	0.0007419151743039143	0.0008131388182738722	0.0	0.004944602234300569	2.1302744441924802e-05	0.0	0.000743414236208394	0.003129856989563443	0.0	0.0	0.0	0.0	0.001964084247466093	0.0	0.0	0.0008207453172026668	0.0	0.0	0.0	0.0	0.0	0.005525185489208132	0.0	0.00018831566925704297	0.0	0.0	0.0015201862222181824	0.0	0.000823891023812766	0.002041232610490286	0.0016745979838163195	0.0	0.0	0.0006846947328401164	0.0017999639182784586	0.0013038505227636406	0.0
SLC35D2	0.0	0.0	0.0	0.0012710835995621097	0.0033393808857908533	0.0026775072645702593	0.00017450874193573556	0.0	0.0	0.0	0.0	0.0	0.004109614172891072	0.0	0.004370487978094159	0.0020058367641728786	0.0	0.0007819527023881196	0.00014727987453715002	0.0	0.0	0.0	0.0009705542482921377	0.0005822737081859563	0.0	0.0004848393590793031	0.0	0.00025969607647918563	0.0015908741172243636	0.0	0.0	0.0	0.0003521894534351542	0.0	0.0	0.0	0.0025674752277615037	0.0	0.0	0.003245840402330567	0.0003657704466145339	0.00310508157659961	0.0	0.0	0.0023976229190717153	0.0	0.00014950901544195377	0.0009682632347937576	0.0019136217536183722
COL15A1	0.0	0.0	0.0	0.003182137024078415	0.0005894804235466634	0.0	0.0014622979544929896	0.0012438044639852981	0.0017659277833787356	0.002592139933047123	0.0027373861282046575	0.0	0.0	0.0017954643590620593	0.0009654883480811301	0.0012972962218710151	0.0	0.0023646230690858128	0.0	0.0	0.0	0.0	0.0023053658196906957	0.0	0.0	0.0028731137132690585	0.0	0.0	0.0	0.0005980020774719359	0.0	0.0017847202317317961	0.0	0.0	0.0	0.001019108713394055	0.0	0.0	0.0	0.0014680437241590756	2.4841458485226172e-05	0.0017046388670709216	0.0	0.0	0.0	0.0014485300343798926	0.0004219690787828572	0.0014683641746092845	0.002752523348964577
ZNF189	0.0	0.000883831430599926	0.002874171545726397	0.0	0.002132194058816109	0.0	0.0	0.0012282748064788725	0.002066783538074679	0.0021192029844800866	0.003499875950613701	0.004622073977353113	0.0	0.0	0.0	0.0	0.0	0.0018005947802153552	0.0	0.0	0.0	0.0	0.0012622698141263723	0.0	0.0	4.631934092930625e-05	0.0002560607132690927	0.0008925095619964743	0.0	0.00047541975993211093	0.0011922612247324883	0.0	0.0	0.0005336346249438942	0.0007992999049995312	0.0002919898230966262	0.0	0.0013873463169315693	0.0010628077645193782	0.002614263669215787	0.0013995762945781041	0.0	0.0	0.0	0.0014038984152391306	0.0	0.002627796291231829	0.0	0.0
ZNF462	0.0	0.0	0.0	0.0002666662594910624	0.0012993159549664266	0.0	0.0	0.0	0.0	0.0029585196244812607	0.0	0.0	0.0009236095825904113	0.0032879131649076175	0.0	0.0	0.0	0.0038937745292492603	0.0	0.0	0.0013383348419044984	0.0	0.0018845706083300939	0.0	0.0	0.003891202659137232	0.001919483890726531	0.0	0.0014472236945813964	0.0019492083240130712	0.0	0.0012775728296257494	0.00208242846406824	0.0037263676233434623	0.0	0.0003796962410784876	0.0	0.0	0.0	1.0349995698844576e-05	0.0009711979536867839	0.0	0.0013589276703269474	0.0021161283381697115	0.0	0.0	0.0002341777081104652	0.0005576299241255887	0.0
C9orf152	0.002808861464597457	0.0016621995806798957	0.0016431065242553855	0.0	0.0	0.0017148092855940682	0.0012453766899715368	0.0	0.0023918596236144588	0.0	0.0008160225412841657	0.0	0.0	0.0	0.0007962719508491273	0.0	0.0	0.0	0.00135855410218802	0.003434558462569833	0.0002436261440341784	0.0016368296204352462	0.001400328637345884	0.0	0.0	0.0	0.0	0.005833169669041397	0.0	8.167380156615407e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008682331960906704	0.0006070780913630855	0.0048437487066029785	0.0	0.0	0.0	0.0	0.0	0.0010135096436482422	0.0	0.0	0.002047184417319925	0.0009127337654293386
UGCG	1.8454366469298135e-05	0.0006546027110936959	0.00021080949527137595	0.0009285481564260548	0.0	0.0010839606437900071	0.002581062060986239	0.0	0.0	0.0	0.0	0.0	0.0005194120673835944	0.0	0.0003960843550441287	0.0020006044225028222	0.0010672600973888318	0.0	0.002641704395499722	0.0	0.0	0.0002121024283108912	0.0004915114671642801	0.0030038721104543344	0.0060315588267163	0.002167980160375338	0.0	0.0017197606909320933	0.004376712366332321	0.0	0.0	0.0012614245031330655	0.0	0.0	0.0	0.0	0.0006144682095512495	0.0	0.0	0.0	0.0	0.0	0.0017528693668060035	0.0034390417110525323	0.0	0.0	0.0	0.0	0.0
SUSD1	0.0005239674939708626	0.0008737830059306663	0.0	0.0043386881996185815	0.002265631833618412	0.0006555581650459034	0.0011036669882082892	0.0	0.0	0.0	0.0	0.0	0.00039892099148338236	0.0	0.0	0.0013633161738942448	0.0002338647038292245	0.0	0.0	0.0	0.0	0.00027785644529523183	0.0	0.0008434145802845335	0.005113275283273174	0.003723594507842608	0.0009916926118338865	0.0	0.003327516778729679	0.0	0.0008864532940668387	0.0007896238699862404	0.0	0.00035696735398427925	0.0	0.00043568697515621095	0.0	0.0	0.0	0.0	0.0028003321349007464	0.0011968630608426962	0.0	0.0014662265709791905	0.002224349060779661	4.767015766265585e-05	0.0	0.0008401334068313704	0.0
SLC31A2	0.0	0.0001141746041760302	0.0	0.0	0.0	0.003785448348649787	0.0	0.0	0.0	0.002240421331777197	0.0	0.0	0.0	0.0	0.001291302566016416	0.0	0.002977760275329592	0.0	0.0	0.0	0.0	0.0	0.003598229991315108	0.001521144120394356	0.0	0.004822141702789648	0.002192755904729326	0.0005303222961837359	0.0002371163274175121	0.0	0.0	0.0	0.0014531794619543474	0.0	0.0	0.0005708624692288718	0.0	0.0	0.0	0.0	0.0019239544392512973	0.0	0.0016314778400101965	0.0	0.0009320735524890823	0.0012720992526190427	0.0	0.0021858339390542643	0.005554788593274726
POLE3	0.0	0.0	0.0013241235605130402	0.00023336388789075102	0.0	0.0003069359289551183	3.6878716462547224e-05	0.0020944358594469827	0.002269191694493004	0.0	0.0019008952907352415	0.0	0.003835438120194375	0.0	0.0	0.0019287698748792976	0.0	0.00021610715588029508	0.0002622554130455951	0.0	0.0	0.0022039735319491346	0.0002673600277993816	0.0007602203199438474	0.0	0.002301111923349986	0.0	0.00040391419692894625	0.0006063035789617367	0.0023989966643959007	0.0	0.0014530856316319694	0.0007051463049762702	0.0	0.0	0.003487821448928673	0.0	0.0	0.0	0.0008108442287113157	0.0	0.0	0.0	0.0	0.002574144402262409	0.0006512667629627504	0.004846877726639966	0.0	0.0
TNFSF8	0.0	0.0005398795748980255	0.0004141831122550723	0.0	0.0	0.0	0.0	0.00039019210238355675	0.003100419538373348	0.0	0.0	0.0	0.0	0.0025866715806790127	0.0	0.0	0.0	0.0016096091943304566	0.0	0.0020771818601869134	0.0	0.0	0.0	0.0018077570552287204	0.0014288984801730713	0.0	0.00406482318678421	0.0	0.0	0.001294665396667764	0.005091982932275128	0.002560204434053889	0.0	0.0	0.0004843798536642775	0.004059922197124374	0.0	0.0022529009453849625	0.003169272158485188	0.0006031282135129126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAPPA	0.0	0.0003771162219793307	0.0	0.0007989670339446893	0.0012396033046280367	6.110785411946734e-05	0.002762150177024657	0.0	0.0	0.0	0.0	0.0	0.0041614199890633126	0.0	0.0	0.0029123545305551864	0.0	0.0	0.0014549703092828453	0.00033162365727279253	0.0	0.0	0.0031215027716872614	3.206556329499808e-05	0.0	0.0001963874826463474	0.0	0.0	0.002381794681158512	0.0	0.0	0.0	0.0027488402138419418	0.0025447423199894915	0.0	0.0015494800149000209	0.0	0.0	0.0	0.00025240929993427077	0.00068133050108768	0.0009936887869222083	0.0036908543190034863	0.0006077986624928695	0.0	0.001415188628302243	0.0	0.003202003699162966	0.0005930345810544667
BRINP1	0.004346354324375751	0.0	0.003756174635270104	0.0	0.0022884954705295196	0.0009554071149023192	0.0012067102914803027	0.0022965375972020903	0.0	0.0	0.0	0.0	0.0011280315324211016	0.0	0.00043106786185632414	0.000136670661826016	0.001074648284488923	0.0	7.553071596312291e-05	0.002739730473839031	0.0	0.0004199762901448511	0.0002834434191831067	0.0	0.0	0.0	0.0	0.003148535695055297	0.0	0.0	0.0017378069789283576	0.0	0.0007343475733129743	0.0	0.0	0.0	0.0	0.0038928963973329437	5.9023259989578735e-05	0.0	0.0022739226243829384	0.00022361572789409039	0.0	0.002233011597161848	0.0	0.0	0.0004172292969217071	0.0	0.0009035384983478344
TRAF1	0.0015973377280465448	0.0	2.5240515103361304e-05	0.0009181991875787276	0.0031713249282663944	0.0	0.0	0.0020753153648790266	0.0	0.0048331237826659	0.0	0.00027320480516864745	0.0	0.003064430094449877	0.00020911697559337835	0.0	0.00019771670436985716	0.0014792282646334109	0.0	0.0	0.0033426566628215037	0.0005547446862639157	0.0	0.0003656358487774718	0.00012768570960627898	0.0	0.0001920109730601081	0.0	0.0	0.0	0.004021534792190575	0.0001246122408199521	0.0015207705849038914	0.0	0.003296875046797708	0.0	0.0	0.0	0.0	0.0	0.003372585868880511	0.0	0.0	0.0003893439428212658	9.305020341904518e-05	0.0	0.0010670629690556804	0.0	0.00043760422653294927
TTLL11	0.0002360746113340515	0.004754170234068033	0.0	0.0	0.0	0.0024895998712996057	6.253381055356412e-05	0.0	0.0	0.001113427826913559	0.0030487015604760527	0.0	0.0007876013640452088	0.0	0.002621058919249011	0.0005916387597339826	0.0	0.00016865050077090853	0.0008019655363978976	0.0020623241880949467	0.0	0.0	0.0	0.0	0.0016769171714414064	0.0	0.0	0.0027672301700555767	0.0036930474549404717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7068706631700044e-05	0.0007619492479025754	0.002408670935309346	0.0	0.0007358436907362714	0.0015390963801915861	0.00019078592597631858	0.00262947043443634	0.0009719002073059131	0.0	0.0011577043517946339
RC3H2	0.0012328745655515285	0.005530797600960676	0.0	0.0006215853079007396	0.0	0.0005330722104583839	0.000838849873858485	0.0	0.0004047526864029654	0.0	0.0	0.0	0.0	0.0	0.002047078324921464	0.0	0.0	0.0	0.002370610212555069	0.004616812429574874	0.0	0.0003229600699988012	0.0	0.0	0.0027808683436007895	0.0008423685667529083	0.0	0.0017763638533328837	0.0011453220842448377	0.0	0.0027780807210672363	0.0	0.0005883044619562953	0.0	0.0	0.0	0.0	0.0	0.004916854727648905	0.0	0.0006552176274659411	0.0	0.0	0.0	0.0010515286966831375	0.0006882893773261065	4.569282543039511e-06	0.0	0.0013410626866223062
DENND1A	8.797535430832358e-05	0.001933054883953316	0.0	0.0	0.00028831868788731674	3.400991910465317e-05	6.127324627429319e-06	0.0	0.0013567051695192042	0.0023068238007563106	0.0031765474869561126	0.0	0.0	0.0002502762369856365	0.0	0.0	0.0	0.0	0.001310568141156764	0.0	0.0009573684801004172	0.0	4.5968069673791263e-05	0.0005526997648862726	0.0	0.001765919704899649	0.0	0.005436778092708906	0.0	0.002450485500142018	0.0004222394063420634	0.0	0.0	0.0015507172246286864	0.0	0.0	0.0	0.0	0.0007008776974017293	0.0011714960970244169	0.002142654715721494	0.0025349728742977296	0.0004923997912233048	0.0	0.004329852027604619	0.0	0.0008582539090952848	0.0015736496664166902	0.0
GOLGA1	0.0	0.0	0.0	0.0	0.0	0.0013265667747137334	0.0	0.0	0.0025640542158377817	0.0019204351060049876	0.0015244564665964145	0.0	0.0	0.0007209365665917994	0.00032514815026318925	0.0	0.0	0.0015434898342509332	0.00035142856352597104	0.0	0.0	0.000256689375769502	0.0011406622749905158	0.0	0.0	0.0026647345575257497	0.0016882956499134477	0.001581593532934362	0.0	0.004591264368828837	0.0	0.0	0.0	2.000440470849762e-05	0.0	0.0002433139120278598	0.002433592926491583	0.0	0.0009422865359918637	0.002335695497268053	0.0020476882703960634	0.00020673525223235815	0.0	0.0	0.0040357005862947555	0.0008755434996351553	0.001911287470583301	0.0009300355161746772	0.0
RPL12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008550863301413783	0.0	0.0012184706861021902	0.0	0.0	0.0008530265570471816	0.0006853182018538013	0.0	0.0	0.00048622134694941874	0.005000108170700732	0.0	0.0	0.0015348828898126621	0.0	0.0037055218520830693	0.0	0.0	0.00013459829747237775	0.0007258245937263541	0.00010396634009995245	0.004825071914833148	0.0	0.0035931115562637408	0.0009524315383701687	0.00013172271671101592	0.0	0.0023287997515128393	0.0006386381026872503	0.0	0.0006713480208450593	0.0028934970205427993	0.0	0.0	0.0	0.0	0.0006986896648155728	0.0028890854854155164	0.0017061056074848878	0.0	0.0020421866532890657
ST6GALNAC4	0.0	0.0	0.0	0.002324865623012753	0.0	0.0004887700875244627	0.0	0.001018044262086103	0.0006281204139639533	0.0	0.0	0.0	0.0	0.00017564855019849187	0.0005193636643239837	0.0	0.0	0.0	0.0	0.0	0.0028120244772469275	0.0035930856204556333	0.0010691186356597564	0.0025982287973577017	0.0025214844015856645	0.0	0.0	0.00019125093848091997	0.0	0.00023854108175979042	0.0	0.003927743437562087	0.0	0.0	0.0036490579661850385	0.003464643574057889	0.0013812167388428742	0.0	0.0	0.0017001175741840626	0.0	0.000939909682631391	0.000607562867960906	0.002581419413168262	0.0015752602418338591	0.0	0.0	0.0	0.0
DNM1	0.0	0.0004150010892163343	0.0008440382966669866	0.0	0.0	0.0	0.0	0.002500728012721407	0.0011326105587039002	0.0006315177459737919	0.002735732247560413	0.0038007029168737865	0.0	0.0	0.0	0.0	0.0	0.0031907226664745067	0.0005513665755554731	0.0003963065241630123	0.0021816978076858915	0.0	0.0	0.0	0.0	0.0007944389916233357	0.0019581538214749365	0.0	0.0	0.0028875488565369475	0.0	0.00042097657546735426	0.0003940358034123656	0.004122749775207827	0.0	0.0004699075666457137	0.001192340382754084	0.0017222848305916006	0.0006828053910411414	0.0007110987503635383	0.0	0.0	7.76163779134817e-05	0.0	0.0	0.0	0.002192955091478765	0.0012041694930713237	0.0003511523973890877
MIGA2	0.0	0.0	0.0	0.000989091838686363	0.0007846075721045015	0.0021427217263658032	0.0039059488910751375	0.0	0.0	0.0	0.0	0.0	0.001695591763660396	0.0	0.0	0.0006046586459952036	0.0	0.0	0.004713887257579732	0.0	0.0	0.0	0.001672606591152054	0.0015223889046097182	0.0	0.0013763847373055864	0.0	0.0	0.003466066258955601	0.00010724222662911652	0.0	0.0	0.0010995534260310983	0.0015104162731072181	0.0	0.0017932062861939642	0.000490199964676941	0.0	0.0	0.0	0.0012027369603197083	0.0015017417127822922	0.0013544688209945034	0.0	0.0	0.001148230658548408	0.0022846330279231264	0.0018708306589979627	0.000940228174996888
PTGES	0.0008635191531392398	0.0030152294329021945	0.0	0.0	0.0	0.0012700252591417338	0.0016651808214208346	0.0004544501280337153	0.0	0.0	0.0	0.0	0.00014944298270727296	0.0	0.002453127936378238	0.0006527193629258924	0.0031321916854406126	0.0	0.0016179120708571908	0.0016609293677511707	0.0	0.0	0.0006977833690285932	0.0	0.0017252453720983582	0.0	0.0	0.0021752150695345043	0.0	0.0001346879911979837	0.0	0.0	0.003226265937183413	0.0003844962337014753	0.0	0.007445408193860289	0.0	0.0020630719916732497	0.0	0.0	0.00010301224329903228	0.0	0.0	0.0	0.0	0.00042330578454679175	0.0	0.001865858571032034	0.00028114155658628086
GPR107	0.0011936240271146633	0.0	0.0016704364549039738	0.0	0.0	0.0016488104521064394	0.0023243913003992605	0.006004985268780581	0.0008564093067212655	0.005231350830743528	0.0004385633305621537	0.0	0.0	0.0	0.0	0.0	0.00030913234539424667	0.0	0.0	0.0	0.001244058989871622	0.0	1.31367368616695e-05	0.0	0.00013394001442797074	0.0	0.0007125509438647397	0.0	0.0	0.0013953544067978664	0.0031387088304760556	0.000597323865783609	0.0001837154506148627	0.0	0.0	1.796030031263136e-05	0.0	0.0	0.0	0.0	0.0	0.00601586533737316	0.0004206770309641218	0.001691496712644716	0.0	0.0001802180791172139	0.0012753984863669542	0.0	0.0
NTNG2	0.00029668390696743047	0.0	0.0	0.001106696278146297	0.00010314878531014743	0.0	0.0	0.0	0.0016781915688407645	0.0	0.0	0.0007472657127256185	0.0008635770665593431	0.0012094029569615873	0.00044685095249184933	0.0010281364884574425	0.0005526633569790143	0.0010309361378245375	0.0	0.0	0.003121927134088837	0.002908388688821065	0.0	0.0019728945836192985	0.0012222132237539448	0.0	0.0011525255799979112	0.0	0.0007380267747489718	0.0	0.00277593547079221	0.0	0.0	0.0	0.0057751320882518395	0.0	0.0	0.0003762971552008428	0.0003968018726044485	0.0016635380126627125	0.0	0.0	0.0	0.00038153240634273216	0.0019160332467732736	0.0	0.0	0.0	0.004722551063194969
SETX	0.0	0.0	0.00033369812229834994	0.0014318105154318514	0.002058686622018832	0.0	0.0	0.0021272487220762087	0.0	0.0007191526779082997	0.00017983286205488556	0.0	0.00038786061822722247	0.001584866249959163	0.003550657444018171	0.0	0.0009692352845113423	0.000602312579923374	0.0	0.0	0.0	0.002307817350856746	0.00011388824868625343	0.0005329370815203709	0.0	0.002499010881448653	0.0	0.0	0.0	0.0	0.0	0.0006983718327609903	0.0008816448766702336	0.0	0.004486115372205385	0.007008440928290116	0.004097953627945897	0.0002808035443528756	0.000332441223812087	0.0	0.0	0.0	0.0	0.0	0.00037833639797490304	0.0	0.0	0.0	0.0
TTF1	0.0	0.0005382392266547423	0.0	0.0027621752431588164	0.0	0.0	0.0	0.0016106470606413183	0.0022519848283427055	0.0	0.0012093487754332483	0.0	0.0	0.0026111775799491283	0.0	0.0011809306491449697	0.0	0.0010105954476900202	0.0	0.00042450323179805694	0.0	0.00010646473553519185	0.0023493539090550146	0.0020616963699962502	0.0	0.0	0.004113067778845206	0.0	0.0	0.0002608394330817726	0.0	7.380509845384087e-05	0.00015327703522588395	0.0	0.0	0.00470190983121129	0.00021870387370046663	0.0	0.0001483690923118599	0.002246453515232814	0.0	0.0020267839331936507	0.0	0.0	0.0	0.0014653389393238718	0.00030890578838003546	0.0	0.004146271972031271
TSC1	0.002147865413088053	0.0	0.0026456563302446625	0.001503404796166067	0.001564150869046867	0.0	0.0	0.0030501700663380514	0.0	0.0011220677115810964	0.0	0.005450085480635877	0.0	0.0	0.0	0.0	0.0023559975024408197	0.0	0.0	0.0	0.0	0.0	0.0	0.0009461672969512003	0.0	0.0	0.002966459287754476	0.0	0.0	8.828740411159678e-05	0.0010676213278023115	0.0024886134687273037	0.001860236434273198	0.0	0.0029462131281527033	0.00010303276423569907	0.0	0.0010673528960464898	0.0	0.0	0.0	0.0006931659699168789	4.44963208338954e-06	0.00011431390346013006	0.0	0.0006867132559472864	0.0	0.0	0.002278326272533066
CEL	0.0006550054722756525	0.0	0.0015929154676493343	0.0	0.0006891387878813962	0.005152087948197643	0.0	0.0	0.0	0.0005046476260352319	0.0	0.0	0.004607058763728995	0.0026145372890662155	0.0027606145737969824	0.0	0.0007039426370779506	0.0	0.001737781409181616	0.0005462670622081665	0.0	0.0	0.0	0.00030724993061131235	0.0003165958302299041	0.0016167893900673918	0.00016454992800461033	0.0	0.0016503945939157422	0.001883669322484029	0.0	0.0	7.595359456552168e-05	0.0025200829488073563	0.0	0.0	0.0008516547276002514	0.0	0.0	0.0	0.0	0.0	0.0	0.0003885710068879025	0.00025824968146156323	0.0019351086114222467	0.0	0.0003863523300566653	0.003586069302818278
ABO	0.0	0.00042098308298212117	0.0	0.003981069292919742	0.0038544505111993057	0.0	0.00013167947848159007	0.0	0.002559869648398696	0.0009685654736900122	0.002063070035183726	0.0	0.0006825174482451451	0.000415112201265093	0.0	0.0008077260707494695	0.0003036509603212491	0.00024565430994541486	0.0	0.0	0.0	0.0021059175059987773	0.0	0.00246330436341565	0.0	0.0	0.0	0.0	0.0	0.0	0.0007798717838967668	0.0	0.0006424150203875094	0.0	0.004882905099404243	0.0	0.0	0.0	0.000455882818485109	0.002308967794673529	0.0031088022886243656	0.0	0.0	0.0	0.003171830170028422	0.0	0.0010720502316871245	0.0	0.0
SURF4	0.000816287409619215	0.0018587869067188088	0.0	1.1713540503513667e-05	0.0	0.0013850428350347412	0.0	0.0	0.0	0.0	0.0	0.0	0.001006017517808743	0.0	0.0069362465556699875	0.00207512220503893	0.0	0.0	0.0026462920044699983	0.0	0.0	0.000315175160888707	0.0	0.00015878771343206375	0.004362935404705029	0.0	0.0	0.002134965735092091	0.0009351183984453547	0.0	0.0006763906448600874	0.002849606883262454	0.0	0.0	0.0	0.0007947479018490031	0.0006492946738640357	0.0016790627774577879	0.0004889182804176077	0.001228843831955864	0.0	0.0	0.00018052367958255625	0.0	0.0	0.0005116808477706401	0.0	0.0015653153753017492	0.0025000495517106384
FAM163B	0.00023125999448090915	0.0	0.0014636574005227434	0.0	0.0	0.00020471232669138284	0.0	0.003602297453562345	0.0015118763363677137	0.0	0.0017398964487943883	0.0031001925882942786	0.0	0.000780436559878487	0.0	0.0	0.0	0.0017887053130187615	0.0	0.0	0.003971470491313107	0.0010921654281762208	0.0017182699875931857	0.0	0.0	0.0	0.0012103779577369621	0.0	0.0	0.0007040198371195604	0.002006929472718318	0.0	0.0	0.00382834929496351	0.00030169700090189707	0.0	0.0	0.0	0.0008089423829722846	0.0	0.0	0.00024503981683270674	0.0015461650580091382	0.0	0.0	0.0011254834365993947	0.0016945904378410982	0.0009399942770575961	0.0018087510192142102
SARDH	0.005721924594300075	0.0018250051174627509	0.003165165246139827	0.0	0.0	0.0003989570650075271	0.0	0.0	0.00033575405473711833	0.0009455056249077729	0.0	0.0029693729248110377	0.0	0.000961684050101806	0.0	0.0	0.0	0.0	0.0	0.0050491701463586895	0.0010844795196929956	0.001699170773288586	0.0	0.0	7.810108310855682e-05	0.0	0.0	0.0	0.001984036165655971	0.0008754150720567125	0.002279894894265188	0.0	0.0016629525902808963	0.0013113260554867925	0.001157447140401786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005811727944779572	2.975163040373381e-05	0.0	0.0012804082901335715	0.0	0.0	0.0012845116952526106
OLFM1	0.0	0.0013212949118038757	0.0	0.005488739859033416	0.0016794014666549285	0.0	0.0	0.0	0.0	0.000835737272656126	0.0	0.003731267998077876	0.0004974348051041276	0.0017318440497708617	0.0	0.0	0.0014379582967447783	0.0013102664134814665	0.0	0.0	0.0011133872194638444	0.002425260593293964	0.0	0.0012099571607922712	0.0005294446609144152	0.0	0.0007196124017974611	0.0	0.0	0.0	0.0025964441514917387	0.0005885648867643953	0.0	0.0	0.0047199596403442465	0.00043200569563651894	0.0	0.002123597413573878	0.0017421260653878777	0.0	0.0	0.0	0.0	0.0	0.0	0.00012908210666904839	0.0	0.0	0.0004450871901661347
CARD9	0.0007987645915533768	0.0016574284400777551	0.0	5.473464756567575e-05	0.0	0.003177052536604433	0.0	0.0	0.0	0.0	0.0009604956948498126	0.0	0.0	0.0	0.0014901257435545752	0.0003473553323973483	0.0036509949994853004	0.0	0.0018963654470690655	0.0042179513629556084	0.0	0.0	0.0	0.0	0.001703378234043777	0.0	0.0005381446760720015	0.002825337756173625	0.0018359693365579295	0.0	0.0016027437144557934	0.0	0.0	0.0	0.0004975850583175504	0.0	0.0	0.0019107295317690068	0.0035154816012852794	0.0	0.0	0.0	0.0	0.0	0.00041521368910334437	0.002479017504570968	0.0	0.002153684096897166	0.0
SNAPC4	0.0022716645416447556	0.0	0.002550480312863859	0.003911742528230838	0.00473382594740223	0.0007557843329254467	0.0006246945548693719	3.678682175277511e-05	0.0	0.0	0.0	0.0	0.0015774653258512458	0.0	0.0015555427887880193	0.0004636995841256634	0.0024086983432158723	0.0	0.0	0.0	0.0	0.0	0.0018043034849306275	0.0011498540789329826	0.0	0.0	0.0	0.0	0.00198965024398839	0.0	0.0	0.0	0.0005243941955426004	0.0	0.0003698249849677852	0.00115904744176624	0.0	0.0	0.0	0.0	0.0	0.0	0.0022982154545288184	0.0	0.0	0.0010448474172473857	0.0005136716708779473	0.0013019461068768576	0.004148963412254256
