	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31
11652071	0.0033779501343584027	0.00692023436997033	0.0	0.01877934540998803	0.0	0.02862568198373152	0.0	0.0	0.022463018321164104	0.00033136590796072513	0.026508055523262828	0.0	0.0	0.0	0.010178550307257022	0.002952478243335743	0.0	0.002003502876822369	0.01516046237080747	0.0	0.001445255237676355	0.0	0.0005317020703101947	0.0	0.0	0.0	0.03410990989758126	0.0	0.01726557663118918	0.0	0.0
1243685	0.0	0.0	0.00831904714715499	0.03654006633192476	0.023483009848963232	0.00903675915293104	0.0	0.0	0.0	0.0	0.0031370585021616914	0.0052939494774984965	0.0	0.011462445292042425	0.01680245981708994	0.0	0.03327776274118091	0.0	0.0	0.0	0.0	0.0	0.012839829997551774	0.0	0.0	0.0	0.0	0.021147596709705223	0.0	0.0	0.0
14498577	0.0038550390443912305	0.0036703964618888924	0.012799888826156843	0.009452931180640148	0.006394247023112147	0.011634898338710736	0.009099314267192038	0.0	0.010024967762547335	0.0	0.0	0.007937184109855795	0.009344613376972876	0.0	0.008480291312348604	0.019184420115610338	0.0008948026529626723	0.001925758645842298	0.026132514423072056	0.012932372964999784	0.004023723524881558	0.0	0.015243164476897997	0.00040477738045278857	0.0	0.004132834533728452	0.00511604906044143	0.0	0.014748793485166603	0.0	0.0
14641578	0.001504142065933006	0.0	0.0	0.0	0.028381345492232087	0.0	0.00598383563589083	0.0	0.02174286765649517	0.003849971249536035	0.0	0.027355604574840302	0.0	0.026375676444379683	0.0004060173529741738	0.0	0.002466080634381911	1.4432958207275871e-05	0.0	0.0073109525354101	0.009377757293786221	0.0	0.013188978419703202	0.023997443778701607	0.0	0.0	0.0	0.028870937826643406	0.0	0.0	0.0002758727321405041
15387421	0.0	0.0009922407076189657	0.0	0.0	0.0	0.020125472404816044	0.015418848346139732	0.0	0.0	0.01175350991670722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040038802980893184	0.0	0.0	0.043757945371807175	0.0	0.0	0.0	0.024115500021301865	0.09384784213461254	0.010590524068046767	0.0	0.0	0.0	0.0
18414513	0.01526916608013378	0.0	0.00633617279063016	0.005352289208640476	0.018515976834634826	0.0	0.003723696357425674	0.0	0.00247984477243967	0.0	0.00423750261747301	0.0	0.02082667473939052	0.02598023434257593	0.03529175695960743	0.0	0.0035994865707596507	0.0	0.0	0.010401929890206248	0.002470604083557684	0.0	0.01545289309702255	0.0	0.0	0.0	0.0	0.008175549793210717	0.0	0.0	0.0
20112377	0.02005497906876541	0.0	0.00757447354366582	0.0	0.024588125422585483	0.014634473965997735	0.0	0.0	0.0	0.014117491038652438	0.002348195980060925	0.0	0.008882663965472415	0.03749946166320887	0.0	0.0	0.007460660427466121	0.0	0.005931946315736715	0.0	6.161453780401864e-05	0.0	0.01230529186443666	0.0	0.014629612783065262	0.0019834734291685734	0.0	0.0	0.0	0.0	0.0039083222569620815
20120255	0.0	0.04154306984056963	0.0	0.016229712996896132	0.0	0.02412772321243481	0.0	0.003798224597983641	0.0	0.0327208546855741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022119641372359573	0.0	0.0	0.0204621338093729	0.0	0.0	0.0	0.0	0.0	0.013644626730615787	0.0	0.0	0.0	0.0
20124619	0.0	0.0	0.0	0.0	0.0	0.00878535340512594	0.011307211187746895	0.0	0.0	0.0	0.005518282112649324	0.007527548155257274	0.0	0.0	0.0	0.0	0.0	0.01379797369096528	0.025295964087973837	0.09566487945084336	0.0	0.0	0.0	0.0	0.0	0.0	0.033353813371490015	0.014105236310220417	0.0	0.0	0.0
20139562	0.006067821899676053	0.0001845700492685208	0.0	0.02213873663524753	0.025178918399643133	0.013680707453755327	0.0	0.0	0.0	0.02100503708409569	0.0	0.013430626954983252	0.0	0.0	0.0	0.00794412820810795	0.0	0.009534660582756132	0.0	0.016581056567724847	0.030098831628776083	0.0	0.0	0.0	0.0	0.009695931266795629	0.004724099437914709	0.014607114763732592	0.0	0.0	0.0
20147440	0.021443171014546066	0.0	0.002583816763998306	0.0	0.0	0.0	0.024728982374064023	0.0	0.0	0.0048693284518585775	0.013425440094996095	0.0	0.0	0.0240395859557512	0.02172756030912007	0.0	0.0	0.0	0.0	0.0	0.01635222239045447	0.0018673894356825652	0.008266600190735416	0.0	0.00824272640885654	0.015872879081168145	0.0	0.0	0.019438620308510762	0.0	0.006145109959292114
20152393	0.0	0.0010029034060265354	0.0	0.0	0.03296998453957767	0.04386005594125909	0.0	0.0	0.024687205437471525	0.004906050731795166	0.0	0.0	0.0	0.0	3.025385299047686e-05	0.0	0.0	0.0	0.0	0.007386581841912678	0.007076588599941877	0.01759442225916843	0.0	0.03726580407806344	0.0	0.0	0.0	0.01925250429826587	0.0038842293472680254	0.0	0.0
20156469	0.01607802938540469	0.0	0.006435790424238473	0.012022395041971461	0.0	0.02426448427867514	0.0017098435434794	0.0	0.0	0.0050629060504843474	0.0	0.0	0.013406573401161165	0.0	0.04414215433280606	0.0	0.0	0.0	0.0	0.00527923291292272	0.0	0.010073263337122168	0.029201392124509482	0.0035533449303227567	0.0038114856605914113	0.0	0.0	0.0	0.0	0.007578996891932336	0.0
20173942	0.0014716568591161521	0.0	0.007015547268445035	0.0	0.0	0.008619342661882336	0.0	0.0007974259489263933	0.0	0.03359985019963736	0.0	0.0	0.0012167069970661609	0.0005700888163217828	0.0397160826474336	0.0	0.023633193720995777	0.0	0.001085195146149962	0.01033528768795272	0.0	0.01390230157229418	0.0	0.017948386517587615	0.010489743948586604	0.0	0.0	0.015315883355887405	0.0	0.005947199578647843	0.0
20185860	0.0	0.0	0.0	0.0	0.0029256707443794053	0.0	0.01310288487336373	0.0	0.0	0.0	0.0	0.0004638784053451467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05403331569077926	0.0019658882884277936	0.0	0.0	0.0	0.0	0.0	0.004167974355810437	0.03618423228167172	0.19362335269418698	0.0
20187042	0.03395503086885334	0.0	0.0	0.0	0.012769614977112867	0.0	0.0	0.0	0.0014477887239843323	0.007134389978069023	0.039456073047089084	0.0	0.0	0.033669620059620466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014704632395620984	0.0	0.0	0.00892841591208647	0.0	0.01570736355160738	0.0	0.005391947440210534	0.0	0.018376278727662267
20195344	0.0021093492276106412	0.0	0.03195045354023996	0.0034108781289931434	0.003161210808891254	0.007123884411480692	0.020574932043110627	0.006868295380628464	0.0003266110205078079	0.0	0.0	0.0	0.01515735209922016	0.01200216282787224	0.0	0.0	0.0	0.0014996331460323572	0.005038694436086654	0.015001392332318831	0.01624614252679732	0.0	0.0	0.0	0.0	0.0	0.0	0.014924600475404871	0.03225794749910593	0.009702386177576478	0.0
20197364	0.031044770492976947	0.0	0.0	0.0	0.003493718067394575	0.0	0.0	0.0	0.0024656256379146408	0.00735925009339962	0.0	0.014072443288995531	0.0	0.014501658319437652	0.006959262689109877	0.0	0.015126682060087113	0.0	0.02275054984500701	0.002559439448336149	0.006101151759701859	0.0	0.029442385600215486	0.0	0.006927016227192305	0.0	0.0	0.0170281158504031	0.008025786333726385	0.0006646885848719845	0.0
20204538	0.020834652122050455	0.0	0.0	0.020424084260922643	0.039529349394223944	0.003930661932802842	0.0	0.0	0.0	0.014990608807524113	0.0	0.003665943564467626	0.0024689255682715013	0.0	0.010008828064213373	0.0014008410318424916	0.014232099697962665	0.006071236347398305	0.0	0.0	0.0	0.01877456151161948	0.0	0.0	0.0	0.0	0.0011442778538051834	0.009442926349126751	0.021146180733268922	0.0	0.0
20214850	0.0	0.0	0.0	0.0	0.018802157006368916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012357100138741046	0.07336867847629187	0.04940774369802357	0.0	0.0	0.0	0.0	0.03627511117555381	0.0	0.014312246429867979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20225925	0.0	0.0	0.029890183273180815	0.0	0.020685278762389726	0.0	0.0	0.018513057537453786	0.022087768806346417	0.0	0.0045709850342103425	0.0	0.0015169806260227755	0.014956023201938014	0.0156549351986906	0.0	0.0012196150754436392	0.0	0.0	0.0	0.0	0.01609665329936999	0.0	0.008324433316007344	0.0003696385806858252	0.0	0.0	0.007143170253637058	0.0	0.0	0.05346001973413336
20232474	0.0	0.0	0.0	0.0	0.008666118618225607	0.07782640181356754	0.0	0.005792760470524408	0.018185425089815955	0.0	0.0	0.0	0.0	0.03158899933466436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4916516672310848e-05	0.03961906726130767	0.002289718916199346	0.0	0.0
20242958	0.0	0.041286480307696875	0.0	0.0374048027332891	0.0	0.01426451682330304	0.0	0.017286049102336734	0.019541036306919488	0.009182768980566303	0.0	0.0034274105266201378	0.0	0.0	0.0	0.0	0.0	0.006098358873952781	0.0	0.0	0.0	0.0	0.0	0.019270548756912895	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20251553	0.0	0.0	0.04342682700005733	0.006313909966894034	0.0	0.0	0.04134802295426349	0.01724968669052537	0.008422639668982152	0.0022558247377697715	0.016948330695628868	0.0	0.0	0.0	0.0019980134654583375	0.009890048202369814	0.0	0.002136042662248039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020637587449706125	0.003325369108411968	0.008207364705319594	0.0	0.0
20252720	0.0	0.0	0.025821848001548704	0.0030598625604309954	0.004890438288884531	0.03387748405223847	0.0	0.03996197040604285	0.0169035429646733	0.0	0.0042968777532435935	0.0	0.0	0.016893717868229848	0.0	0.0	0.003407686170960567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018990365299723522	0.004990291104007096	0.0	0.0
20254902	0.0007906001897362121	0.004515399466452597	0.018422403092040487	0.003383451189833371	0.0	0.0	0.006926657994373556	0.0	0.001925647677775821	0.011904430206496648	0.0	0.0022260490729061216	0.019654038979846234	0.043227750888458344	0.0	0.0	0.016582440074014233	0.008179905097716504	0.0	0.012772539189772114	0.0	0.01933910244865771	0.0	0.0	0.0	0.02110648228442826	0.00453769343315326	0.0	0.0	0.0	0.0
20260284	0.0	0.005499500500625308	0.0072245512624580545	0.0	0.0	0.03715286488782726	0.009156660965125756	0.0	0.0	0.0019482173168966276	0.0	0.0	0.007109870265493596	0.04300624832191069	0.0	0.0	0.0	0.0	0.007775946588975098	0.0022178009126087935	0.0	0.02347422889306999	9.238862165297475e-05	0.0	0.0069533961602664075	0.0490502381671758	0.003607418829388592	0.0	0.0	0.0031311053063864053	0.0
20267709	0.00725517128835582	0.0	0.02111638226263836	0.004947043216104461	0.008569869300652268	0.0	0.008044411033303705	0.0	0.007588292624946568	0.003983406032530906	0.009835382266918163	0.0	0.0	0.0	0.0	0.0	0.0	0.018860954784069062	0.0	0.004366485351956734	0.04561407548023619	0.0	0.009991000283270771	0.01109807682946772	0.0	0.0	0.012567358797757536	0.0011029227656282228	0.016032023339445835	0.0	0.019409800398218297
20271359	0.0	0.014177588232152401	0.0037615157023879625	0.023513095069486636	0.007615977731695723	0.0	0.0	0.023091089900974686	0.02765644215299736	0.007889473463572398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007945030886246986	0.0	0.0	0.00998565037088007	0.011975390257024664	0.0	0.012526621548620649	0.0	0.0	0.0	0.0	0.03227226521803584	0.0	0.015344336160807012
20275399	0.0	0.00018850222486060806	0.011955145540998677	0.0204739010117973	0.010670520546131648	0.0	0.009755100202986354	0.0007519901168698478	0.011684045782094457	0.0	0.002015887562618558	0.0	0.007442309197799151	0.0032568565987114418	0.007844427929835751	0.0017193754542935728	0.0	0.010876818112986148	0.0010760197580436703	0.0	0.0	0.021145353020338143	0.00946872037576197	0.0050963796805842355	0.0	0.0	0.0	0.0	0.04719458554784099	0.0	0.030223668298527993
20283691	0.0013617437719800664	0.019912376035260776	0.0	0.0006582780499210018	0.0	0.009935700900835636	0.021155728668899518	0.0	0.0	0.006703688819435662	0.0	0.04289884950552363	0.020163730267119293	0.0	0.0	0.011479768732866557	0.0	0.0	0.0	0.0	0.018601216560326657	0.0	0.0	0.019148783283164078	0.014493653929479633	0.0	0.020829622610767592	0.0	0.0007649258605960264	0.0	0.0
20299973	0.0100986347419459	0.0	0.004470047370591964	0.009016279838014743	0.0	0.018499982177206796	0.0	0.0	0.010921056246900514	0.00947279755550864	0.014541804510763383	0.0	0.0	0.0	0.028098652977973017	0.005317828303066547	0.0016145286520813735	0.01754946250240544	8.776081359175558e-05	0.0	0.0	0.023030891503118885	0.0	0.01657124551545897	0.0	0.0	0.018080994784983095	0.0	0.0	0.0	0.0
20358955	0.0	0.014675254500716406	0.0	0.0480833068106434	0.014006635057651894	0.009691033694501057	0.0	0.0012498026587942747	0.0043714021322537235	0.0	0.0	0.019259680817321115	0.0	0.0	0.0	0.0	0.0	0.02470150102333515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045422493695336116	0.0142135704305593	0.0	0.0
20376029	0.026538580798832336	0.0	0.0013721371165279414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06899037873701395	0.0	0.02092168655466311	0.005540747555255669	0.009391120125102402	0.0	0.010814212400749536	0.0001239052566557232	0.0	0.01392620258403569	0.0	0.0	0.0029924606832541175	0.0	0.006487421100986994	0.006477791603183958	0.02884851569725075	0.0	0.0	0.0	0.0
20380417	0.01997970218115463	0.0	0.0	0.0	0.01603810856142221	0.0	0.017952659038904372	0.0	0.009200269299637609	0.0	0.0033700065281133617	0.0010183727886989148	0.0035875698933259693	0.0	0.0	0.0	0.0	0.0	0.02554215904509804	0.008759027311226613	0.031527983190796555	0.0	0.0	0.010084340309507212	0.031661264054087195	0.0	0.006286762279095911	0.0	0.0	0.0	0.0
20390027	0.020861222816316877	0.0	0.0	0.007937832483081012	0.0	0.0004817772095486568	0.0	0.0	0.0	0.0	0.021616979257931063	0.0	0.0	0.0	0.062010143971671323	0.0	0.009756579438373837	0.0	0.0	0.0	0.0	0.0074659370454177075	0.0	0.0	0.0	0.0	0.0	0.07496174880842611	0.0	0.0	0.0
20447343	0.0	0.004713641378198834	0.003198955526764325	0.0	0.0	0.002409372158305081	0.02446345343728408	0.0	0.008479444341618977	0.00029935885020902824	0.004654486844403278	0.0	0.0010085608626502222	0.0	0.04355148790013322	0.0	0.0	0.0	0.04679680492789253	0.0	0.0	0.0004370822138373979	0.0	0.04694849429985779	0.018341409478629323	0.0	0.0	0.0	0.0	0.0	0.0
20453625	0.008658831308910653	0.007964329523462354	0.012358055652281309	0.017067329264734237	0.01241384014987315	0.0014890663634275572	0.0049842160477699855	0.005401599981936967	0.0026266267025444206	0.0	0.0	0.00366326612448035	0.022926594478429065	0.0	0.006140055903744446	0.0	0.0	0.0	0.0035476623414319795	0.0	0.0	0.014070296520033524	0.022281980026990625	0.0034488322664227556	0.012360498800935352	0.0	0.0	0.0	0.007936418618336124	0.0	0.014481091831438735
20500815	0.011358492352438354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07050868151698989	0.0	6.33500281575689e-05	0.0	0.0	0.0	0.06039559747749228	0.0	0.0	0.02578016215166485	0.0	0.0	0.0	0.0004632649577343134	0.0	0.0	0.0	0.01595939185442417	0.0	0.0	0.0
20501668	0.0038472154652031514	0.0	0.010157747808726454	0.006940799701307714	0.02017964158202263	0.0029082298056636886	0.0	0.0025644034983640994	0.011937220021184095	0.01840574147489523	0.00100963283036652	0.0	0.007518572107512369	0.00356032949196249	0.0018129890896165478	6.930391650634559e-05	0.01628067244345097	0.01887111306427783	0.0	0.0023856388723587194	0.004930391883811912	0.021347701930540402	0.0026429218339455375	0.005293728763515115	0.005691729553511199	0.01073640650527326	0.0	0.008364792198188371	0.008786652130829893	0.0	0.0
20532115	0.0	0.0	0.0	0.0	0.0	0.011336073716046188	0.0	0.0	0.00558660251266472	0.0	0.008855649272509408	0.0	0.026681691700224847	0.0	0.0030721810934844617	0.08309699820538889	0.0	0.02788503947556716	0.021593688762820896	0.0	0.0	0.015376786671392313	0.0	0.009334299300321454	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20559562	0.0	0.008179592184073088	0.0	0.002035340775484625	0.0	0.0	0.0	0.027364387902091093	0.008445897867212015	0.0011378373998085513	0.0	0.013622291095127267	0.01232881738181155	0.0	0.014290394079312008	0.09064910946093441	0.0	0.0	0.0	0.0	0.0	0.003976802062966682	0.0	0.012722424878488525	0.0	0.0	0.0015981171457477316	0.0	0.0003457715218634083	0.0	0.028537622486021805
20561642	0.02750998889455233	0.0	0.0	0.029792740474714214	0.00857729180566298	0.0	0.011035731842001795	0.0	0.0	0.0	0.0	0.0	0.030977487012826238	0.0	0.017208712419707606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03334175519162079	0.0	0.005423075933981134	0.0	0.0	0.0	0.0017644282444871078	0.0	0.0
20594407	0.0006602388534464017	0.008647217362837904	0.011071796646149731	0.01809992457748829	0.0034649328283813405	0.028468499753237887	0.0	0.004428731665141007	0.040772656816756	0.0	0.0	0.0	0.0029259772132393088	0.0	0.0	0.008387604849781504	0.0	0.0	0.006715107731452251	0.007235065054956423	0.0010082788884084896	0.010046547995594828	0.0	0.0	0.0	0.008551135971057914	0.0	0.0	0.0	0.025959243689053987	0.0
20630946	0.0	0.042402616145310254	0.0008563898597564689	0.01887928093157215	0.0	0.0	0.0013952034378351573	0.0	0.0	0.0	0.0	0.0050372490578584235	0.009876144871687033	0.0	0.0	0.0	0.0	0.024929000269052797	0.017624554464158195	0.0	0.0	0.019119078330715883	0.031095053829493614	0.017577137285939442	0.0	0.0	0.0	0.0	0.0	0.004528898714370134	0.0
20674902	0.005591277227987099	0.012315630458394483	0.009589763911440459	0.010011193858166845	0.0	0.0	0.004182745779480525	0.0035521820828674756	0.0	0.026613150672838603	0.0022923458741835327	0.0	0.025163826438692048	0.0	0.014879765607042005	0.007133506630609504	0.0	0.021208343519066978	0.0	0.0	0.0	0.011169928803130577	0.004652650581208074	0.008964353651322182	0.004406620003467398	0.0	0.026007761131686756	0.0	0.0	0.0	0.0
20706215	0.0	0.0	0.030866738509281313	0.0	0.0	0.0	0.013484127617865747	0.0	0.0	0.0	0.009780709493658323	0.0	0.002135084018512329	0.0	0.0613312835208935	0.0	0.0	0.00962371252923126	0.0009876217749270528	0.029444457230378304	0.0	0.0	0.0	0.05621071852225645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20819999	0.016048079635823272	0.0	0.0	0.0	0.0	0.0004714871621113165	0.024321154714105807	0.0	0.0	0.0	0.0	0.0	0.012249395281043064	0.0	0.0140818177740127	0.0	0.0	0.0	0.03648558828213029	0.025331151773561	0.0	0.009997593293321977	0.02269749434835512	0.027676111626767308	0.004936554491162169	0.0	0.0	0.0	0.014958061033451833	0.0	0.0
20865035	0.0	0.028278446460319795	0.0	0.0	0.0	0.0	0.0	0.007840706342238534	0.0	0.008196251826955842	0.0	0.03834666687421393	0.0	0.0	0.0	0.0	0.0	0.058437684429461595	0.0	0.0	0.0	0.020053755063927575	0.0037420922261005205	0.030504746856899887	0.016446303952020836	0.0	0.0014591273453515266	0.0	0.0	0.0	0.0
20892128	0.002456826105160542	0.0	0.011632123569746695	0.0	0.0	0.0	0.0	0.0	0.0	0.008456427520603148	0.002204602890071126	0.018660246211170503	0.0	0.0	0.0	0.0	0.08110657794228969	0.0	0.0	0.0	0.0	0.031017684561737553	0.008297659839395108	0.03798688919556539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
