	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
20501668	0.0	0.003850170534756813	0.0014775438101553703	0.0	0.0166105345038444	0.0	0.016436963502084574	0.003844799026167063	0.00804103618987289	0.005948344892832004	0.01243395503496624	0.0032141426045205947	0.001375248355355069	0.009857685012181814	0.0102221438587178	0.01663129075381615	0.011099325811241121	0.0	0.0
20532115	0.0011391311579568	0.001771589428183661	0.0	0.0	0.01152070652359029	0.006697816480771379	0.0	0.0019785333928573714	0.008290264364244555	0.0	0.006347562802089681	0.0	0.01663849318455996	0.04733295044599064	0.0027186730997876348	0.006584205617573729	0.010142456326884325	0.030740085075184654	0.0
20559562	0.0	0.0	0.004848965134587321	0.0031598268439359126	0.006608475602914238	0.0	0.005406250424745233	0.011711856464455803	0.001689566748966235	0.0025671142976024515	0.006545851215678133	0.0005046604445614638	0.014622296767172527	0.055194060863049406	0.0030935771638015584	0.0012977727249215505	0.010779609716204902	0.01983551078094784	0.0
20561642	0.021387600995401896	0.0	0.0	0.007593893744006492	0.011872460202672717	0.0	0.01143844638099827	0.009074693741252495	0.01676083941625853	0.00029606009118700544	0.0019520929424091365	0.024815942524111113	0.00030131175132817943	0.014042983585721504	0.0	0.0	0.006157710942483302	0.0	0.0
20594407	0.0	0.0	0.007936356563070757	0.011151119252381547	0.012819919759904996	0.0	0.0006206107961931616	0.009301967365987642	0.0007504666574110922	0.017802224118561225	0.014409443305677606	0.0	0.0	0.0	0.00215335078009676	0.0	0.010144878694953952	0.03013640248051676	0.011917953455470053
20630946	0.012541409744579912	0.006528545002683781	0.02272147085296228	0.003720320466738206	0.0033325309447625605	0.013176859848223739	0.009375029618141234	0.010436064360643826	0.0	0.0	0.002376368480459247	0.0011901452114005601	0.005812972709894903	0.00034829045331638347	0.007957535552203559	0.0	0.005817978605647213	0.0039626821764751075	0.0005287198668742277
20674902	0.01313439057860806	0.0	0.008459941334272856	0.008738794584721623	0.010475778825964696	0.0013511943139738218	0.0	0.0	0.0040826858896492605	0.0	0.008583972520657887	0.014251097521146934	0.014541812526644193	0.0033602924289171062	0.006564767333903378	0.012822164939061232	0.00654536813578425	0.00251453008429055	0.00408498466883404
20706215	0.015857767971741675	0.021390319274392115	0.0	0.004684415532134768	0.006698573277827199	0.00717738752327587	0.0	0.005238229316167578	0.0	0.014693243085804277	0.011355004496204746	0.0	0.004938461962482452	0.015355432143822805	0.00652015649099981	0.0	0.01158566147550402	0.0	0.015715108185740567
20819999	0.016655898142511606	0.015390649518476613	4.330933455428042e-05	0.00758280931556624	0.005538169797485964	0.022071587104073465	0.0	0.016819403035807822	0.0005708385147262116	0.002362140144449544	0.0	0.015747222020458432	0.0	0.0	0.007139488543114962	0.0	0.016786820422722736	0.0030718828018391257	0.0
20865035	0.0018263815021590298	0.0	0.027516895481210262	0.0	0.0	0.023794510090835306	0.009159604897917843	0.00391715699946748	0.0	0.0	0.005318686414712933	0.0	0.00795655596716194	0.0	0.01243329565135253	0.0030011740185352303	0.005546829056976621	0.0	0.0
20892128	0.005162444210507007	0.022190824557369898	0.016688058684099668	0.0	0.0	0.006163857716017342	0.00961080705090348	0.0024462628899002492	0.0	0.0	0.03172743116401758	0.003201108020428341	0.0	0.005057951268446819	0.01026655223336744	0.0	0.002431664800659061	0.001655057069510482	0.002459671457006551
20898476	0.013699048350037463	0.001157637908662109	0.0014169151448736612	0.01374137097878567	0.0014382083555636964	0.0032259449423281236	0.004292976517784395	0.010218793871812862	0.004595728480312233	0.000413379515818902	0.014558843663319634	0.014366837124698774	0.0016401900822255661	0.00010192419977142277	0.006124740581467538	0.021265187924574578	0.0075465170561096265	0.005188305504290053	0.0
20906079	0.0	0.0033752140250813546	0.0010342788626478835	0.0	0.017490165643808987	0.006199397665243192	0.0	0.0	0.0	0.027820541577953835	0.0	0.0041233275285986045	0.016804726327629173	0.0035212355267581173	0.013727727030313852	0.007564376349308959	0.009939502567547972	0.0	0.011441410602003207
20914669	0.0009120540976573488	1.3961282774654104e-05	0.022409127009695405	0.009687529524323798	0.01278219405671615	0.00949071200494032	0.0	0.025234941616877504	0.0	0.0	0.0	0.0	0.009715138768631825	0.0	0.006414734610106635	0.0037607542243071404	0.003180772694413854	0.0	0.010458474367757509
20920239	5.036913175528584e-05	0.00952353941542467	0.011119818833808472	0.0	0.0005157528294902186	0.013646368966063268	0.011782001939168124	0.011141835709005397	0.0	0.0	0.013586951162915181	0.010072258687536086	0.0	0.006622701579910443	0.0	0.004303901690198323	0.0059620669414633945	0.012916640033700015	0.0067990172719948165
20922259	0.00524436650460755	0.0	0.004272765133874234	0.008764088817464852	0.012776880997331218	0.006776473373591524	0.003493163946916226	0.012907429025531724	0.006602634284473966	0.0	0.0	0.020238369783909454	0.0046367824886237065	0.003855079138810304	0.0	0.0009018795191939701	0.016665158133031082	0.012222989176920223	0.005015719934391619
20925996	0.017643624480661844	0.008236660794024147	0.0	0.006019696273719136	0.004427980203893409	0.0	0.004232366606236697	0.00663825477158118	0.0104251358109092	0.0	0.010739637397434464	0.008423870017550501	0.007439590298805348	0.004346598270315795	0.016454583886613906	0.014667419548387522	0.0	0.004562038902371077	0.0
20933324	0.01318547056879169	0.0	0.0014505003693502773	0.0131039966343211	0.00693040067998464	0.006637518431240237	0.017466386734871584	0.009102635498661313	0.006680021326421391	0.0104576666397684	0.0	0.009545537451454908	0.0020902493764861575	0.0062598564181465775	0.007664816090175354	0.004056387647405537	0.0007756730353131108	0.0	0.0050866887728897485
20946545	0.003965591451811241	0.0	0.0	0.0	0.0	0.0007774921279764291	0.004128586481208994	0.008500743937120189	0.0	0.011446679655256047	0.0025170449143477364	0.0	0.007068316907087244	0.0	0.0	0.0	0.0	0.0	0.13733813479614282
20964295	0.0	0.0004269506717875802	0.020137625622479654	0.0019401880012683555	0.00859428421880739	0.009660667755793535	0.021390911626815265	0.002324393056683746	0.0098606241231295	0.005678312930726699	0.0	0.0011372832285094282	0.0	0.005163831361152231	0.009420818099281043	0.0	0.004395856562235092	0.003989613174810217	0.006256710898476454
20989910	0.006926660759519911	0.0005971901439999463	0.009160121954973902	0.010323031808129646	0.0	0.0027502093067779823	0.007242514023343022	0.014630311776105331	0.010251040095868533	0.01961171012894897	0.004897460387807155	0.0	0.0041704818793232325	0.0	0.0007829160188638609	0.004680928431978872	0.0	0.02449531304678038	0.0
21000180	0.000244488850351178	0.0	0.006291573001279813	0.0038140681688759452	0.0021693491907781356	0.007040462660405807	0.012879791806375574	0.0	0.009605912014815827	0.00991908695482354	0.0	0.0018326606847300078	0.02621130140901044	0.0	0.0037581514041752904	0.014648982598816862	0.016369457066077703	0.0007142855025293362	0.005240009656913716
21000630	0.0	0.0	0.000380773555200097	0.0	0.01968761682855942	0.0033228469363624823	0.0014827181323233097	0.0	0.03298823126244969	0.0	0.01019003364150343	0.0006869821282176229	0.0	0.02264142986193114	0.03827957599070509	0.0	0.0	0.0	0.0015613922104884752
21002524	0.011395030280271622	0.0	0.018471732227777937	0.010138595078964748	0.000237735201829562	0.007576764641038689	0.004535325930718183	0.011337230056464323	0.0060780833854101315	0.004373975758433317	0.012403261320977115	0.0	0.0	0.0	0.0	0.0015326534473298974	0.0	0.022405620564497686	0.005714624946987169
21125782	0.02069559713913825	0.01980135822073554	0.005774637885237489	0.015731677409355337	0.0	0.013473073352243747	0.0	0.010556897024346692	0.0003466171553043052	0.0	0.004738832438173145	0.012773143885146958	0.003647989719931658	0.001489755003582168	0.006710962337219436	0.0	0.009850995781118222	0.0	0.0
21176459	0.0	0.006435338657088283	0.0	0.007128955380188294	0.008811437592088217	0.0	0.02314951919532317	0.006574322479824968	0.003853030158720647	0.04411748817875727	0.0	0.0	0.0025257947990526843	0.0	0.004653970423284101	0.014117561666076755	0.0	0.0	0.0005980849056690329
21183160	0.0011537408083687516	0.0	0.0022435707715044656	0.00170319649547742	0.002656069934155587	0.01830687290488129	0.011248012059216859	0.003002745866527971	0.0	0.0	0.0064203969942346955	0.0	0.021298531744239735	0.0004116894973129456	0.014634167490175196	0.00514929503743941	0.03441450847540772	0.0	0.011248621529525974
21189544	0.002780210852059845	0.006419177426944538	0.0	0.0	0.0	0.0	0.032706555983174734	0.0	0.005111997943657213	0.023092504638522863	0.02574811986638549	0.0038068467822642512	0.0	0.0	0.0030945499191614998	0.017168724245765526	0.0	0.0	0.00336921228799943
21274280	0.0	0.004434095326105607	0.0	0.0	0.0	0.0	0.011714912109610039	0.0	0.01014831540627171	0.0	0.0	0.0	0.0	0.0	0.0	0.028908678617098296	0.0	0.0017161257648759024	0.10468231959509065
21293107	0.0021267379390996484	0.0	0.012994445065119015	0.00369770626007234	0.003842404239951688	0.015913905735148205	0.012646287066046768	0.0	0.0	0.0	0.0	0.0	0.018751819859838762	0.012251969022330412	0.008577294144351913	0.012662546293895804	0.010509445859345093	0.005430364771597118	0.0
21362537	0.0	0.0	0.019019024023539697	0.0	0.00038108640310120003	0.0	0.025778406913334266	0.008559719344519804	0.010818767229311809	0.012679397480713573	0.006843220832657394	0.005570118434989546	0.0013891485505226268	0.0	0.0025224759703220694	0.012784648323472616	0.0	0.0	0.0
21402304	0.013993067904775322	0.007388812678548604	0.0030969997618736146	0.015533880697069149	0.009838972191721791	0.004121561966516633	0.005496146277552352	0.004720569746626089	0.005537252615271184	0.0	0.010967061632625485	0.008391223139027938	0.009102458927017717	0.0	0.014546624672062936	0.009576782366429592	0.0	0.0	0.003964304728141585
21413181	0.0	0.0	0.039465058536287026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0481614385708421	0.0	0.0	0.0	0.018446994194501975	0.0	0.0
22789958	0.012496165230049025	0.019662535421570076	0.0	0.023730346497065884	0.0	0.016083123051642743	0.0	0.01177770146518123	0.0	0.003607516359669191	0.0	0.01351891191877892	0.0	0.00015281961125562522	0.0	0.0012387494604060134	0.025875312449255537	0.014024355476406593	0.0
26631069	0.010172619648409632	0.014171126062636158	0.004417859533517989	0.009367861333457657	0.00360805430325804	0.014269846058903435	0.004210283616665157	0.007732854576795285	0.002361132926697989	0.007142400030874429	0.0008046057094422427	0.016202777174365576	0.0033711020196087317	0.00443756686147345	0.015077285256713325	0.0	0.00464735886848459	0.0016422547959010327	0.0032026653855475548
