	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27
20187042	0.03380663486883693	0.0	0.005819705801877249	0.0	0.0	0.0043069805296774314	0.040844317476647685	0.0	0.0	0.02127267547130692	0.0	0.0	0.0	0.0	0.005882724912608701	0.0	0.0	0.0	0.0	0.008592103675668903	0.0	0.0	0.0	0.004253317063691642	0.004780991547231538	0.0	0.014098077194204485
20195344	0.0015056002615375	0.007951065730558272	0.014410778942728327	0.0	0.0	0.0021966222696873966	0.0	0.03283645083975414	0.018622000656825993	0.011789148776322865	0.00933149919910282	0.0	0.0	0.0	0.0	0.016253700392075666	0.0	0.0013551668294994382	0.0	0.003542306599406309	0.001538552963242936	0.0	0.0	0.03492946381787219	0.0	0.017479992938226514	0.0
20197364	0.03195159779681528	0.0	0.008736698261305296	0.0	0.0	0.006635658022863243	0.0	0.0	0.0	0.010675396865335382	0.01543528424076181	0.007768192348776587	0.010179509275427587	0.018381793166768252	0.0007918538601558363	0.0	0.0	0.0	0.0	0.009900081276326236	0.0	0.017331670224733982	0.0017241071816259373	0.0020471681869822095	0.00775269427480658	0.0055752545957627785	0.0
20204538	0.024018767463684827	0.0	0.024416763730364985	0.0	0.028582272915184417	0.009392352075760679	0.0	0.0	0.00588076548578626	0.0	0.0	0.0017504658821343292	0.0	0.0	0.004230218330535556	0.0	0.012022069393256457	0.0	0.0019911623376230024	0.0	0.010040716045880978	0.014589952805307399	0.0	0.009494457757473504	0.00785363808157087	0.0	0.0
20214850	0.01931075683880269	0.0	0.022261249309749622	0.0	0.0	0.0	0.0	0.0	0.0	0.01724680040272328	0.0	0.011199309569076363	0.020065444293552254	0.0	0.009937607297009324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07842621827939823	0.0	0.0	0.0	0.0
20225925	0.0	0.005658984744507582	0.015445780705456784	0.0	0.007742028445485044	0.0	0.0	0.015989240357327912	0.0020229009518358677	0.03031135145327025	0.0	0.005951760170159525	0.0	0.0	0.03334191917926688	0.0	0.01608792009332936	0.0	0.0	0.0	0.0	0.004230048101525833	0.0	0.0	0.0	0.0	0.056763286682569906
20232474	0.0	0.008288485882198087	0.018100476828902787	0.0	0.0	0.0	0.0	0.0	0.0	0.03349463521179815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10864902979455285	0.0	0.0	0.0	0.0	0.0	0.0
20242958	0.0	0.04804678578922694	0.0	0.02581339441318648	0.012721486856909095	0.0099551597289133	0.0	0.0	0.0058621557690677496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005047397089002846	0.0	0.021019293877305185	0.0	0.017167921395953356	0.0	0.0	0.0	0.0036746057078390825	0.0	0.0
20251553	0.0	0.017314661341640735	0.0	0.0	0.004199907783557149	0.0	0.017505303111032253	0.051216567084420815	0.0	0.0	0.0	0.0	0.0	0.0	0.015519183527051023	0.028748465134331134	0.0	0.002129844958087491	0.0	0.0	0.0	0.0	0.01097298031271687	0.019359982444934597	0.0	0.0	0.0
20252720	0.0	0.036951436062260326	0.004503148913397733	0.0	0.0	0.0	0.004972515835571232	0.007647210142327749	0.0	0.03546942939305978	0.0	0.0	0.0	0.0	0.008495157320867735	0.0	0.0	0.0	0.0	0.0	0.04933118444087623	0.005173716715014116	0.0	0.0	0.0	0.0	0.0
20254902	0.0	0.0006029511437614061	0.0	0.0	0.0	0.010865545523179082	0.0	0.016408092336250582	0.017055433007187797	0.037584416137754546	0.0028124506861763026	0.0	0.0	0.0	0.0	0.010731002628099463	0.016390899249685335	0.0035980586839823537	0.014391971511850243	0.018402073384869055	0.0	0.02371550228690907	0.0	0.0036905639407671517	0.0021619636851070326	0.0	0.0
20260284	0.0	0.0	0.0	0.01569802910434996	0.0	0.008518508178296209	0.0	0.009643659247989057	0.007122635495224551	0.036366513405174904	0.011902431611653025	0.0	0.0	0.0	0.0	0.015307076961883744	0.01582812125450623	0.0	0.0	0.023342283210388923	0.033792301652316684	0.0	0.0	0.0	0.0031855210130045434	0.0	0.0
20267709	0.008231337842325359	0.0	0.021205147793300592	0.0	0.0	0.0	0.009179711009547679	0.02151060111048339	0.0006665517264037554	0.0	0.0	0.0	0.011515054301699672	0.0	0.005080821774801728	0.0	0.0	0.0376501854609037	0.013951313831439004	0.004581084527933976	0.0	0.0	0.0	0.018017906010755768	0.00998534924008153	0.0	0.021891687583644764
20271359	0.0	0.03481928526098024	0.0020586650941918374	0.0	0.01584954351024678	0.004658239217486163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213243655166054	0.0	0.013027649217735974	0.021233490069893352	0.008816353180674497	0.0	0.0	0.003705549066040809	0.0	0.0297490565475056	0.0	0.0	0.018689816696008076
20275399	0.0009978761164477225	0.0065462640857689375	0.003135022850998203	0.0	0.020761322296710096	0.0	0.0005350227560011881	0.008136439720806792	0.00766313702422284	0.007118984976138852	0.0	0.0	0.0123440219720688	0.0	0.019980314749660017	0.0	0.016813777064010313	0.0	0.012139114652374527	0.0	0.0	0.0	0.0	0.04117546299411382	0.0	0.0	0.020086113281775682
20283691	0.0	0.0	0.0	0.024384963801195817	0.006978979414973537	0.007840195922727245	0.0	0.0	0.019851109598884465	0.0	0.0024297888733113633	0.0	0.0	0.036515058424875575	0.0	0.026425677074331674	0.0	0.013250511078837124	0.0006441559827150491	0.0	0.0	0.0	0.014514901127488518	0.003269522334442677	0.04376875723542366	0.0	0.0
