	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42
11652071	0.006208483096409345	0.020877996707204607	0.006883165029911511	0.0024652559085022578	0.003629808750542075	0.004928788900509674	0.006464218125663847	0.01661017288836431	0.0048809220422368575	0.0	0.0015080185006866177	0.0003171997121615668	0.021017668152288303	0.009462645700407092	0.006358869249561036	0.004917389546589921	0.0027036171089972615	0.009299386369965754	0.005264668354885583	0.013688928938532558	0.009044879208105504	0.0	0.00900955915909289	0.0003843269354268648	0.008518962600072582	0.009275936226540962	0.0015451966159631026	0.0012424850296561397	0.011214194687597453	0.004171630589092671	0.00757627546512698	0.01489008579130246	0.0049710994673758885	0.0	0.00040658594851401863	0.0028098614380828494	0.01654977331196652	0.01006008304008677	0.0	0.0020198095764541193	0.01757449728680237	0.008205115263342756
1243685	0.007305891789418871	0.0	0.007865475131207314	0.018124042085380525	0.0010937165463334934	0.0	0.008624814961824401	0.0034825306579044533	0.014670695404782863	0.004314730339189641	0.011311965381046228	0.006488328714720287	0.012724284225959483	0.014222855958689091	0.0034358150258570297	0.002832874328994209	0.0	0.01575568427792931	0.011006310897390629	0.010998146273076364	0.008478601848292666	0.00642394810579086	0.00960034948004273	0.015891860335468987	0.0005465725336363018	0.006362168266071182	0.011090941773647642	0.011406836734041368	0.01003090468088864	0.000978908981008593	0.005656342191345438	0.0	0.014724018131665195	0.005474820957735054	0.001058996105148185	0.013446757382415221	0.0007998602097561939	0.0	0.008132820816063794	0.0	0.018978834128423227	0.004795714373784307
14498577	0.007614361515882145	0.003070179416259342	0.0073466728139894855	0.009652985193715232	0.004897403328332747	0.0	0.0051223302981814175	0.007753053249334751	0.014435470744366869	0.008469124689047392	0.017347690008160666	0.006777873446833085	0.0073239331585986675	0.0014722478787983523	0.007105838836355276	0.006820519776068917	0.008955423243416735	0.004579587674398828	0.003352355309696242	0.0034949084137455904	0.0013336160435518433	0.005074898384043659	0.006395310164161754	0.007186034009495836	0.008441374173006196	0.010666313143765404	0.005671829682569475	0.00011007746309693084	0.01163410438776725	0.008849170493975005	0.014298020735902119	0.006780463149980271	0.006835174177893915	0.009591067112710506	0.010170098938387023	0.008850730566989698	0.01104074241873676	0.00364845341163123	0.008076764925877899	0.008547169649266493	0.006617790071121814	0.011892981928192124
14641578	7.623863171373622e-05	0.005732011670075127	0.00508007083234317	0.007661884819465501	0.0043272540981672625	0.004288362596347581	0.006867859320785717	0.0	0.008526886970930085	0.008762196898169145	0.0	0.012152913975723705	0.011968424422578143	0.0031319958369317702	0.007930980387259461	0.00838702295385615	0.009016090751815751	0.0004503721106137194	0.013233771487250787	0.009736982852094721	0.002690098731979333	0.009885922437712753	0.010368993600054452	0.010612417369452773	0.003815140530205301	0.00427563047594192	0.01157922076618265	0.009760609289806248	0.0007635681796522791	0.01438077531577534	0.007597921932007952	0.006726134747553095	0.0074801891570414345	0.009152603122818076	0.007142778394444577	0.004718925158896295	0.007805845408850911	0.0	0.007573145469671456	0.008148644697961586	0.0013643454831026322	0.0048213482541668165
15387421	0.0	0.0	0.0020385351925948543	0.0	2.759023591891045e-05	0.0214598811127669	0.0005643436847074856	0.005537649145810184	0.0	0.009512587559329305	0.011464474515726766	0.015917123150735207	0.0	0.0	0.009398886048684432	0.010968423959445764	0.01079545363340758	0.0	0.006506432766119711	0.0	0.0	0.014045072542461436	0.0	0.000700512344337356	0.006229908239600294	0.001444108173166807	0.0	0.02012288790606026	0.0	0.0	0.016169256883132768	0.01876172751042399	0.0	0.0	0.0059456855703605435	0.0	0.00906060671502058	0.013840362306664057	0.0	0.011058382170469519	0.0012063853161494145	0.013170072353914684
18414513	0.00011036311425152774	0.0	0.005674749724023525	0.011624053566326953	0.0014613658124662792	0.0	0.00880495446731706	0.004134406190762056	0.020461686223693574	0.007908113769724218	0.01690066382050374	0.0073037011193928525	0.012619416036206121	0.014287326147127905	0.01199505934390844	0.011208932539105845	0.0	0.0202111490497366	0.005194846388149342	0.008943759803649032	0.007978983424975073	0.004649172386127615	0.012971143096529534	0.011951044635661292	0.007813271103212033	0.0097194251700502	0.000796210434137181	0.011362267147784088	0.012282098983477714	0.004961543036752124	0.005548614076045128	0.004482832041497333	0.01573865376795643	0.010969711862589859	0.0	0.016473807074658866	0.011007319057477937	0.0	0.01109231439045955	0.0	0.01938019905743096	0.011986399504938449
20112377	0.0028304908998727928	0.001360955571647826	0.00915769306376905	0.009086862108539899	0.0018651969025063177	0.010392425522478498	0.008321723121654646	0.0063804791308440705	0.006771240026624865	0.007828057190368965	0.009833152770878534	0.01191117177422238	0.00035063060746175835	0.011692222078658191	0.003824223224463209	0.00960853667866159	0.0035745001392300134	0.00786424386285058	0.008975819566084188	0.0025297548207579854	0.004784935342264863	0.011192128589829967	0.004341049999420329	0.008595131031056144	0.0004951354922484624	0.006375741838071697	0.004189705160637918	0.012102691502927698	0.012443047503993318	0.003060349207565367	0.0055979403325221895	0.0032075425737555017	0.012612832104148408	0.008342935484558526	0.0033035088767783267	0.010707706877499713	0.0002851469912372569	0.0034096780464152095	0.014931743766979883	0.0	0.009334435073148139	0.005210707079547837
20120255	0.014274200896366726	0.003796606642736617	0.0	0.0	0.018694995427258294	0.02576030588306618	0.0	0.011515687081347013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010265260318327474	0.0	0.0	0.0	0.0	0.010071469409895194	0.0	0.0	0.0	0.0	0.008940516163379385	0.0	0.004358692844264456	0.0	0.0	0.018121523251261432	0.0	0.0	0.015238590672496256	0.0	0.00942037685721296	0.02751879256634335	0.0015382677074183915	0.006006358726851476	0.0	0.008046333232079839
20124619	0.0	0.0	0.023639004969484075	0.001244668374475332	0.0	0.0	0.0	0.011171318277078174	0.032956063511765485	0.02068442566124943	0.0	0.014632603653475159	0.015434945539637248	0.0021982079223497723	0.01849875209203647	0.0	0.0	0.018266950275664752	0.0	0.00825983358323785	0.009541769800710143	0.0	0.003385285737020062	0.009099235272782141	0.016580654610746155	0.02360336750612296	0.0	0.0	0.0	0.008264424819968402	0.013181859792116902	0.019194258585990057	0.0100035020649908	0.009324035451125033	0.019981016814644145	0.0	0.014797057920570188	0.002613178078370953	0.0	0.0021444280754794494	0.0026836951627453123	0.015866833060808706
20139562	0.006590832124071124	0.0033800254593241946	0.0012303767436417244	0.0037900071176142	0.012236672300023978	0.017696186311002428	0.0055053457066859815	0.001990957670660075	0.006468415446584168	0.013175257732615473	0.0012751174557615664	0.007851768174441477	0.0	0.0019244281456315122	0.0	0.0038356738249760427	0.014717349918032292	0.0026869952051880278	0.02220696357751544	0.0	1.424084318399939e-05	0.013066626041348159	0.0005490747478282896	0.0018932024987832015	0.0	0.0007709204389343332	0.009709022213741642	0.01181213503503147	0.0051079598438969745	0.0	0.012504191742587566	0.014281214284076192	0.006212902775894068	0.00183624547451876	0.004027709746837569	0.0	0.008546152561774194	0.005201047052998	0.0053128469675317895	0.0	0.0	0.021078723826905007
20147440	0.0	0.0	0.0	0.008822846185923699	0.0003752878631832362	0.007822196555522893	0.007193768327069049	0.007642248762339454	0.00894110108761278	0.007347968036513887	0.01290123148154953	0.01175476121892457	0.01277960943291126	0.014814350667698031	0.01151097841002282	0.011583106766321806	0.0	0.005341963620670273	0.005033277486321321	0.0	0.002437561273426388	0.01622034163095002	0.004645424086389344	0.0	0.005368941204982467	0.005945152018646884	0.002913097278274459	0.01833994934333954	0.008087849647487707	0.009066502007312995	0.005748700474387564	0.0	0.0033053894415193694	0.00971063906688697	0.005171284053603681	0.003807360287944858	0.00630848727990916	0.011032877254579776	0.011849944574547413	0.003092711396439699	0.017143638413033752	0.008976326833431168
20152393	0.00667014024464918	0.010812353300257557	0.0	0.0	0.00667650875257147	0.00432507932352322	0.025422521610939303	0.0	0.0025793796676596924	0.00043245769778482794	0.0	0.0	0.011266957249226998	0.003978231173341027	0.003892832778056631	0.009844890881861116	0.004478197251135563	0.018818146006420188	0.020037571384187016	0.013863264801094122	0.005618512701475895	0.004700438855826962	0.012527543468487922	0.0032217742373078055	0.008256045894627839	0.000370415417819807	0.01098275312254988	0.011876313466990456	0.003334520860595528	0.0033496323639075226	0.011520176760133205	0.013346913842414246	0.002651935074168485	0.005941923841606599	0.00504728476769919	0.002677828258676652	0.01037517517172506	0.009710357545620284	0.0005792195846811886	0.0	0.0005086673858654358	0.003755120405255305
20156469	0.0	0.0	0.0	0.006975915673404471	0.0	0.002968818013132344	0.011213422355272507	0.0	0.012782751654063906	0.006729175362461105	0.01345421859662374	0.005703388157379272	0.016986069109289872	0.02069372852287449	0.007387106610079834	0.01472001785570885	0.0	0.015866826834678095	0.0	0.011991708928197179	0.006240140862514488	0.010022749514311207	0.008011818521486337	0.006155586861616788	0.01053173410572345	0.010633827294522337	0.0	0.0	0.022804601107082694	0.00889840942722894	0.00842791273433042	0.0	0.020019784706032575	0.01568526036710992	0.0	0.01584697552439607	0.0139205185179437	0.004753726319525955	0.00911916590745289	0.0	0.007615844084853739	0.016611598577822774
20173942	0.0	0.002584241004272597	0.00987396145984637	0.005803027050041617	0.008241516293493855	0.015698778211214046	0.012796248363943222	0.0	0.0	0.007232438645944921	8.010170674801486e-05	0.007302471229076689	0.0012905941375898362	0.007300203731376072	0.0024242982891209404	0.00884661632272729	0.01023358989429794	0.0013974020294805652	0.008045709341698216	0.003567804197717648	0.0038152498714376024	0.018360294723951336	0.01792201312153463	0.016057925856490816	0.006264051479226434	0.0022676527369999214	0.005437142797072705	0.004831399399959303	0.015891034330792225	0.0	0.005532815775422323	0.00033571552056595687	0.008702478925237386	0.005302715156183645	0.0	0.00980446095307897	0.003018866831105433	0.003907787257902683	0.0034281572500590263	0.003479583159468917	0.0060078992302737624	0.0
20185860	0.0026310018822041283	0.007517074049076677	0.0	0.006557685385296882	0.00588009345715363	0.00042303321803680976	0.019374190362817203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004976452199264387	0.0	0.024273055049414828	0.0	0.0015077059640131374	0.0	0.012769864111536914	0.0	0.0	0.0	0.0	0.028172195746835393	0.008681369995219736	0.028190773706439416	0.0	0.01512336206823809	0.0	0.000655211915771619	0.0	0.0	0.007346764653728364	0.01753168816655945	0.0	0.006010511490663273	0.011637071236537873	0.00781328202143592	0.0	0.0
20187042	0.0038018034551673013	0.0	0.013358359124457578	0.021050898098391967	0.0	0.008698631522926397	0.004608450371460708	0.019276205959761112	0.0	0.007681376255936309	0.0	0.0180141339619441	0.003202807634782211	0.013172886718065812	0.00281832344478184	0.004573261154530947	0.0	0.0	0.007353836996582289	0.0	0.004844019950893997	0.0023336284088150217	0.003007254766372086	0.005026832892804531	0.012819672802523647	0.003832301297746692	0.0	0.018083983021092164	0.0	0.0	0.006821394385957171	0.0	0.021916699823173985	0.006068991588989513	0.0	0.010796193553262255	0.0	0.0011392323434751186	0.014481699556550348	0.013095263691792985	0.014686153097449431	0.0
20195344	0.0006831157576669007	0.011181550646598516	0.002815121874903385	0.011048749624825875	0.0	2.9224673853276865e-05	0.013136379728033713	0.0	0.0058364638065986595	0.008625862100154116	0.01482609378013306	0.011129577560737921	0.0	0.0007913544043701141	0.011747645692989257	0.008099572080316317	0.0019519922851357122	0.008313594230422662	0.0	0.004089225897269662	0.0	0.0	0.005428134383998155	0.002668956097150411	0.005942614510696069	0.013114096751749075	0.006669592071176296	0.014908861431214731	0.0025311853914401477	0.00246686277863288	0.011603738347024693	0.013310789056054984	0.01486311109366278	0.009677413180841504	0.01131970214903229	0.009098291379044303	0.0016325376132134155	0.005454966115954573	0.002492608485764409	0.00793201653259812	0.01576235579101307	0.006720358844456004
20197364	0.0027445043694131277	0.0	0.01730203304567466	0.016301996537639328	0.0	0.0072454940158305555	0.0010244599837406516	0.002192275640735611	0.006387843636334079	0.005570600840097768	0.0017557191272922373	0.012373230722643975	0.005703871603186077	0.00969330413760565	0.001335765133245237	0.011261439662711549	0.0037326747894113927	0.0028090054438599473	0.012071070840157449	8.530057704942502e-06	0.0006124717187308365	0.013479434593659039	0.012105609363056996	0.009134400309377566	0.0068390585052818306	0.00941796335825897	0.005090517977698734	0.008931270346468565	0.014265912450902134	0.011885891169626213	0.0	0.0	0.008258396191815356	0.010508754741617651	0.0057717969654018635	0.009414100538631955	0.0	0.0015865160929011896	0.01875499981633821	0.005475664601963945	0.001574232702368408	0.0034103808403835893
20204538	0.009706621059907869	0.0028631021929466727	0.0013414166538802705	0.00424014515448645	0.012883970561205996	0.009436543008314592	0.016372586916913647	0.0005328369695367991	0.001647375010003353	0.003338003291618855	0.006079983570228612	0.006384409553094968	0.0029491666159942014	0.015137452697966378	0.00025982926124090976	0.011791706279484815	0.0007527015151182895	0.009981694003787569	0.01954288335630305	0.003606398612600542	0.0	0.011785841689494212	0.009181037964058895	0.008758036582439559	0.002270681452486429	0.0	0.015885594795599298	0.010198802849658316	0.010573533342375202	0.0	0.0	0.0058823056977647245	0.0037839184020789446	0.004396771450999899	0.0	0.0051326492950642885	0.006338234147043153	0.002742182138381302	0.012706492908583562	0.0	0.006040532168190852	0.011367477872543984
20214850	0.0	0.011672384055523996	0.0	0.01646111681923977	0.017336078508624644	0.0	0.0	0.0020482536962791037	0.0019489532496836258	0.0	0.018205646570444774	0.012999933377687246	0.017513652134246174	0.004721344282189169	0.011354475042057471	0.007056175020893534	0.006461278611162004	0.014619321566995493	0.01538217058820778	0.0	0.006700568321728031	0.0015138565076336708	0.01815268171353896	0.015779609618037396	0.005032229184575924	0.004219724057770488	0.0	0.018084987293538343	0.02321448892980498	0.00485330893977433	0.0	0.0	0.0	0.015375514856167732	0.007479361873990181	0.01012205249177846	0.009759832266393613	0.0	0.017264058355986465	0.0	0.006487925169168848	0.014458489142788472
