	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42
WTAP	0.012088163481445986	0.0047211973144040955	0.0017738464350635001	0.0028843767544725757	0.0009215104542986143	0.0009917856015856964	0.0016689854493372198	0.002947070953008927	0.0	0.0	0.002112190837363715	0.0	0.0	0.0006315574891132021	0.0006441440361473207	0.0	0.007342529740670975	0.0	0.003758661470280435	0.003162119690724202	0.0013680242223503725	0.0	0.0	0.0	0.00112283887371399	0.0	0.0	0.0034985594481302383	8.320712503064422e-05	0.0	0.0	0.0030445166075378526	0.0	0.001313874741954043	0.0	0.00338657727648559	0.0	0.0	0.0	0.008350261998989804	0.0007243220706441941	0.0
RAMACL	0.0	0.0	0.0027477614803502366	0.004347997051141009	0.0	0.0	0.00011510579720373151	0.001907659047459492	0.0064554071727717655	0.006663486766896189	0.00411497766392412	0.00511009300710345	0.00159675500700881	0.0	0.004459083574667647	0.0024262615171995634	0.0	0.0005558354896194943	0.0	0.0	0.0	0.0	0.003308915203423847	0.002002956069356974	0.0	0.0008921447064477998	0.0	0.0008724216695148892	0.00371278985955687	0.0	8.794133995243569e-05	0.0017485125318382746	0.004278319271429705	0.002097773118966694	0.0	0.0017849508617178154	0.0036009949934006783	0.0	0.0	0.0	0.0024226677656673436	0.0026055893323183366
INTS1	0.0005237317109174857	0.0	0.0014115424780003032	0.005171956583363458	0.0	0.0	0.0014345848827466983	0.0	0.0	0.0027333900384086695	0.0010787707561791325	0.0005506282093199459	0.005105963332711507	0.0037257706306216974	0.0	0.006811729363448646	0.0	0.00013353417807648144	0.006566113917784559	0.0	0.0	0.002192210247249765	0.0020817715962538888	0.0019128113124787034	0.0	0.0	0.0004861419625489647	0.0	0.008221882346171572	0.0	0.010145571845209806	0.0	0.0038766972303526572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030055459359778743	0.0028895908580207604
VWDE	0.0062084949052573606	0.0004749907888923485	0.0029340260471723183	0.0	0.001600497343637784	0.001681333677802384	0.0	0.0	3.954628405886566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014320421875561387	0.0027209583090837416	0.0	0.0009775125386666526	0.0	0.009262941606567996	0.009420491295683243	0.0	0.0	0.0	0.005672253946182281	0.0	0.0014839433416778333	0.0037675915198502013	0.0	0.0015973252503972636	0.0	0.0	0.005800608237349341	0.0	0.00044362926377671327	0.005332027877776543	0.0021478540601809607	0.0033227043658673205	0.0	0.0031545986197856796
C7orf31	0.0	0.0	0.0	0.0	0.0	0.0	0.006803199456136157	0.0	0.004329495331765908	0.008015005419789242	0.003160381714460984	0.003682774485759544	0.0	0.0012411561805477358	0.004886882977852189	0.004817083383044658	0.0	0.0	0.0	0.0009407027537763588	0.0024663177059245207	0.00199402929780031	0.0006337599525738487	0.0047470146792852105	0.005485628457373913	0.0032504099865120987	0.0	0.0	0.0001966144042104323	0.0011019596819831997	0.002689568063864014	0.0	0.0029400862168088926	0.0004048325863939307	0.0	0.006129512911810459	0.0	0.0	0.0	0.0	0.0	0.0
STARD3NL	0.0	0.0	0.0028757994269539163	0.004294784390282406	0.0	0.0	0.0014470521336129554	0.005149153095690402	6.240765877968716e-05	0.00014132199309668152	0.0011860328507315415	0.0	0.005678606445741167	0.003357156156007273	0.002178312384284006	0.007680176540476556	0.0	0.00023358890555655944	0.0019582815978717713	0.0	0.002144205982551737	0.0	0.002996806515574555	0.0048305097681912365	0.0016479776246252518	0.00521814311343492	0.0	0.009243252585249948	0.0009585189173203503	0.0	0.0	0.0	0.000976993061214034	0.0008160978895380953	0.0	0.0	0.0	0.0	0.0	0.0	0.005152235757856417	0.0
COBL	0.010165645206869993	0.0008425821540473227	0.0	0.0	0.012234447634278587	0.003228603579359682	0.0029942292223065804	0.0	0.0	0.0	0.0	0.0023221333089873185	0.0	0.0	0.0	0.0032718294223597543	0.005256949109222973	0.0011779103138693586	0.0024437771494098923	0.0	0.0	0.0014082532340665434	0.003169630532664226	0.0	0.0	0.0	0.0	0.0016128002604691822	0.005433068641451743	0.0	0.00200195808862915	0.004116965850038256	0.0	0.001792888735412299	0.0	0.0011337255494598137	0.0	0.0014879960091248759	0.0	0.0023733408208835207	0.0	0.0
EGFR	2.332214413270199e-05	0.0	0.0037869956657806338	0.00637927800155623	0.0017186445017139858	0.0	0.0	0.0	0.0	0.0	0.0	0.0036211345818661046	0.0	0.0	0.0	0.0	0.007952439920991402	0.0	0.0	0.0	0.0	0.0025818495175677753	0.0	0.0012867593545788575	0.0	0.005116294445292633	0.003809128393210205	0.0	0.0	0.002965963943540037	0.0	0.0	0.0	0.002647177542656274	0.0045017963821448684	0.008102349679471653	0.0	0.0002805718993450033	0.006342182437432697	0.010361138170858854	0.0	0.0
CASTOR2	0.009912415666799804	0.0016821401280631763	0.0	0.0	0.006807130578115441	0.0	0.0038160386142534366	0.006076282905615534	0.0	0.0	0.0	0.0	0.0	0.0007644530843491742	0.0	0.0	0.005280097227350811	0.0	0.0	0.0	0.004027176421888555	0.0	0.0	0.0019052444307449722	0.0	4.739211869282784e-05	0.0024893472491340166	0.004810499708516877	0.0014421960520806902	0.0	0.0	0.003787585509874872	0.005495444066482148	0.0	0.0	0.00275047271797772	0.00028213453936343984	0.004791510918104787	0.0	0.001666047706143724	0.0015653218679488822	0.0
PHTF2	0.010974563289655643	0.007605605175617671	0.0	1.001397143109772e-05	0.0016600496411702116	0.0036166400648854273	0.009155541496928587	0.0	0.0	0.0	0.0020386747375882607	0.0	0.0	0.0	0.0	0.0	0.008377868459007714	0.0	0.0	0.004994355301638187	0.005350304664583996	0.0	0.0	0.0	0.0	0.0	0.0036893838048142873	0.000955371978115243	0.0	0.0	0.0	0.002852020816567271	0.0021683045957865276	0.0	0.0	0.001395642798301655	0.0	0.0010588954702289626	0.0	0.0006055659996461046	0.0023797519952998554	0.0
MAGI2	0.005608901521115983	0.00896156219939897	0.0	0.0	0.0015992835809731723	0.006502676032489609	0.00584908167092155	0.0	0.0	0.0017819000851547258	0.0	0.0	0.0	0.0	0.0	0.0	0.010525519267278988	0.0	0.0	0.0	0.0028360101322863216	0.0	0.0	0.0	0.0	0.0	0.0031603515749254476	0.007392975746395392	0.0	0.0	0.0033642255343445527	0.007266452105996246	0.0014725167615914736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274818473787138	0.0
ABCB1	0.004393906782892022	0.00329496083114479	0.00232976458361621	0.004967735612574684	0.0012730074615503494	0.0	0.0	0.0	0.0	0.0	0.005984645262876966	0.0	0.0008287558444699087	0.005569437303683709	0.0	0.0	0.0	0.0028581226092951927	0.007864845998526116	0.0024414422089707	0.0	0.0	0.0	0.0	0.0	0.0	0.0010167949898544186	0.0	0.0	0.0	0.0	0.0	0.012268752299828762	0.004611547210519337	0.000919116726535463	0.0	0.0	0.0	0.00043829664397590875	0.008524643241585264	0.0007890918075417073	0.0
ADAM22	0.0010265288643685803	0.0	0.005998612072076518	0.0013070509882526886	0.0	0.004704459613322205	0.004713032413392185	0.0009442512289928035	0.00033908492269206074	0.0008529651114891133	0.0	0.0	0.0	0.0	0.0	0.0017205179108473751	0.0	0.0	0.002153596419483602	0.0	0.0	0.0	0.00031895532412819146	0.0	0.005261292487611465	0.0016841301296496825	0.005131620507080401	0.014198926022358086	0.0	0.0	0.0	0.005915854417838556	0.000602221294736085	0.0007381360765781312	0.004515032900417023	0.0	0.0	0.0	0.0001252964406401936	0.004209266658974504	0.0027371290184312353	0.0
ZNF394	0.006653554789303861	0.0	0.00489644306741181	0.0	0.0021588137663651856	0.0018455433473550575	0.0034376010113103964	0.0	0.0	0.0	0.0	0.0	0.0	0.0003856102056269681	0.0034170132623951815	0.0	0.007485466652153862	0.0	0.00023044261478339658	0.0	0.00187196289158779	0.0	0.00263613806093414	0.001580163633187	0.0	0.0020356670023390956	0.010465011404619374	0.004661591916539489	0.0016829697838889228	0.004805598192460256	0.0	0.0	0.0	0.0	0.0	0.0036628592883642002	0.001154673876516198	0.0	0.0	0.004690027040547075	0.0	0.0
ZNF655	0.0009409699449115818	0.0020567526836183093	0.0	0.0011002374193567837	0.0	0.0	0.006450762515357055	0.0	0.0004435409213795299	0.0	0.006417350738904521	0.0	0.0	0.0029656888642867075	0.005282912311931437	0.0	0.0	0.009036669805971925	0.0008878751701976042	0.0010663256981332523	0.0037467781611482368	0.0	0.007068861513624898	0.001902419796624399	0.0012699817355404416	0.0	0.0	0.0006780281382281245	0.0021551806049298233	0.0011855941395550844	0.0027084285708526487	0.0009577923279398706	0.0	0.0	0.0	0.008499910140723922	0.0004296903816344582	0.0	0.0	0.0	0.0006198723029015957	0.002060736618314765
TRIM4	0.0	0.0	0.0	0.0	0.0	0.002629667469404355	0.000833189325692613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008207887068878017	0.0	0.001201422647317863	0.005196351311650421	0.0	0.0	0.0086926902275632	0.0	0.0	0.0	0.0	0.00719613608052667	0.0	0.0008593085708713245	0.006173397976639298	0.0010400376471694462	0.0	0.0	0.0029788125766388646	0.002058445072285002	0.0	0.006304579870908968	0.0020571820980680635	0.006637678604201747	0.0	0.0	0.009502496415487168
