	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
TSPAN32	0.0010898580079929717	0.0	0.0	0.0017022557787674127	0.0012830783719673816	0.003911697285025658	0.0019198265461890561	0.0002812720554385044	0.0	0.004745997438864554	0.006684401966789801	0.0013121240847036178	0.0029467613972042335	7.386974806592188e-05	0.00048642498292156625	0.0	0.0037678649439194245	0.0028100582410529274	0.0	0.0015701385155805414
SMPD1	0.0	0.004309480907944155	0.003448607270638365	0.0027974309930510915	0.0	0.0	0.003097954173826291	0.004202747142668878	0.002169544860132676	0.002288826235532813	0.0	0.0003713528039909304	0.00019407416261860264	0.0006521451123586307	0.0	0.003194354978761171	0.0027865357773282284	0.0012935583307957914	0.0	0.0
GALNT18	0.003020298923613776	0.0011773417295257646	0.0	0.0	0.00483861005947643	0.0003350838600377041	0.0030987777718300374	0.005541843728914381	0.0002869992947948424	0.0010353248349508279	0.0	0.003091841931290382	0.002021544822482688	0.0	0.00045646460605111843	0.0	0.0	0.001316219346259218	0.0021043555891526824	0.004153638980975444
KCNJ11	0.007876470978603514	0.0	0.0019768397241687117	0.0003024540513602642	0.0032086018301836945	0.0	0.0036980707075817422	0.0014213818985178738	0.0	0.001448432417859844	0.0008230903789949683	0.000830893169850939	0.0026289352683327182	0.0	0.0017976734281489022	0.0	0.0	0.0004741858637643106	0.0003508322715091529	0.0013866427082785333
GTF2H1	0.0011123388076897131	0.002694807983937377	0.00022501075057100277	0.0010390318168643283	0.0007242713353377386	0.0033808596057194103	0.0	0.0005459306233024822	0.0021564280860026977	0.004577777990043175	0.0	0.0	0.005213018402455248	0.0	0.006174187138387954	0.0021972963484353826	0.0	0.0	0.0	0.004103540985910419
LDHA	0.0037175335353003803	0.0016820277334090793	0.0	0.00047215764687007087	0.0019338051434372567	0.00015320613223369074	0.00036926678213163944	0.0	0.0	0.0013615690498557063	0.0039578849389004436	0.0006066153475941609	0.005613837871091016	0.0	0.004253278435724154	0.0005896754519686274	0.0049942631105397125	0.0032834250212663337	0.00032583703687100917	0.0005779333963304152
LDHAL6A	0.0028477370915728573	0.004945226332565916	0.0	0.0	0.004078751365036003	0.002834138030849096	0.0011739417131811788	0.0015130366651050823	0.00033704567407094496	0.002449632112122217	0.0	0.0011777082372868215	0.0	0.0	0.0	0.0	0.0006239913864789723	0.0027355709595581214	0.0006564815455356356	0.006340777437733738
LUZP2	0.002092018910032112	0.0011898604357334756	0.002411147962553835	0.0031176893305233933	0.0	0.0	0.0062396849815796645	0.002721885041911666	0.0	0.0013887072427192847	0.0	0.002366130226956857	0.0	2.3353986467643155e-05	0.0019638357143272975	0.00019084012806858016	0.003462923021420319	0.0022546843904824613	0.0020687004274384815	0.0016359551448302209
TRIM44	0.0011977481001851915	0.0	0.0007396979807233616	0.0004932577631995891	0.0	0.001645448433937312	0.003752254093446765	8.049915375300964e-05	0.0018502093481313994	0.0016067880541592813	0.006716366925954972	0.0014957235280943202	0.0034915381006592077	0.002155029666571295	0.0038796791977448257	0.0006802514908871878	0.0015022598696539445	0.001000069068544458	0.0029787764312526432	0.0
PRDM11	0.0	0.0	0.0002856958426242538	0.0016486548651018281	0.002137022885051362	0.005270695587024836	0.0012741303899094407	0.005310834569048251	0.006329944237054933	0.0027619553860412666	0.0010978279739163252	0.0	0.0	0.0	0.0	0.0	0.00013843884796661726	0.0036174725874631754	0.0	0.0052318959985387745
