	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15
11652071	0.005669188320760434	0.009534807177709844	0.0014682370268553225	0.010821385073527453	0.009030484629616685	0.014415810196132885	0.0	0.004690200136219148	0.014905800914459442	0.003344444823441056	0.0	0.0	0.007519609884232339	0.013187738776249194	0.0
1243685	0.01745733537645657	0.004174078618099417	0.012645578335747757	0.004560515816981968	0.004694455693795103	0.005786385007923811	0.0	0.012811362743855203	0.007005839289889707	0.00044077564977279684	0.0	0.008122283837767183	0.0	0.010382348218614836	0.00026518416228481185
14498577	0.014584057040681659	0.008034843791905381	0.0029783344743156493	0.007444192686436474	0.022125507532371812	0.0	0.006848401785399694	0.0012465919280897641	0.0014872115195502167	0.0019873136929838826	0.007305731055900086	0.005418459539642194	0.0030679099891954015	0.006573515566842122	0.0
14641578	0.003919815809741682	0.005134003852034669	0.008826026256294917	0.013485227941990682	0.008633973151605596	0.0	0.007480745266210219	0.010108215626577474	0.0	0.0015087916365507982	0.01551078123988398	0.0	0.010100493861939532	0.0034792218700907744	0.0030525478806617467
15387421	0.0	0.012539898429526445	0.005385810454345866	0.0	0.0	0.003076443185168739	0.013356839492399193	0.0	0.01026144495158841	0.013863742541254604	0.013013095036475493	0.0	0.0207703601548183	0.0	0.010556298839927116
18414513	0.016344867924018694	0.0	0.02015732470653587	0.008781631727838718	0.010004757105415719	0.009211888886007144	0.0	0.0	0.0027483936046467073	0.000635281306231567	0.0005942490449118137	0.004895686720028302	0.0023255607228077247	0.010968796102536076	0.00402421095330464
20112377	0.011238166282094111	0.0038012160762050406	0.013660807068951415	0.001705580963943641	0.010947273465639793	0.006294198704289962	0.013571675700973809	0.0	0.009320910289083963	0.0	0.003276412935415149	0.01391759643234142	0.001670404109410414	0.0	0.0
20120255	0.0	0.01509645445536074	0.0	0.0	0.0039455889945184544	0.020997971246744605	0.022941259508372745	0.0016136614660756364	0.0006820672519169361	0.006945439513317815	0.0	0.0029579194945023517	0.010796126603364773	0.0	0.005685967613243968
20124619	0.0020301015901427752	0.010364598694791194	0.0033540956466960124	0.0022531222088694597	0.0024883690243732784	0.0	0.0	0.008442127287311463	0.019998082079908323	0.00827945661367871	0.016420776159150153	0.003727070335794844	0.01639676771491408	0.0024509040208877584	0.013197528519949736
20139562	0.0020653417442159355	0.008858341040671599	0.0050051879647882505	0.008332289591524005	0.0	0.0076337219006409815	0.01546330646957199	0.011257204986258509	0.008772298810022972	0.0015355533135974163	0.005301062426667127	0.008220049573098989	0.005087885085023884	0.006348551253067795	0.0
20147440	0.01097367969655717	0.002969063663113421	0.010878223632804489	0.0034449056438428096	0.0032283058223704	0.0068817694368605575	0.009256607018103265	0.0	0.013214714068130951	0.0	0.007669290200142545	0.005266127298790146	2.4505815009358257e-05	0.015576995839664485	0.002704561631837858
20152393	0.0	0.012359523993307807	0.009549526379164433	0.01636990114549099	0.009369659770786161	0.0	0.0	0.004621081377115496	0.006436314356306293	0.019770360609246397	0.011610870516191061	0.0	0.0004233532765717726	0.0	0.00314273425032568
20156469	0.03342096107800699	0.001082039601836892	0.007546438682084745	0.001976984365882817	0.0012513204543578937	0.012459108959846423	0.0	0.0	0.0	0.0036810746675613685	0.0	0.001328089932931174	0.005437275300657547	0.01171357789129147	0.012799227156261335
20173942	0.02484929129187266	0.0018471569045807534	0.0013145030756174035	0.00727826973888434	0.0	0.0	0.02097376012119963	0.009730190191321805	0.0	0.0033534764177066264	0.003567245922200677	0.0	0.0	0.008904072666680097	0.004852642939681709
20185860	0.0	0.0	0.002961262609307474	0.008242322896777612	0.00658779726194069	0.0	0.00026422715139625595	0.0	0.0052048518857760835	0.022729015974671096	0.0	0.005631174017789721	0.014044413241202569	0.005132581518678629	0.04031115650772028
20187042	0.004186619222665882	0.004681949742179921	0.012654522869880587	0.0	0.005203793335797428	0.008040942281722608	0.005048911123898403	0.004447453227096603	0.024612908615818874	1.678039444067848e-05	0.000742639733761734	0.011625732010728971	0.000546623651913274	0.008669517971805513	0.004907539711532707
20195344	0.0007770467987212992	0.006911803996416721	0.010896684049393602	0.012445680135472719	0.008604081049100562	0.01089205078725681	0.0	0.0037571526361019174	0.0015751293720524264	0.005098253058241764	0.007097910045669569	0.009942429210416189	0.0	0.00857639203488137	0.011573719909075936
20197364	0.017819061067422204	0.0037209411962009892	0.007477916797616882	0.0025361915310742706	0.009512464972618016	0.00042392779147893854	0.009098457392033897	0.010436871702807845	0.009241810755986611	0.0	0.013602654675725223	0.0015852462868934565	0.0	0.002378235375195442	0.0
20204538	0.00941386798962951	0.0007190557522870144	0.013491496285089874	0.0045159943581095	0.0024972938940846373	0.010028516013184266	0.010812026403259982	0.00869351813866958	0.008273155570968301	0.004793769308676435	0.004189599071179993	0.006501739614412421	0.0	0.004681883268517876	0.0
20214850	0.01841883839735449	0.0015400422302048115	0.013662168500168307	0.0	0.008203073420296345	0.0	0.002281644617492991	0.0	0.0	0.0	0.0031640090065538262	0.0	0.0	0.04637610637032708	0.01361253138433656
20225925	0.0035453514150369484	0.003972886765690193	0.020253832331091563	0.014965509198036986	0.01830681514695669	0.006662170444918957	0.0	0.0	0.0	0.0012343427055518952	0.0020321847576396787	0.011432863634797074	0.00236046845599585	0.0	0.006753466035214092
20232474	0.00394209006568446	0.00413674493677141	0.004824084681329234	0.016039836589701744	0.0003720488384930246	0.016675080411099354	0.0020756434932942235	0.0	0.012599638351207958	0.003097227785393548	0.0	0.011122945566420076	0.005276085676096893	0.005004699234070152	0.006170530357001565
