	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14
21189544	0.009850124799337829	0.0	0.0007861744470182376	0.0	0.008787612124652226	0.0	0.010100464042788556	0.0	0.013936070159157567	0.026582483624544212	0.007192509772061056	0.0	0.01069099397233914	0.0
21236608	0.004888958373564402	0.0	0.0	0.004765583203943495	0.0	0.0	0.026574098232039454	0.0	0.007932207956649751	0.0	0.03612663951565396	0.011454489264612063	0.0	0.004927302503849804
21274280	0.00011277640618631126	0.0008753398780085667	0.007778193761475455	0.0	0.02112411016340056	0.0	0.012611506274259027	0.0	0.011417265113613406	0.003988176570149729	0.0004603539038949131	0.014263055551647039	0.01084235811844808	0.009832058935633735
21293107	0.0	0.02616957880148433	0.011757703351855065	0.0011371702368404438	0.0023117782961702377	0.0	0.002231362772695865	0.03178125597266944	0.0	0.012216472977219452	0.0	0.0	0.0011720124242303336	0.005159186407488657
21362537	0.013419693968840138	0.0	0.0	0.009404191962443988	0.013009283127920475	0.014034956766129559	0.010746951581550795	0.0	0.0	0.002006442403818495	0.0	0.013720761476536059	0.009415730388813081	0.0
21402304	0.014351815363634621	0.005462960297810493	0.005882199717523817	0.009354473510605676	0.0	0.012984528669762472	0.0	0.0	0.010112001024262292	0.004519557347220806	0.00541379861733522	0.010343121931282118	0.00039248987496305285	0.0
21413181	0.0	0.033380156960235295	0.0	0.004285653096313245	0.0	0.0012275627478816253	0.0	0.030199466331524333	0.0	0.004927867515961496	0.0	0.007513649791727639	0.0	0.017771194394920937
22789958	0.008663195514798298	0.010725735728852184	0.007088971175309998	0.013001069666518934	0.0	0.018774860084480205	0.0	0.0	0.0	0.0033511897501051794	0.01702667092627466	0.007622786574406372	0.006027266999796133	0.0
26631069	0.011915935332627938	0.0019068771182156226	0.011170892345429444	0.002925020341419244	0.0	0.017824900884652387	0.01062264116871221	0.0	0.0	0.002167283592918419	0.01754376074163802	0.011107456935696649	0.0	0.007447126202457955
27481601	0.024605254234909016	0.0	0.0028198069528341573	0.0	0.006327755305825058	0.0	0.0017139213666792653	0.0	0.0012720477291384103	0.0005922452986151901	0.0	0.021013196672576225	0.0	0.0
35941263	0.014165166831266625	0.0	0.014899028293095206	0.01233793309849484	0.0	0.0	0.011116207436055469	0.0035251337352727183	0.0	0.0	0.01753739637442553	0.0	0.005730279474415742	0.0
36379623	0.0	0.006796789417208761	0.022403979886427835	0.0	0.008721997813214694	0.0	0.0	0.0009183230574970727	0.029569132740695305	0.004301617716729569	0.013829551081129505	0.0	0.0	0.0034242608789303076
