	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17
DYNC2LI1	0.0	0.004693720625282395	0.0	0.004515412965095769	0.0	0.0029170289859183737	0.0019582366277427874	0.0047195125657435825	0.0004946703023919553	0.001362560732913486	0.0	0.003013521889669824	0.0	0.0002824958293658274	0.0010444881665687723	0.0022859730499848745	0.003319308775186138
ABCG5	0.001734661057924616	0.0008676995787821199	0.0029431105929121704	0.0017534078091710932	0.0	0.004450088463174861	0.004670995562388147	0.0	0.0	0.00025101695149178994	0.005911286175955506	0.0	0.0013070492248186982	0.002814033531752375	0.0005717823107219455	0.0	0.0014959731376660238
CFAP36	0.0030676923125461807	0.0	0.0018559438034557018	0.0	0.0	0.0016542321895019183	0.0010901769799091302	0.004551414708336866	0.00709837501842021	0.0	0.0035210289326221777	0.0018484378402018908	0.0009701849118604026	0.0020232249949665056	0.00013679806910142346	0.0005075014760692071	0.0004821598738259944
NFU1	0.0	0.001950492255217489	0.0	0.0024464690654333304	0.0026445761866669627	0.0019637401805500027	0.00038699538550746845	0.0009017157479161064	0.0	0.005521597206760977	0.0009332484129716198	0.002887188576507037	0.001552960925319652	0.002770323609107484	0.005833508211505942	0.0	0.0026679450501595884
TLX2	0.004631517464162248	0.0007862062484598988	0.0	0.0010628958253404098	0.002825026645230276	0.003431197557651197	0.0020442316319119265	0.0	0.0	0.0	0.0018778779284725758	0.003995471707773601	0.0013970584685038545	0.0	0.0017234028305680089	0.003439392841431388	0.0009628256982770235
AUP1	0.0012195841500403635	0.0021517183226758617	0.0008365567814749539	0.002519939479132486	0.0041674875011862575	0.0	0.0	0.0008360028300452805	0.0	0.003803449880003393	0.00011449395971490529	0.0	0.002451360616169339	0.0046071758305937975	0.004990957636893718	0.0011168773323625382	0.0028316090651545976
TACR1	0.0005654289100376662	0.0	0.0032733099917852423	0.0014124616811546837	0.0005653858369595226	0.005295779691405543	0.003956173022938804	0.0028899780984103065	0.006473803370784147	0.0	0.0	0.0017386070472518679	0.0	0.0004822520958846631	0.0	0.0025581223174855317	0.0
RNF181	0.0007325546766419928	0.0025438131543820907	0.0005717894711741309	0.0017028864185365568	0.00016274376304767417	0.0013333090397904504	0.009023942381090869	0.002289697234576603	0.0	0.001818573883748116	0.0	0.0015888899795760566	0.0009168192501057903	0.001992423714209249	0.0011076906588615952	0.0033596766288485785	0.0013850807256918717
PTCD3	0.004279326544371825	0.0009010821516633401	0.0007345509005040681	0.0023685265077014964	0.00043974766333525114	0.004614813902491272	0.003706576442919933	9.629546647123497e-05	0.003493431575184143	0.0	0.0009821359275933596	5.5584645725918504e-05	0.0	0.0	0.0016619762361559393	0.0025062512805137573	0.0019340013599787784
INPP4A	0.0	0.0	0.00030166662190831014	0.004140914072444937	0.0013270319591542313	0.0	0.0020825072241406496	0.00456684057032119	1.9414793995524128e-05	0.0029260503540134474	0.001195990065282601	0.00013436877260344191	0.006521557275033433	0.0026901329065705396	0.0005278530691349271	0.0055009082631327704	0.0006405872258163983
