	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34
20283691	0.0	0.0	0.01286014676952392	0.01964691682332758	0.008843379506997586	0.018477128422241345	0.0	0.0	0.004790331233612561	0.0	0.0	0.03604722096785751	0.0	0.0	0.039646342339650587	0.020913355053368353	0.0	0.0	0.025177711894660736	0.0	0.0	0.0033907932978649367	0.025792483642458282	0.0	0.0	0.0	0.0	0.0	0.005664088440293179	0.0	0.0	0.00012029823283265365	0.0	0.0
20299973	0.0	0.015478948834873739	0.0022487122550639196	0.0	0.0	0.00572555937696684	0.013070376481204458	0.015783899109610547	0.0	0.01757435519639078	0.010552709156670647	0.0	0.0	0.040940867571817134	0.0	0.004822981252666256	0.0	0.0	0.0	0.01820399622169957	0.0035160013519945636	0.015620005228938449	0.0010458341602027025	0.0	0.0	0.0	0.02614363809954517	0.0	0.01081552987576298	0.0	0.002793699190494148	0.0	0.0	0.0
20358955	0.002749751039918024	0.0	0.0	0.021313024739548287	0.0472442279755528	0.0	0.021910823630888098	0.0	0.0	0.0	0.0	0.00781964329003945	0.0	0.003430684683040038	0.011040116587234453	0.0	0.0	0.0	0.0	0.029755066412446678	0.0	0.0	0.0	0.0	0.057649627196768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20376029	0.0	0.016661155096010353	0.0	0.0	0.0	0.0	0.0	0.0	0.0203998969604965	0.0538882578278352	0.032499475744125414	0.0	0.0	0.0	0.0	0.0185662843895532	0.013223469883318488	0.008454580753556104	0.0	0.0017921756950997297	0.0	0.0011902784901205346	0.0	0.0032512595564710947	0.0	0.0	0.0387179346704898	0.0	0.0019085331955958676	0.0	0.0	0.0	0.0	0.0
20380417	0.0	0.0	0.0	0.0	0.0	0.0004278721455479063	0.011488126264980848	0.0	0.0402514263518277	0.00609702482859849	0.0	0.0	0.0077938523175156964	0.0	0.022671250249147394	0.0076201772169174065	0.0	0.0	0.03541136885864276	0.0	0.0	0.0	0.0	0.024792567021697465	0.0	0.042972147529446676	0.011906749457973926	0.0	0.0005982615660094042	0.0	0.0	0.0	0.0	0.0
20390027	0.0	0.035258010062838685	0.0	0.0	0.0	0.0	0.0	0.0	0.00391615554098751	0.020556712294547766	0.052920836800935955	0.0	0.0	0.02263112228563968	0.0	0.0	0.0	0.0	0.0	0.0	0.003684540190727668	0.0	0.0	0.0	0.06052093651900239	0.0	0.0	0.0	0.0038427913236994257	0.0	0.0	0.0	0.0	0.0
20447343	0.0	0.00955613356164201	0.0	0.0	0.0	0.036275010559672465	0.0	0.015230446573057783	0.0198162905908024	0.0	0.0	0.009212997414827954	0.0	0.0	0.002130394570219218	0.0	0.0	0.003442270701189958	0.0	0.0	0.0	0.011406052958163663	0.0	0.006116563072054957	0.0	0.0329991968129011	0.0	0.0	0.08604232978605135	0.0	0.0	0.0	0.0	0.0
20453625	0.0	0.021912603130048603	0.0	0.01215123873649749	0.020530027254087892	0.009145909152361631	0.003654232946935483	0.0	0.008289053203036856	0.0	0.0	0.007335174594329967	0.008037316071030033	0.014082594539493168	0.0	0.02675423009423588	0.010393790722997006	0.01303842064564433	0.0018698647945278137	0.0	0.011053547069572373	0.0	0.0	0.0	0.0	0.001688033424564923	0.0	0.0	0.0	0.0	0.0	0.014702524156060309	0.0	0.01908467049746323
20500815	0.0	0.0	0.0012038718849399978	0.0	0.0012355086088575655	0.0	0.0	0.0	0.006317522330609205	0.04757197704394834	0.08399298541358977	0.0	0.0	0.0	0.0	0.0	0.011257313546983895	0.00016916722976573843	0.002002053552829879	0.0	0.0	0.0	0.0	0.004782103045866727	0.0048796399531819586	0.0	0.0	0.030736188416269163	0.0	0.0	0.0	0.0	0.0	0.0
20501668	0.0038575030291182408	0.0	0.02040704760953793	0.0	0.0021009268747966673	0.0	0.019126897981832713	0.00583812093529016	0.0	0.0	0.02753854282986511	0.0	0.023135204150832825	0.030706780160673103	0.0	0.004242093957013878	0.006189332165011436	0.013561951503966004	0.0003662072754449989	0.02546372175955336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006246712178329363	0.009076773691822256	0.01271562303368482	0.0	0.0
20532115	0.0	0.0	0.0	0.0006968809045307268	0.0	0.007158969505587818	0.0	0.04729690772563931	0.0	0.0037858371794851496	0.0	0.0	0.0	0.007707554472555166	0.0	0.011041052019062818	0.005670863201870491	0.0	0.0	0.026670178994874453	0.0	0.0	0.09346347696117546	0.0	0.0	0.004209127979421891	0.0	0.0	0.0325109707324016	0.0	0.0	0.0	0.0	0.0
20559562	0.018949318791346488	0.0015343906400539658	0.0	0.02275436481401883	0.003096987547923045	0.004610047226930861	0.0015641662934943686	0.0	0.0	0.0	0.0	0.012829325908390135	0.0	0.017290126660763957	0.0	0.005358697492253704	0.002357102979265094	0.003671586824345341	0.0	0.00018332785913412485	0.0	0.009951846233979636	0.09905170216726299	0.0	0.0	0.008794103658709395	0.0	0.0026711002265513463	0.00621381634330519	0.0	0.0	0.0	0.0	0.01875846037603347
20561642	0.0	0.04436772534343638	0.00024393524600437364	0.0	0.030002402323585996	0.003824750403118232	0.0	0.0	0.009463804543884834	0.0010504010460553998	0.0	0.0	0.021852206976553806	0.0015481862580134643	0.007509777559375596	0.03703380420112138	0.014554684522781995	0.0	0.0015058109097821405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030836902162382825	0.0037616845951136397	0.0	0.0
20594407	0.02020840730102185	0.0	0.0	0.0	0.015707073548548816	0.0	0.027770172942910874	0.030658864345921844	0.0	0.0	0.0	0.0	0.0	0.010776810284174584	0.0	0.007544706712160511	0.0	0.0	0.0	0.0	0.02264239469646853	0.00596994099630055	0.000902186754512064	0.0	0.0	0.021213687776289757	0.0045015381233742225	0.0	0.0	0.0	0.019091208591479406	0.0	0.0206233077011887	0.0
20630946	0.0	0.004112086790376593	0.0	0.04893218769766922	0.017956531592627122	0.03657538777814149	0.0	0.018440362045686363	0.0030088154191442694	0.0	0.0	0.010160430412590375	0.0	0.0	0.0	0.00543075717101155	0.008966896451634078	0.0017007697834374106	0.0	0.03438413805066102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008624844229405343	0.00020422085585265686	0.0	0.0	0.0	0.004170824053223017	0.0
20674902	0.0	0.016263285330466205	0.02310003343756298	0.019441346361913154	0.0028797654866563123	0.009182766829046295	0.0	0.0	0.0	0.009590469697131128	0.0	0.0	0.0	0.01623710625440528	0.00027528300895440696	0.029379942450426574	0.0	0.005712473037797876	0.0	0.03925757400691255	0.005979848551184965	0.017477075823381046	0.006006426043471028	0.0	0.0	0.0	0.0	0.0	0.009577704316121234	0.0	0.0	0.0	0.0	0.0
20706215	0.0	0.017920287780437902	0.0	0.0	0.0	0.026492064273872976	0.0	0.0	0.0	0.0	0.032107121518259174	0.0	0.0	0.0	0.0	0.002313239972522481	0.0027132176701335662	0.014852714540441854	0.0	0.0	0.0	0.018841702696337583	0.0	0.009550877421446483	0.004468111204933684	0.0	0.0	0.0	0.09843263747100128	0.012034072310905388	0.0	0.0	0.0	0.0
20819999	0.0	0.02651305943736657	0.0	0.0	0.0	0.03788197151817723	0.0	0.0037822571665086756	0.011268013380360811	0.0	0.0	0.0009805345168407934	0.0	0.003369779933430882	0.008144060216280623	0.0044588843216483405	0.006506357484807096	0.00024677448448088163	0.008787919869663666	0.0	0.00013997386357407038	0.002781697681057994	0.0	0.05806793602919966	0.0	0.006372696645074292	0.0	0.0	0.036889893679092275	0.0	0.0	0.0	0.0	0.0037723749092723985
20865035	0.004441156723636114	0.0	0.0078070296255437965	0.03874426204320092	0.0	0.022699532198948786	0.0	0.00014801380762329805	0.005131927825074353	0.0	0.0	0.029566695790501425	0.0	0.01789278876098173	0.0	0.0	0.0	0.0	0.01573781133584271	0.07026098266196816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009395377906833716	0.0	0.0	0.0	0.0	0.0	0.0
20892128	0.0	0.0	0.005128071172640449	0.0	0.0	0.027605528333238788	0.0	0.0	0.0	0.0	0.03425537688791096	0.0	0.0	0.017220720090609987	0.0	0.0	0.0	0.010772227038372403	0.019866638837357772	0.0	0.0	0.0031612886955698387	0.0	0.0	0.0	0.0	0.0	0.10034398561122332	0.007551894717095438	0.0008921339086815858	0.0	0.0	0.0	0.0
20898476	0.0	0.03484582790288988	0.015147084001116652	0.0	0.0	0.002770592422201089	0.00021058897849167237	0.0	0.03661847887972012	0.000475343843378883	0.00874584112627614	0.0	0.0	0.025670785032990803	0.0	0.017884126912398778	0.00018927557183529023	0.0	0.0	0.0033957086783223517	0.002183570532784507	0.0021182492814859253	0.00932355397392524	0.0	0.0002442201746172693	0.00773691419349807	0.001395496491597146	0.0	0.0	0.0	0.015045427470507714	0.00781027393057187	0.0	0.0
20906079	0.002821165563476309	0.0	0.0006878728975671431	0.0	0.0	0.0	0.013491918719974261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331949075472607	0.0	0.0	0.0	0.024245944360584804	0.0	0.0	0.062162234468800724	0.0	0.0	0.0	0.009941717100520083	0.04162469864935898	0.0	0.03610009365457841	0.0	0.042091744250883745	0.0	0.0	0.02255418430588788
20914669	0.011143970304544072	0.0	0.007089338215023379	0.08262939195826773	0.0	0.02726973166129853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5832849859386205e-05	0.004418789869861182	0.0	0.0	0.018199817403831097	0.0019204615307320063	0.0	0.0	0.0	0.0	0.0	0.0	0.029465328209475467	0.0	0.0	0.0015659589155497028	0.0003254530640916875	0.040208526870772275
20920239	0.0011593922549908028	0.0012018688977916444	0.0	0.0	0.009217689768128628	0.022382256513644068	0.0	0.006136330207063334	0.002187029251090995	0.0	0.0016822574575778425	0.020041715239662913	0.0014180146971259965	0.05189826563483363	0.0034667368765337807	0.0005969563879670178	0.004613456816463846	0.0	0.03308185227700992	0.0	0.0	0.0	0.0	0.004545507222810711	0.030779128305577077	0.0	0.0	0.017768808655558063	0.0	0.0004761781045361708	0.0	0.0	0.006024373632574601	0.0
