	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34
TFCP2	0.0017680472095982877	0.0	0.0004756012701791219	0.0	0.0014383175576239274	0.000586752822917766	0.002143265610645454	0.0010047124439792154	0.0	0.000271438984655273	0.0011999355478984554	0.0004075453319240826	0.0011395451833447659	0.0013270174248932612	0.0	0.0013912649517668146	0.0005462117239276795	0.00021792018670179793	0.0016822680263960258	0.0015002254909642335	0.0	0.0007649236192905244	0.0	0.0	0.0025589949521225277	0.0008980382055605565	0.0	0.0008021911614033879	0.0007109581491564886	0.0	0.0004536398816939433	0.0012462194120966088	0.00016760514589846963	0.0003743122672421266
CD63	0.0008413488382146561	0.00045560745756802797	0.00043902116672925534	0.0	0.000998521471985202	0.0018223962971139853	0.002048186584320243	4.628293872934961e-05	0.0007425149586901225	0.0014363089370656873	0.0	0.0003283423156690983	0.0008015737248343115	0.00201995096612803	0.0008638309466810437	0.0	0.0013574376212066009	0.0013697464262911018	0.0004147915199315079	4.267957344975223e-05	0.00033408285564121503	0.001591157231254981	0.0	0.00033603238196768225	0.0010341861838169975	0.0	0.0008736865280563375	0.0003641760186342746	0.0013907699846716622	0.0007625099839193405	0.0	0.001174033310989682	0.0009555919672368876	0.0010431510355217346
GDF11	0.0002502164894556564	0.0011702260433349217	0.0	0.0	0.0	0.0014892977420794852	0.0021127751083126604	0.0	0.0007609444278192544	0.0012136154832200622	0.00045157807562799595	0.00044520198252673727	0.0012127464943679411	0.0020523043128027555	0.0004964651942796107	0.0	0.0006515955424373046	0.0018415987002801768	0.0	0.0	0.0002762910303591104	0.0009985904141046604	0.0003211880659338686	0.0006101089420359854	0.0011281231668678214	0.002300563320621664	0.0011547548043881171	0.0	0.00196901193532756	0.0009855281952889203	0.001464818957279614	0.000880058790384715	0.00015656092095486804	0.0001831791065986171
SARNP	0.00043144063508043437	0.0022617817451067628	3.379482313381616e-05	0.0	0.0	0.0015859095929570616	0.0023381093899575794	0.000653590537190938	0.001494250699801616	0.0007057720350583622	0.00040851625105895904	0.00011655369805498336	0.00039780861040198523	0.0013562152152125984	9.208877592753876e-05	0.0	0.0021915833740585124	0.0010882771887964842	0.0	0.0	0.000404016588144318	0.00033525741996139296	0.00023247259083313004	0.001226295192874653	0.0007397825387860836	0.0013085884154560145	0.001616961543743434	0.0	0.0021175618730902494	0.000792648127127543	6.905669644516033e-05	0.0009805177652444596	0.0	0.0
ORMDL2	0.0008747150273255385	0.0008669290656471136	0.0022558533607513875	0.0	0.0005514498044382849	0.00010034438345301664	0.0023536540915781324	0.0	0.0015193296745527809	0.0010567372926625724	0.0013242052527827702	0.0	0.00015944754480424906	0.0014266314309127014	0.0	0.0007939632273101077	0.001307196220211134	0.001888824192922633	0.0	0.0	0.001290957043791073	0.0010310678203409287	0.0	0.0	0.0010367897029775277	0.0008770402088990613	0.0020390773889661677	0.0	0.00019173310702451883	0.0006965873317279599	0.0002454217700075377	0.00011260298024038049	0.00028774448282378826	0.0004323337207629298
MMP19	0.0	0.0009329456339857458	0.0012513062652454404	0.0	8.859273183615824e-06	0.0009431968116611726	0.00032798845174667515	0.0	0.0013779005692980998	0.0013516792414435634	0.0012116211892367033	0.0	0.00038292620492428616	0.0018381164447142978	0.0	0.0012994208636014544	0.0007293721665839484	0.0008365019426029373	0.0	0.0	0.0020363121825486075	0.0010305159393310533	0.0015763361292001749	0.0004292302508027966	0.0	0.0011209740362017587	0.0026247880308676685	0.0	0.0021980298452723753	0.0013859429184056595	0.0002140174598784047	0.0002443016919941823	0.0006383440712858585	0.0004852171060399018
RAB5B	0.0	0.0014141015745207826	0.0006236588745158626	0.0	0.0	0.0005786842994182931	0.002385082607317793	0.0	0.0007051011356206442	8.294264247351596e-05	0.001217376868423094	0.0	0.0009038777754082167	0.0005231097147117895	0.0005390771022084539	0.0013915203796816666	0.0012586183488277672	0.001450046579421875	0.0009390099639003527	0.0	0.00035336577144901254	0.0005351340506440241	0.0005803543009756963	0.0011016519453018387	0.000930468502293624	0.002460674560604097	0.003085288594028065	0.00024073686469218124	0.001898187643992349	0.0	0.00019704973770619494	0.0	0.00011013631488622509	0.00045544572808050427
ERBB3	0.0	0.0010782885509289912	0.0	0.0	0.00033739169029124824	0.0018469934622486071	0.0012153672523698654	0.0004821037140380113	0.0021029925664116794	0.0005397867989393599	0.0018171587206616178	0.0011018991918222908	0.0007324672531726248	0.001605521815657702	0.0003355484298838492	0.0019139809875478489	0.0	5.469225377345068e-05	0.0	0.0	0.0005274088385489573	0.0008999753463566113	0.00028895345973740325	0.0008653621694288553	0.0	0.0007944408291111416	0.0019264802524109374	0.0013362241367848883	0.0013535358569213736	0.0005673390008032674	0.0007185471818603841	0.0005971701572151746	0.0	0.00021306546969947123
RBMS2	0.002254994304766291	0.0	0.0	0.0016088260610188489	2.3919650968653374e-05	0.0003988977243059164	0.0003455555685582745	0.0009809593824823715	0.0	0.0009099587237410469	0.0	0.00038447412434489266	0.0	0.002218918138546046	0.0017352036512014272	0.0	0.00100182935043358	0.0005546618589207595	0.0	0.001183997890573528	0.0031120365455018237	0.0	0.00010577951109360882	0.0	9.594638453607898e-05	0.0018078397604703326	0.0011852280588614543	0.0	0.0018194798292840016	0.0012272393486411327	0.001583657368732843	0.0	0.001294398023546601	0.0009667230795010654
PRIM1	0.00035839736214298063	0.0017199076871769676	0.0029332355966089226	0.00012849896745782148	0.0006975469272250562	0.0	0.0009125779375612858	0.0	0.0007576402397268613	0.000523373880850301	0.000631504985828616	0.0005690262901017889	0.001862732269458244	0.0008268990036772891	0.0007874701168622207	0.0	0.0	0.0	0.003864572815513787	0.00018457425469853094	0.0	0.0	0.0002458710060872843	0.0002982692477370144	0.0013544271369002998	0.0018236792368483067	0.0023647398135772436	0.0003206098086122272	0.0	0.0	0.0	0.0014931359824342078	0.0003130258633566496	0.0006261665820220617
STAT6	0.0	0.0015807183989772716	0.0	0.0	0.0	0.0009865731190913851	0.0008512419184450661	0.0016032634094176733	0.0005002985565703274	0.0003216582071749047	0.002675330408838693	0.0	0.00011693843638299136	0.001636335689502125	0.0	0.002693386866700569	0.00018159239859779798	0.00027510405850362737	0.0	0.0	0.0013584809379635538	0.0006461341887192104	0.0	0.0013433578110941876	1.5462115598811047e-05	0.002392505113933119	0.0027386237004552016	8.408144752806944e-05	0.0019108829216530703	3.3465887002350745e-06	0.0011297457472240259	0.00015133561753625095	0.0011884130517742285	0.00011979897994432482
INHBE	0.0	0.0015465672431546453	0.0	0.0	0.0	0.0007420961716397377	0.0	0.0007651034996212914	0.0006634882825185728	0.0016488927105106155	0.001037553288450819	0.0	0.0006760080572603125	0.0	0.0004388071302349715	0.0018963691552834137	0.004088946287270076	0.0011753787799678136	0.0	0.0	0.0015814510400435485	0.00048194612803854295	0.0004923306677958926	0.001489642754053252	2.9493350746658013e-05	0.0008627524591268344	0.00025322368673802854	0.0	0.0022529898121184735	0.0018264345744911606	0.0004210524101780936	0.0013894285005931382	0.0018865643033923805	0.0
EEF1AKMT3	0.0018006821144568037	0.0	0.0004462487237457048	0.0009213543321792247	0.0008694617959605586	0.0	0.00250025403316607	0.0010647903678786283	0.0	0.0004597427456987625	0.0	0.00027238691269124545	0.0	0.00015255704666341139	0.0017175087397569477	0.0	0.0	0.00013559344312535915	0.0005756246892454908	0.0018179047212813501	0.001319945302393753	0.0024066305155767812	0.0006567847130863528	0.00025257908323351135	0.0019122786058349303	0.0007511799230467286	0.0	0.0	0.0011891194597474179	0.0006584533998406564	0.0005515842494144837	0.002424966076497174	0.001856671987673543	0.0009643243909513633
RASSF3	0.0025352915204692513	0.0	0.0	0.0013141560770165257	0.0	0.0023168729341559364	0.0011665257056728041	0.0012656616225058751	0.0	0.0	0.0005632749984924918	0.0	0.0	0.0023694920960570407	0.00026335339570608983	0.0	0.0022106415191176687	0.0006591893495735919	0.00030381590126800367	0.00019906039443501233	0.0007134163778369166	0.0007816066158516931	0.00037457081466244456	0.0	0.0	0.001760244184464267	0.0005847098424880386	0.00038498016810815055	0.001037800257925392	0.0003370314911248734	0.0016362934930336825	0.00016559811656662976	0.001962503308405177	0.0019502311168307967
GNS	0.0	0.0020830460998034622	0.0007462753445620253	0.0015835692894275416	0.0	0.0014386872598863166	0.0010318792292197446	0.00020354139734941605	0.0016927866170081294	0.0017658686856765224	1.8794819693679506e-05	0.0	0.0016584669477426848	0.0	0.0016671483816515641	0.0019276200175669016	2.648586300547431e-05	0.0005438776065802408	0.0	0.0009465900052344929	0.00047652357798510706	0.000595907271371298	0.001329549666845454	0.0008498199649793968	0.0005344527164514381	0.0	0.0	0.0006850190540859316	0.00018159478886996364	0.0	0.0016702352757213886	0.000391799248130568	0.0	0.00028201539255172316
GRIP1	0.0	0.0003994801091870992	0.001036703590651458	0.0	0.0013388007895438528	0.0	0.0	0.0004013193868024376	0.0008662203263239434	0.001887245239807408	0.001190600642678227	0.0012361780943550412	0.0019466339605265822	0.0	0.00017656662131631813	0.00024264559470611624	0.0007944095928782136	0.0020642685511999366	0.0014749722980041153	0.0	0.0004483156525296476	0.00020652093807748724	0.0	0.0022983249411457234	0.001267198999225185	0.0	0.0003973683348972485	0.0015487324704934243	0.0007912837109880558	0.0012506738750386339	0.0	0.001622937892505272	0.002100155436844924	0.0015543869666310003
MYRFL	0.00018370019150027388	0.0019772371332480378	0.001125194286798095	0.0009881642393797237	0.00031221777980499737	0.0016422706129182816	0.0	0.0	0.0014765468167472293	0.0	0.00026819522869711625	0.0019505690059026274	0.0016703573492041182	0.0005024083557983694	0.0	0.002420205997486552	0.0012286493514953437	0.0	0.002058662643848386	0.0015000104513925112	0.0	0.0	0.0010021063881078432	0.00020846770733754156	0.0	0.0	0.0	0.0017690140021316275	0.0	0.0008021629526441419	0.00046300784958416694	0.0005448732884453872	0.0003661144951282861	0.0009090199644241871
LGR5	0.0008688823355958741	0.0	0.0008766705602743124	9.275585462621444e-05	0.0009735174097438332	0.0	2.315612459929041e-06	0.0011340753208047881	0.0	0.001869371916488456	0.0014665968695864015	0.0015248802214054482	0.0007195144401370637	0.0	0.0	0.0	0.0	0.0012285600153153103	0.0014542492140756196	0.0	0.0	0.0	0.002281188067237887	0.0014125408331767105	0.0020581473916949323	0.0019141140771669668	0.0	0.002261721862527315	0.0	0.0008780709733948595	0.0012093105895377774	0.00036535386600421805	0.0020291702271257183	0.0015210795217836038
TMEM19	0.00167575347239257	0.0	0.0004256128514877909	0.0006377198802208519	0.0011188688202358103	0.0007283684590346015	0.00066594348258228	0.0	0.0	0.0008011144175144866	0.002201361223135524	0.0017653345228166592	0.0008048987055988366	0.000782588841686692	0.0	0.0	0.0	0.0011012867080069108	0.0	0.0	0.0	0.0	0.0016338970328987437	0.0006259452415079875	0.0016322005470829752	0.001287777275580655	0.0	0.0029392834808712096	0.0	0.001019870500157441	0.0011321138699741957	0.0014363525006330317	0.0020680594771490886	0.0013709088266153188
TPH2	0.0	0.0017236394768899343	0.0005386816684797393	0.0	0.0	0.0	0.00035110244340949196	0.0	0.0005246308684746891	0.0006234355568200219	0.0009606734804443338	0.0	0.0	0.002240985665581241	0.0017738674243616475	0.0008947967993466404	0.001206330386889138	0.0003500644095593973	0.0006581914738314304	0.0006693566504262098	0.0013323511719151486	1.6665275224861975e-05	0.0002219583263702591	0.0018656026318099794	0.0003183421742609307	0.0	0.0017583162138866907	0.0011342209211212771	0.0019515020005237756	0.001504137563380216	0.0010653564699849422	0.002197510151937238	0.002139506971606009	0.0017781761943134278
GLIPR1	0.0	9.013485089206742e-05	0.0013799017049172123	0.000391274417087739	7.166105393844441e-05	0.00019631272908944913	0.0008351984498668765	0.0012347428030371646	0.0019662388927106787	0.0007073504567489139	0.0023265761195947945	0.0	0.0	0.00047521060471498837	0.0	0.002310176133918766	0.0	0.0002629113830430854	0.0	0.0006453698470878702	0.0021974785813990184	0.0004117904688651317	0.0	0.002304322531274732	0.0006637167084957356	0.0008210476103592402	0.0013635102742632938	0.00010921167227509941	0.0019341301461809832	0.00026913128674928825	0.0017366445729425008	0.0	0.0015224857636713103	0.0007428815104300177
E2F7	0.0	0.0025013566101720675	0.0	0.0	0.0	0.000772121149044906	0.00014487797445383353	0.0007955664654085207	0.0012819869073072362	0.0024497808630027846	0.0009807173433405007	0.00022403256215999074	0.0016825150204100383	0.00038542528691763625	0.0	0.0006451272033120388	0.0031678433664397774	0.0012880847223767566	0.0	0.0	0.0003026743922940987	0.0	0.0001502014927231593	0.0017288070713403503	0.000635302407654071	0.0019051622178503144	0.0007071205140280611	0.0005358276815965337	0.0010192341601920369	0.0009916400224373844	0.000243192853082271	0.0004821561815125094	3.283977882203119e-05	9.076423074160202e-06
OTOGL	0.0	0.002375326423695432	0.00024349218163163342	0.0	0.0006975203454432292	0.0003227307326406621	0.0	0.0013360805043485244	0.0006066395447312502	0.0005411679503513926	0.0005442070823953139	0.0005227084366568872	0.0024336412514597543	0.0015935005523144122	0.0013658304525616207	0.00045152369873564807	0.0	0.0	0.002797016937029511	0.0005621724229091493	5.2058987346065484e-05	0.0	0.0	0.0007136107454246191	0.0023343564792304154	0.0	0.0022153373670853595	0.0008616998261568737	9.17025937554048e-05	0.0	0.00018110182096242123	0.0025941089117449806	0.0013079803649985711	0.00032624791831063006
PTPRQ	0.0	0.0015173004907538632	0.0	0.0010694888144419463	0.0011567544026263427	0.0007878899309005329	0.0	0.0008084508118949632	0.0009865912767510069	0.0	0.00126275938494798	0.0001248205560775176	4.9134914785116697e-05	0.00047320364916182125	0.001638885582301378	0.001981702292010346	0.0	0.0008338002890535876	0.0022026739284731595	0.00046120608156786035	0.0	0.00023354216747557553	0.0004988410309659287	0.0013456375036732613	0.0	0.0	0.0036039664004851694	0.0015399102700529778	0.0	0.0	0.0016134000389640124	0.001740409515097322	0.000685304846113018	0.0003381919846524699
NTS	0.0	0.0005179922452761772	0.0	0.00035132504061747503	0.0	0.0015085522173509613	0.0	0.0	0.001678189674694432	0.0005024811119867012	0.0016325401701866883	0.0009197725566066857	2.7711956921673116e-05	0.0009087705381920119	0.0	0.0012757775749358449	0.0037049337060911965	0.0017645653895393613	0.00016079802090638345	0.0008698329812623787	0.00014607292995587781	0.0	4.018301516389422e-05	0.0009360856793819249	0.000713613033377725	0.0	0.001436285708023524	0.0017499790559582032	0.0008367985298013951	0.0018830735805294714	0.00037498702514371536	0.0007753828950956599	0.002279726237266711	0.0014648021996453604
UBE2N	0.0005296592230199302	0.0002883875247831641	0.0022772955504865044	0.001123415156648707	0.0	0.0	0.0	0.0	0.0016310167867008012	0.0015298659755821128	0.0007085110786072366	0.00035723361814332926	0.0016200232973992304	0.0	0.0010237851194227932	0.0	0.0	0.0	0.0028895553083392858	0.00010833832890590246	0.0002587743771459477	0.0	0.0016291540155342144	0.0013872363038761027	0.0006926955146278463	0.001054403330464551	0.0017725488913747265	0.0014266637937106871	0.0	0.00025219224199277644	0.0010333652023644655	0.000132988553335631	0.001844594055160588	0.002154483297219448
SLC25A3	0.001337511714834432	0.0005126698461044411	0.0	0.0003248295891222096	0.0024297911148831648	0.0002595249434952521	0.0030301123013692227	4.693161029500767e-05	0.0	0.0003779495787044316	0.0007508272415433464	0.0009041937183835501	0.0018158136018594862	0.0013832470940654939	0.0	0.0003824779032937828	5.514861202085126e-05	0.0	0.00011662671540273182	2.2755378076050757e-05	0.001340850539883516	0.0015281573750556689	0.0023420141659256247	0.0	0.001963083572442751	0.0006888013438474614	0.0	0.0006181804331745999	0.0	0.000274632841238166	0.0	0.0005071807928000116	0.0014733217871547954	0.001394989188956625
ANO4	0.0002935384054536488	0.0023292224950743354	0.0015052444766647441	0.0	0.0	0.0009759294670369462	0.0010005582887871872	0.0	0.001217289586136829	0.0006841659843611869	0.0011568108710539268	0.0006202044406201782	0.0024524179103517945	0.002513406483723021	5.445049295784281e-05	0.0	0.0	0.0	0.0006440272179389544	0.0	0.0	0.0	0.00021285610207206517	0.0001710793539351022	0.00186683129568666	0.002176493051306012	0.0002938137816241281	0.0013274649068726588	0.0006074599772154446	0.0	0.000341963629914741	0.0012695175000043799	0.0019585037458669957	0.0009333689651518421
DRAM1	0.0020278745363366993	0.0	0.0004038775708818154	0.0016931393285627646	0.0	0.0013889948610987964	0.0007431894754722334	0.0023550399720949082	0.0009859180207905903	0.0	0.0	0.0008048135132824186	0.0	0.00025113455410736305	0.0028007732235478815	0.0	0.00030128513068355636	0.0	0.00040305105914390855	0.001179042604625155	0.0011914339951496179	0.001370676797865833	0.001320116102020783	0.0010875369853207376	4.899173102908926e-05	0.0	0.0	0.0	0.0007004289770278555	0.000643826098864533	0.0012816004361919688	0.0002492708394611975	0.0005088142876857314	0.0015876256943249487
WASHC3	0.0016301139035683118	0.0	0.002623780975630628	0.001225743285427075	9.22056127131771e-05	0.0	0.0009810267145664527	0.0012735798452494776	0.0010672926525993793	0.0	0.0	0.0016228419771659093	0.0	0.0	0.002653454322534192	0.0003091611445362773	0.0003973027363403193	0.00016235501278066602	0.0014942614212204097	0.0007529847330451873	0.00017662842734654947	0.0016764551245006638	0.0006561206132482202	0.0009156556480428954	0.000502515217403295	0.0004184230123913161	0.0004142789719697393	0.0	0.0	0.001444669517550338	0.000289534244749566	0.0008371088032296915	0.0005375434379005542	0.0018292750675965386
RFX4	0.0	0.0018531628535627005	0.0	0.0	1.353010253079805e-05	0.0010001760629172927	0.0	0.00023013519437091917	0.0024995875522104377	0.0009276559507609737	0.0013355980235049511	0.001139871435334372	0.000669149647421654	0.0008416278487208147	0.00026298728476534245	0.00029404921207218273	0.0021862020719388845	0.00041027794792124217	0.0	0.0015400875506996067	0.00040566397582690686	0.0	7.37362372566724e-05	0.0008796587272999799	0.0015313385222711167	0.0	0.0006947484615294531	0.0014503760893652554	0.00231904508722266	0.0019019529799829168	0.00022089655197089986	0.0005722727354210448	0.0003760992014020165	0.0006867165645791087
PRDM4	0.00193368036943047	9.04507316572859e-05	0.0012007309904240027	0.0015162245866349987	0.0	9.680516403759796e-05	0.0006453758738964166	0.000790768128756725	0.0	0.0006622048908188732	0.0	0.0	0.0	0.0004987661533126443	0.0016126879457439593	0.000483559218195765	0.0015046489749055828	0.0006882014617065978	0.0	0.0017394458827111948	0.0020178258465723144	0.002054598202205939	0.001992860609956028	0.0	0.0	0.0010953090903484072	0.0005259593208586666	0.0	0.0014125886961812405	0.0007504100862259643	0.0008075399563759995	5.962906192530757e-05	0.0008667283692506374	0.001110532710576935
FICD	0.0009467964277346802	0.0022739699872914533	0.002218623234350851	0.0016907813349929257	0.0	0.0	0.0015076248188497473	0.0	0.0	0.0004019934533686648	0.0006672733197294951	0.0005855821828567769	0.0024121555614902285	0.0	0.0011593266099183838	0.0	0.0	0.0	0.0025410564002884776	6.298782576855506e-05	0.0006172609963222801	0.00012335123575536557	0.0	0.0	0.0007617951142467617	0.0002584482010807831	0.001439055772218188	0.0	0.0	0.0009453354170567433	0.001548561043566909	0.0008142297834114959	0.0016606300899771119	0.0008171659585807529
DAO	0.0005705743588866387	1.5142350270501714e-05	0.0009302714728049364	0.000424291776311578	0.0	0.001147414869233713	0.0	0.0	0.0012080013645267358	0.0	0.0005718942935801474	0.0012300023772938953	0.0006689223609355246	0.0	0.00226097152832074	0.0	0.001032017751582618	0.0	0.001997900783662047	0.0	0.001133390785881053	0.0018693817785667933	0.0013264954789730088	0.0012787751529041676	0.0	0.0017411735506976684	0.0017158329954591919	0.0	0.000941702382435814	0.0014972313775211794	0.0007499246777078506	0.0014623208106025474	0.001564919071634514	0.002072687969138029
MYO1H	0.0	0.002119249741630701	0.0	0.0	0.0	0.0015720764115612032	0.0	5.944602962651165e-05	0.0013192381780801348	3.1483245156162525e-05	0.0011907596619228106	0.00046659344288246975	0.0	0.0	0.0006325449138965749	0.0015144953220034693	0.0017479613021798514	0.0017869985162859054	0.0007361739086112085	0.00033859181230664335	5.6959121271276713e-05	0.0002704217453643735	0.0008229893087206875	0.001458871295596035	0.0	0.0	0.0019212496814183116	0.001528845230443174	0.0014620625473496815	0.002018913645510255	0.0008911743129533423	0.0011629954288011044	0.0018470835491015694	0.001688747969240756
MVK	0.0	0.0013498398782485403	0.0	0.0	0.0	0.0008595949203886147	0.0	0.0	0.0010047425057733747	0.0005081302994310571	0.0026132839011009197	5.7942072669166984e-05	0.0018230826437092046	0.00021219349689724913	3.64020547991269e-05	0.0020558053627474614	0.00025987840966821017	0.0008602088750962801	0.00024098367089583504	0.00012646442762666917	0.0012059354445673343	0.001748502582711926	3.6108044099604096e-05	0.0013564557517305044	0.0006271316299340314	0.000924733417568043	0.002294276750927075	0.0015426428066117677	0.0006225264725441579	0.0018302183933707377	0.001015209462250618	0.0017297783276792103	4.583906140323105e-05	0.0
ANKRD13A	0.0	0.0019694717837920707	0.0006195117850719749	0.0	0.0	0.0009222857138702838	7.455772827222174e-05	0.0	0.0022667978479162824	0.0008910181817292886	0.0019021333940507396	0.0002947429940562167	0.001364604787008199	0.0013684037076951284	0.0005641635290246026	0.0011422649331697427	0.002107732548146938	0.0	0.0	0.002083706459320896	0.0	0.00021870998052433854	0.0	0.0012650935585927002	0.0005544593436921492	0.0	0.0002789146193544862	0.0011644643323222232	0.002046142932078692	0.00037978945323477735	0.0012893257818528217	0.0	6.634573766109322e-05	0.0
FAM216A	0.00024265579904372644	0.0013620722017246491	0.0005113486106498592	0.0	0.0006808239538663326	0.0	0.0021472281696766063	0.0	0.0011102968939285492	0.0016798641547524356	0.0019522627945922696	0.0	0.0025780879389909863	0.0019715935091074582	0.0	2.7608725273769004e-05	0.0011352489977513726	0.0	0.0	0.0	0.001411721199337326	0.0	0.0	0.0006021444879593806	0.0017476934293383366	0.0019451681998975652	0.0009285329032852139	0.0006818130432563629	0.0005665065194750291	0.0	0.00036425044882647576	0.0006194078528731292	0.001513586961802192	6.759792827412738e-05
TCTN1	0.0014562157069328797	0.0	0.0	0.0011315928620667247	0.0	0.0011301816813384011	0.0010738143228021138	0.0003372695670387087	0.0	0.0015557760878316459	0.0014192944036454092	0.0	0.0	0.0032615152325608334	0.0	0.00015468350443363646	0.00034291417101642323	0.0	0.0	0.0	0.0026795858116324804	0.00037707859626918906	9.237748362481378e-05	0.0	0.0014293563201173928	0.002435307854748189	0.0012612736874730872	0.0	0.0025124490765960563	0.0	0.0018519818739106992	0.0	0.0014388008067007998	0.0018186368563269534
BRAP	0.0	0.0018871064828968206	0.0009697348301880434	0.00150303791383298	0.00047649699566873157	0.001296818840526717	0.0	0.0009054553881659976	0.0016368716907154725	0.0	0.0	0.0004087746570875525	7.143915981687269e-05	0.0016717598274974292	0.00015952711867856848	0.0025803566732164576	0.001426693311103409	0.001779156658793513	0.0006832731703597583	0.0007980929954492582	0.0019640193047649	0.0004489851376490711	0.0005945415348705026	6.397994589159682e-05	0.0	0.0	0.0	0.00032915590022773895	0.0020683356938490036	0.0005299249795691184	0.0	1.6345373546764644e-05	0.0	0.0005083481627947594
ALDH2	0.0005346189430552182	1.174312597145767e-05	0.0019999390688614786	0.00025027656551689944	0.0022812300429642667	0.0009677297861985682	0.0034016773804118024	0.0004893032922667986	0.0	0.001193284550334717	0.0005565754525550273	0.0015479322824830356	0.00019939126214327748	0.0007139019171174205	0.0005985211099655037	0.0	0.0001639826507171177	0.0	0.0003362544849317254	0.0010311081481740134	0.00026009190133186234	0.0007941605806190316	0.0022170398926801443	0.0	0.0004890148449225115	0.0013844268686977036	0.00021660777079051603	0.0007496117822161967	0.0	0.0	0.0	0.0007573343768466236	0.00035297864021842655	0.0013824934440794412
NAA25	0.0	0.0012152159808108806	0.00044808721392073546	0.0	0.0	0.0008937421748129815	0.0	0.0	0.0009941423016413462	0.00290806782633236	0.0011717358326576329	0.0006366189115401625	0.0017503300406411944	0.0019337505468335302	0.0002576897265444365	0.0	0.001325187941373629	0.00021953187354771831	0.00021313500725797638	0.0	0.002009451175840188	0.0008351428306258719	0.00018590219331905754	0.0004764075092373391	0.0007242301131598452	0.00041816858015885803	0.0011189365549569969	0.0014578225664248288	0.001632295472782036	0.0016150894500522237	0.0006909776107160627	0.0010089817003339446	0.0	0.0
RITA1	0.0018373231152897936	0.0	0.0016919951358683862	0.0006849028993851672	0.001252925926667561	0.0	0.0011442457484564608	0.0017818961084013708	0.0007196638270800605	0.0023139695326267066	0.0	0.0003072202466504834	3.2729521607940154e-05	0.0009458546931686506	0.001601540420158587	0.0	0.0	0.0009090391001017478	0.0	0.002342288438913504	8.18545366164539e-05	0.000981748093369427	0.001547993988197468	0.0002769587272709251	7.647363617445593e-05	0.0	2.471822798389697e-05	0.000596168297817471	0.0006007261483962453	0.0007206673042479452	0.00015694071951036234	0.0001528110808735664	0.0009890476537700336	0.00011329693229059983
HSPB8	0.0013978319740451987	0.000821751745834531	0.0	0.0013954592454490443	0.0014975285878314727	0.0006241912946172236	0.0	0.0016761214713520358	0.0	0.0004864817725825747	0.0	0.0004587997896196546	0.001285444973435771	0.0011192242405133777	0.0010734596746549462	0.00170042577986874	0.0	0.0009533427901463597	0.0	0.0012251168606927302	0.0015695188682534021	0.0008129320588035613	0.0008638380512646623	0.0	0.0009240233407248638	0.0	0.00026480032719941826	0.001075414902450558	5.847748524783094e-05	0.0016191904265561244	0.0008884883253526208	0.0	0.0006730393479767677	0.0007823192984362768
GCN1	0.0016488329356997126	0.001246773223947828	0.00011678956546846752	0.001212445380344326	0.0	0.0	0.0	0.0001750371113890974	0.0003001027925762667	0.0016857983371746628	0.0	0.0012777574724991846	0.0017470649351602723	0.0	0.00022650320404650568	0.0002742768848584311	0.0030986183324505073	0.002636892685797858	0.0	0.0010584088681427485	0.0006766984387196807	0.00011647037832601295	0.0007693783214507408	0.0007301695243914927	0.0	0.0007414761476310351	0.0	0.0018443878571433937	0.0	0.0017112510174634055	0.0005739775970416976	0.001039981760424761	0.0	0.0009872385727082843
SIRT4	0.0	0.0023352627775310255	0.0013345777883778014	0.0007845357763860096	0.0	0.0011028825009731238	0.0006181471827723512	0.0013815386835717713	0.0009807340369394598	0.0002665981326174203	0.0	0.0	0.00014827808229974602	0.002287476417372547	0.0023817870040616375	0.0001825406726199514	0.0	0.0	0.002901550291107722	0.0012523735648398288	1.3103406872282807e-05	0.0	5.261110300450134e-05	0.0012434306660540713	0.0007519924068790299	0.0	0.0027261697471665774	0.0	0.0005217050064615106	0.0	0.0007925225472030996	0.00014107967397737237	0.0007163132565938908	0.0
DYNLL1	0.0	0.0012428669147506064	0.00193670801460376	0.0	0.001091214076254146	0.0	0.0012269314690852007	0.0	0.001264379428160468	0.0009961884583501834	0.0007564522797740928	0.0005575337027512049	0.003131682758997769	0.0007601509956644608	0.0	0.0	0.00029137684664985524	0.00015382704220556079	0.003423464262184847	0.00013974716294733901	0.001103878647790182	0.0	0.0	5.977797771104066e-05	0.0012832996638329596	0.001867573335194639	0.0012421735662763332	0.00016902561781333774	0.0	0.000503608844650448	0.0	0.0006440370479536315	0.0008025117958399819	0.0014846508906535183
COQ5	0.0	0.0017517250184488462	0.00024502288425751954	0.0004191625126874133	0.0	0.00029368061099310165	0.001394133523823243	0.0015720238555968899	0.0007348201186842712	0.002459018468242563	0.0017785646263025617	0.0	0.0013123218930649698	0.0	0.0	0.001975502978422799	0.0012477262153819117	0.0015391440164220136	0.0011382887059188987	0.0005039548861451154	0.0	0.0003759880052392835	0.0006005156929737511	0.0011575213575273798	0.0	0.0007180079352878041	0.0020642275537439414	0.0	0.0	0.000517438537775047	0.0003015794672288099	0.0	0.0	0.0006893440072269426
